datetime,00060_from dcp_Maximum,00060_from dcp_Maximum_cd,site_no,00060_from dcp_Minimum,00060_from dcp_Minimum_cd,00060_Mean,00060_Mean_cd,00060_from dcp_Mean,00060_from dcp_Mean_cd
2019-04-03 00:00:00+00:00,2090.0,A,07344210,1540.0,A,,,1890.0,A
2019-04-04 00:00:00+00:00,1550.0,A,07344210,1380.0,A,,,1430.0,A
2019-04-05 00:00:00+00:00,1380.0,A,07344210,1350.0,A,,,1360.0,A
2019-04-06 00:00:00+00:00,1480.0,A,07344210,1340.0,A,,,1380.0,A
2019-04-07 00:00:00+00:00,1790.0,A,07344210,1480.0,A,,,1620.0,A
2019-04-08 00:00:00+00:00,1850.0,A,07344210,1790.0,A,,,1830.0,A
2019-04-09 00:00:00+00:00,2220.0,A,07344210,1780.0,A,,,2010.0,A
2019-04-10 00:00:00+00:00,2250.0,A,07344210,2220.0,A,,,2240.0,A
2019-04-11 00:00:00+00:00,2240.0,A,07344210,2200.0,A,,,2220.0,A
2019-04-12 00:00:00+00:00,2210.0,A,07344210,2170.0,A,,,2190.0,A
2019-04-13 00:00:00+00:00,2380.0,A,07344210,2170.0,A,,,2230.0,A
2019-04-14 00:00:00+00:00,2590.0,A,07344210,2380.0,A,,,2500.0,A
2019-04-15 00:00:00+00:00,2900.0,A,07344210,2570.0,A,,,2750.0,A
2019-04-16 00:00:00+00:00,3560.0,A,07344210,2900.0,A,,,3160.0,A
2019-04-17 00:00:00+00:00,5240.0,A,07344210,3560.0,A,,,4360.0,A
2019-04-18 00:00:00+00:00,7080.0,A,07344210,5240.0,A,,,6130.0,A
2019-04-19 00:00:00+00:00,7650.0,A,07344210,7080.0,A,,,7420.0,A
2019-04-20 00:00:00+00:00,7800.0,A,07344210,7640.0,A,,,7720.0,A
2019-04-21 00:00:00+00:00,7910.0,A,07344210,7790.0,A,,,7850.0,A
2019-04-22 00:00:00+00:00,7970.0,A,07344210,7900.0,A,,,7930.0,A
2019-04-23 00:00:00+00:00,8030.0,A,07344210,7960.0,A,,,7990.0,A
2019-04-24 00:00:00+00:00,8300.0,A,07344210,8010.0,A,,,8050.0,A
2019-04-25 00:00:00+00:00,8390.0,A,07344210,8260.0,A,,,8320.0,A
2019-04-26 00:00:00+00:00,8390.0,A,07344210,8240.0,A,,,8310.0,A
2019-04-27 00:00:00+00:00,8300.0,A,07344210,8200.0,A,,,8250.0,A
2019-04-28 00:00:00+00:00,8260.0,A,07344210,8140.0,A,,,8210.0,A
2019-04-29 00:00:00+00:00,8220.0,A,07344210,8130.0,A,,,8190.0,A
2019-04-30 00:00:00+00:00,8200.0,A,07344210,8090.0,A,,,8160.0,A
2019-05-01 00:00:00+00:00,8210.0,A,07344210,8100.0,A,,,8150.0,A
2019-05-02 00:00:00+00:00,8790.0,A,07344210,8180.0,A,,,8560.0,A
2019-05-03 00:00:00+00:00,8850.0,A,07344210,8610.0,A,,,8740.0,A
2019-05-04 00:00:00+00:00,8910.0,A,07344210,8780.0,A,,,8860.0,A
2019-05-05 00:00:00+00:00,8900.0,A,07344210,8650.0,A,,,8750.0,A
2019-05-06 00:00:00+00:00,8680.0,A,07344210,8560.0,A,,,8630.0,A
2019-05-07 00:00:00+00:00,8680.0,A,07344210,8550.0,A,,,8630.0,A
2019-05-08 00:00:00+00:00,9650.0,A,07344210,8650.0,A,,,9040.0,A
2019-05-09 00:00:00+00:00,10100.0,A,07344210,9650.0,A,,,9940.0,A
2019-05-10 00:00:00+00:00,10000.0,A,07344210,9760.0,A,,,9900.0,A
2019-05-11 00:00:00+00:00,10000.0,A,07344210,9810.0,A,,,9880.0,A
2019-05-12 00:00:00+00:00,9860.0,A,07344210,9560.0,A,,,9710.0,A
2019-05-13 00:00:00+00:00,9650.0,A,07344210,9400.0,A,,,9530.0,A
2019-05-14 00:00:00+00:00,9540.0,A,07344210,9350.0,A,,,9450.0,A
2019-05-15 00:00:00+00:00,9510.0,A,07344210,9310.0,A,,,9420.0,A
2019-05-16 00:00:00+00:00,9490.0,A,07344210,9310.0,A,,,9420.0,A
2019-05-17 00:00:00+00:00,9490.0,A,07344210,9330.0,A,,,9420.0,A
2019-05-18 00:00:00+00:00,9970.0,A,07344210,9380.0,A,,,9560.0,A
2019-05-19 00:00:00+00:00,10000.0,A,07344210,9890.0,A,,,9970.0,A
2019-05-20 00:00:00+00:00,10000.0,A,07344210,9650.0,A,,,9830.0,A
2019-05-21 00:00:00+00:00,9890.0,A,07344210,9560.0,A,,,9760.0,A
2019-05-22 00:00:00+00:00,9860.0,A,07344210,9560.0,A,,,9730.0,A
2019-05-23 00:00:00+00:00,9760.0,A,07344210,9560.0,A,,,9680.0,A
2019-05-24 00:00:00+00:00,9780.0,A,07344210,9560.0,A,,,9680.0,A
2019-05-25 00:00:00+00:00,9780.0,A,07344210,9600.0,A,,,9690.0,A
2019-05-26 00:00:00+00:00,9810.0,A,07344210,9600.0,A,,,9700.0,A
2019-05-27 00:00:00+00:00,9810.0,A,07344210,9580.0,A,,,9690.0,A
2019-05-28 00:00:00+00:00,9840.0,A,07344210,9630.0,A,,,9700.0,A
2019-05-29 00:00:00+00:00,10100.0,A,07344210,9600.0,A,,,9700.0,A
2019-05-30 00:00:00+00:00,10100.0,A,07344210,9780.0,A,,,9910.0,A
2019-05-31 00:00:00+00:00,9940.0,A,07344210,9680.0,A,,,9810.0,A
2019-06-01 00:00:00+00:00,9860.0,A,07344210,9600.0,A,,,9730.0,A
2019-06-02 00:00:00+00:00,9780.0,A,07344210,9600.0,A,,,9700.0,A
2019-06-03 00:00:00+00:00,10100.0,A,07344210,9560.0,A,,,9750.0,A
2019-06-04 00:00:00+00:00,10000.0,A,07344210,9760.0,A,,,9900.0,A
2019-06-05 00:00:00+00:00,10000.0,A,07344210,9810.0,A,,,9910.0,A
2019-06-06 00:00:00+00:00,10100.0,A,07344210,9860.0,A,,,9950.0,A
2019-06-07 00:00:00+00:00,10300.0,A,07344210,10100.0,A,,,10200.0,A
2019-06-08 00:00:00+00:00,10200.0,A,07344210,9920.0,A,,,10000.0,A
2019-06-09 00:00:00+00:00,10200.0,A,07344210,9920.0,A,,,10000.0,A
2019-06-10 00:00:00+00:00,10100.0,A,07344210,9860.0,A,,,9970.0,A
2019-06-11 00:00:00+00:00,10100.0,A,07344210,9860.0,A,,,9960.0,A
2019-06-12 00:00:00+00:00,10100.0,A,07344210,9840.0,A,,,9960.0,A
2019-06-13 00:00:00+00:00,10000.0,A,07344210,9760.0,A,,,9900.0,A
2019-06-14 00:00:00+00:00,9970.0,A,07344210,9700.0,A,,,9850.0,A
2019-06-15 00:00:00+00:00,9890.0,A,07344210,9630.0,A,,,9780.0,A
2019-06-16 00:00:00+00:00,9860.0,A,07344210,9680.0,A,,,9790.0,A
2019-06-17 00:00:00+00:00,9860.0,A,07344210,9580.0,A,,,9700.0,A
2019-06-18 00:00:00+00:00,9730.0,A,07344210,9490.0,A,,,9600.0,A
2019-06-19 00:00:00+00:00,9730.0,A,07344210,9490.0,A,,,9590.0,A
2019-06-20 00:00:00+00:00,9680.0,A,07344210,9380.0,A,,,9550.0,A
2019-06-21 00:00:00+00:00,9600.0,A,07344210,9380.0,A,,,9480.0,A
2019-06-22 00:00:00+00:00,9560.0,A,07344210,9330.0,A,,,9440.0,A
2019-06-23 00:00:00+00:00,9730.0,A,07344210,9350.0,A,,,9480.0,A
2019-06-24 00:00:00+00:00,9840.0,A,07344210,9680.0,A,,,9750.0,A
2019-06-25 00:00:00+00:00,9840.0,A,07344210,9650.0,A,,,9750.0,A
2019-06-26 00:00:00+00:00,9870.0,A,07344210,9710.0,A,,,9780.0,A
2019-06-27 00:00:00+00:00,9930.0,A,07344210,9720.0,A,,,9830.0,A
2019-06-28 00:00:00+00:00,9960.0,A,07344210,9750.0,A,,,9870.0,A
2019-06-29 00:00:00+00:00,10400.0,A,07344210,9860.0,A,,,10200.0,A
2019-06-30 00:00:00+00:00,10300.0,A,07344210,10000.0,A,,,10200.0,A
2019-07-01 00:00:00+00:00,10300.0,A,07344210,10200.0,A,,,10200.0,A
2019-07-02 00:00:00+00:00,10300.0,A,07344210,9990.0,A,,,10200.0,A
2019-07-03 00:00:00+00:00,10200.0,A,07344210,10100.0,A,,,10100.0,A
2019-07-04 00:00:00+00:00,10200.0,A,07344210,9980.0,A,,,10100.0,A
2019-07-05 00:00:00+00:00,10200.0,A,07344210,9900.0,A,,,10000.0,A
2019-07-06 00:00:00+00:00,10100.0,A,07344210,9910.0,A,,,10000.0,A
2019-07-07 00:00:00+00:00,10100.0,A,07344210,9970.0,A,,,10000.0,A
2019-07-08 00:00:00+00:00,10100.0,A,07344210,9840.0,A,,,9970.0,A
2019-07-09 00:00:00+00:00,10100.0,A,07344210,9800.0,A,,,9910.0,A
2019-07-10 00:00:00+00:00,9990.0,A,07344210,9700.0,A,,,9880.0,A
2019-07-11 00:00:00+00:00,10000.0,A,07344210,9730.0,A,,,9880.0,A
2019-07-12 00:00:00+00:00,9950.0,A,07344210,9710.0,A,,,9820.0,A
2019-07-13 00:00:00+00:00,9870.0,A,07344210,9670.0,A,,,9780.0,A
2019-07-14 00:00:00+00:00,9860.0,A,07344210,9750.0,A,,,9820.0,A
2019-07-15 00:00:00+00:00,9830.0,A,07344210,9640.0,A,,,9740.0,A
2019-07-16 00:00:00+00:00,9740.0,A,07344210,9550.0,A,,,9640.0,A
2019-07-17 00:00:00+00:00,9640.0,A,07344210,9470.0,A,,,9550.0,A
2019-07-18 00:00:00+00:00,9560.0,A,07344210,9350.0,A,,,9480.0,A
2019-07-19 00:00:00+00:00,9500.0,A,07344210,9310.0,A,,,9400.0,A
2019-07-20 00:00:00+00:00,9420.0,A,07344210,9240.0,A,,,9340.0,A
2019-07-21 00:00:00+00:00,9360.0,A,07344210,9190.0,A,,,9280.0,A
2019-07-22 00:00:00+00:00,9390.0,A,07344210,9160.0,A,,,9280.0,A
2019-07-23 00:00:00+00:00,9330.0,A,07344210,9170.0,A,,,9240.0,A
2019-07-24 00:00:00+00:00,9260.0,A,07344210,9090.0,A,,,9180.0,A
2019-07-25 00:00:00+00:00,9210.0,A,07344210,9040.0,A,,,9120.0,A
2019-07-26 00:00:00+00:00,9150.0,A,07344210,8990.0,A,,,9060.0,A
2019-07-27 00:00:00+00:00,9070.0,A,07344210,8930.0,A,,,9010.0,A
2019-07-28 00:00:00+00:00,9010.0,A,07344210,8900.0,A,,,8960.0,A
2019-07-29 00:00:00+00:00,8970.0,A,07344210,8900.0,A,,,8940.0,A
2019-07-30 00:00:00+00:00,8950.0,A,07344210,8810.0,A,,,8880.0,A
2019-07-31 00:00:00+00:00,8880.0,A,07344210,8770.0,A,,,8820.0,A
2019-08-01 00:00:00+00:00,8830.0,A,07344210,8720.0,A,,,8770.0,A
2019-08-02 00:00:00+00:00,8780.0,A,07344210,8670.0,A,,,8720.0,A
2019-08-03 00:00:00+00:00,8730.0,A,07344210,8640.0,A,,,8680.0,A
2019-08-04 00:00:00+00:00,8680.0,A,07344210,8560.0,A,,,8620.0,A
2019-08-05 00:00:00+00:00,8620.0,A,07344210,8510.0,A,,,8570.0,A
2019-08-06 00:00:00+00:00,8570.0,A,07344210,7300.0,A,,,7950.0,A
2019-08-07 00:00:00+00:00,7310.0,A,07344210,5870.0,A,,,6600.0,A
2019-08-08 00:00:00+00:00,5870.0,A,07344210,4000.0,A,,,4990.0,A
2019-08-09 00:00:00+00:00,4000.0,A,07344210,2400.0,A,,,3140.0,A
2019-08-10 00:00:00+00:00,2400.0,A,07344210,1470.0,A,,,1890.0,A
2019-08-11 00:00:00+00:00,1470.0,A,07344210,732.0,A,,,1090.0,A
2019-08-16 00:00:00+00:00,1790.0,A,07344210,1190.0,A,,,1510.0,A
2019-08-17 00:00:00+00:00,2500.0,A,07344210,1790.0,A,,,2040.0,A
2019-08-18 00:00:00+00:00,3510.0,A,07344210,2500.0,A,,,3000.0,A
2019-08-19 00:00:00+00:00,5170.0,A,07344210,3510.0,A,,,4310.0,A
2019-08-20 00:00:00+00:00,5680.0,A,07344210,5170.0,A,,,5480.0,A
2019-08-21 00:00:00+00:00,5880.0,A,07344210,5680.0,A,,,5790.0,A
2019-08-22 00:00:00+00:00,5960.0,A,07344210,5880.0,A,,,5920.0,A
2019-08-23 00:00:00+00:00,5980.0,A,07344210,5940.0,A,,,5960.0,A
2019-08-24 00:00:00+00:00,5970.0,A,07344210,5930.0,A,,,5960.0,A
2019-08-25 00:00:00+00:00,5960.0,A,07344210,5920.0,A,,,5940.0,A
2019-08-26 00:00:00+00:00,5930.0,A,07344210,4750.0,A,,,5420.0,A
2019-08-27 00:00:00+00:00,4750.0,A,07344210,4020.0,A,,,4330.0,A
2019-08-28 00:00:00+00:00,4020.0,A,07344210,3730.0,A,,,3850.0,A
2019-08-29 00:00:00+00:00,3730.0,A,07344210,3640.0,A,,,3670.0,A
2019-08-30 00:00:00+00:00,3640.0,A,07344210,3090.0,A,,,3380.0,A
2019-08-31 00:00:00+00:00,3090.0,A,07344210,2920.0,A,,,2990.0,A
2019-09-01 00:00:00+00:00,2930.0,A,07344210,2880.0,A,,,2900.0,A
2019-09-02 00:00:00+00:00,2880.0,A,07344210,2860.0,A,,,2870.0,A
2019-09-03 00:00:00+00:00,2860.0,A,07344210,2390.0,A,,,2720.0,A
2019-09-04 00:00:00+00:00,2390.0,A,07344210,2150.0,A,,,2240.0,A
2019-09-05 00:00:00+00:00,2150.0,A,07344210,2100.0,A,,,2120.0,A
2019-09-06 00:00:00+00:00,2110.0,A,07344210,1330.0,A,,,1770.0,A
2019-09-07 00:00:00+00:00,1330.0,A,07344210,1130.0,A,,,1200.0,A
2019-09-08 00:00:00+00:00,1130.0,A,07344210,1090.0,A,,,1110.0,A
2019-09-09 00:00:00+00:00,1100.0,A,07344210,1080.0,A,,,1090.0,A
2019-09-10 00:00:00+00:00,1100.0,A,07344210,1080.0,A,,,1090.0,A
2019-09-11 00:00:00+00:00,1090.0,A,07344210,1080.0,A,,,1080.0,A
2019-09-12 00:00:00+00:00,1080.0,A,07344210,1070.0,A,,,1080.0,A
2019-09-13 00:00:00+00:00,1080.0,A,07344210,585.0,A,,,886.0,A
2019-11-01 00:00:00+00:00,885.0,A,07344210,789.0,A,,,852.0,A
2019-11-02 00:00:00+00:00,891.0,A,07344210,882.0,A,,,888.0,A
2019-11-03 00:00:00+00:00,894.0,A,07344210,882.0,A,,,890.0,A
2019-11-04 00:00:00+00:00,893.0,A,07344210,879.0,A,,,888.0,A
2019-11-05 00:00:00+00:00,894.0,A,07344210,883.0,A,,,891.0,A
2019-11-06 00:00:00+00:00,897.0,A,07344210,885.0,A,,,895.0,A
2019-11-07 00:00:00+00:00,903.0,A,07344210,891.0,A,,,899.0,A
2019-11-08 00:00:00+00:00,908.0,A,07344210,899.0,A,,,903.0,A
2019-11-09 00:00:00+00:00,908.0,A,07344210,893.0,A,,,902.0,A
2019-11-10 00:00:00+00:00,903.0,A,07344210,891.0,A,,,899.0,A
2019-11-11 00:00:00+00:00,906.0,A,07344210,891.0,A,,,898.0,A
2019-11-12 00:00:00+00:00,916.0,A,07344210,897.0,A,,,907.0,A
2019-11-13 00:00:00+00:00,919.0,A,07344210,900.0,A,,,911.0,A
2019-11-14 00:00:00+00:00,911.0,A,07344210,897.0,A,,,908.0,A
2019-11-15 00:00:00+00:00,911.0,A,07344210,894.0,A,,,906.0,A
2019-11-16 00:00:00+00:00,909.0,A,07344210,893.0,A,,,902.0,A
2019-11-17 00:00:00+00:00,900.0,A,07344210,885.0,A,,,895.0,A
2019-11-18 00:00:00+00:00,893.0,A,07344210,881.0,A,,,889.0,A
2019-11-19 00:00:00+00:00,891.0,A,07344210,881.0,A,,,888.0,A
2019-11-20 00:00:00+00:00,890.0,A,07344210,876.0,A,,,886.0,A
2019-11-21 00:00:00+00:00,895.0,A,07344210,885.0,A,,,891.0,A
2019-11-22 00:00:00+00:00,896.0,A,07344210,885.0,A,,,892.0,A
2019-11-23 00:00:00+00:00,909.0,A,07344210,889.0,A,,,900.0,A
2019-11-24 00:00:00+00:00,909.0,A,07344210,889.0,A,,,899.0,A
2019-11-25 00:00:00+00:00,896.0,A,07344210,881.0,A,,,890.0,A
2019-11-26 00:00:00+00:00,899.0,A,07344210,886.0,A,,,893.0,A
2019-11-27 00:00:00+00:00,905.0,A,07344210,889.0,A,,,898.0,A
2019-11-28 00:00:00+00:00,905.0,A,07344210,895.0,A,,,901.0,A
2019-11-29 00:00:00+00:00,902.0,A,07344210,890.0,A,,,898.0,A
2019-11-30 00:00:00+00:00,898.0,A,07344210,884.0,A,,,892.0,A
2019-12-01 00:00:00+00:00,905.0,A,07344210,887.0,A,,,896.0,A
2019-12-02 00:00:00+00:00,905.0,A,07344210,889.0,A,,,897.0,A
2019-12-03 00:00:00+00:00,908.0,A,07344210,894.0,A,,,902.0,A
2019-12-04 00:00:00+00:00,903.0,A,07344210,892.0,A,,,898.0,A
2019-12-05 00:00:00+00:00,898.0,A,07344210,886.0,A,,,893.0,A
2019-12-06 00:00:00+00:00,895.0,A,07344210,883.0,A,,,892.0,A
2019-12-07 00:00:00+00:00,894.0,A,07344210,885.0,A,,,893.0,A
2019-12-08 00:00:00+00:00,894.0,A,07344210,885.0,A,,,891.0,A
2019-12-09 00:00:00+00:00,891.0,A,07344210,874.0,A,,,884.0,A
2019-12-10 00:00:00+00:00,899.0,A,07344210,879.0,A,,,892.0,A
2019-12-11 00:00:00+00:00,899.0,A,07344210,891.0,A,,,895.0,A
2019-12-12 00:00:00+00:00,893.0,A,07344210,882.0,A,,,888.0,A
2019-12-13 00:00:00+00:00,887.0,A,07344210,876.0,A,,,883.0,A
2019-12-14 00:00:00+00:00,885.0,A,07344210,876.0,A,,,882.0,A
2019-12-15 00:00:00+00:00,882.0,A,07344210,873.0,A,,,877.0,A
2019-12-16 00:00:00+00:00,879.0,A,07344210,866.0,A,,,874.0,A
2019-12-17 00:00:00+00:00,879.0,A,07344210,864.0,A,,,873.0,A
2019-12-18 00:00:00+00:00,878.0,A,07344210,867.0,A,,,873.0,A
2019-12-19 00:00:00+00:00,873.0,A,07344210,861.0,A,,,870.0,A
2020-01-12 00:00:00+00:00,859.0,A,07344210,757.0,A,,,827.0,A
2020-01-13 00:00:00+00:00,760.0,A,07344210,672.0,A,,,734.0,A
2020-01-14 00:00:00+00:00,1160.0,A,07344210,732.0,A,,,873.0,A
2020-01-15 00:00:00+00:00,2040.0,A,07344210,1160.0,A,,,1590.0,A
2020-01-16 00:00:00+00:00,2700.0,A,07344210,2040.0,A,,,2330.0,A
2020-01-17 00:00:00+00:00,3700.0,A,07344210,2700.0,A,,,3150.0,A
2020-01-18 00:00:00+00:00,4070.0,A,07344210,3700.0,A,,,3910.0,A
2020-01-19 00:00:00+00:00,5490.0,A,07344210,4070.0,A,,,4700.0,A
2020-01-20 00:00:00+00:00,6050.0,A,07344210,5490.0,A,,,5800.0,A
2020-01-21 00:00:00+00:00,6330.0,A,07344210,6050.0,A,,,6200.0,A
2020-01-22 00:00:00+00:00,6540.0,A,07344210,6320.0,A,,,6430.0,A
2020-01-23 00:00:00+00:00,7520.0,A,07344210,6530.0,A,,,6970.0,A
2020-01-24 00:00:00+00:00,7920.0,A,07344210,7510.0,A,,,7740.0,A
2020-01-25 00:00:00+00:00,8030.0,A,07344210,7910.0,A,,,7980.0,A
2020-01-26 00:00:00+00:00,8070.0,A,07344210,8020.0,A,,,8050.0,A
2020-01-27 00:00:00+00:00,8070.0,A,07344210,8020.0,A,,,8050.0,A
2020-01-28 00:00:00+00:00,8060.0,A,07344210,8010.0,A,,,8040.0,A
2020-01-29 00:00:00+00:00,8060.0,A,07344210,8010.0,A,,,8030.0,A
2020-01-30 00:00:00+00:00,8020.0,A,07344210,7960.0,A,,,7990.0,A
2020-01-31 00:00:00+00:00,7990.0,A,07344210,7910.0,A,,,7950.0,A
2020-02-01 00:00:00+00:00,7940.0,A,07344210,7840.0,A,,,7900.0,A
2020-02-02 00:00:00+00:00,7890.0,A,07344210,7800.0,A,,,7850.0,A
2020-02-03 00:00:00+00:00,7840.0,A,07344210,7760.0,A,,,7800.0,A
2020-02-04 00:00:00+00:00,7790.0,A,07344210,7120.0,A,,,7500.0,A
2020-02-05 00:00:00+00:00,7130.0,A,07344210,6810.0,A,,,6960.0,A
2020-02-06 00:00:00+00:00,6830.0,A,07344210,5850.0,A,,,6410.0,A
2020-02-07 00:00:00+00:00,5850.0,A,07344210,5060.0,A,,,5430.0,A
2020-02-08 00:00:00+00:00,5060.0,A,07344210,4450.0,A,,,4740.0,A
2020-02-09 00:00:00+00:00,4450.0,A,07344210,4160.0,A,,,4290.0,A
2020-02-10 00:00:00+00:00,4750.0,A,07344210,4150.0,A,,,4390.0,A
2020-02-11 00:00:00+00:00,5270.0,A,07344210,4750.0,A,,,5050.0,A
2020-02-12 00:00:00+00:00,6200.0,A,07344210,5270.0,A,,,5730.0,A
2020-02-13 00:00:00+00:00,7140.0,A,07344210,6200.0,A,,,6720.0,A
2020-02-14 00:00:00+00:00,7890.0,A,07344210,7140.0,A,,,7490.0,A
2020-02-15 00:00:00+00:00,8110.0,A,07344210,7860.0,A,,,8010.0,A
2020-02-16 00:00:00+00:00,8230.0,A,07344210,8100.0,A,,,8160.0,A
2020-02-17 00:00:00+00:00,8350.0,A,07344210,8210.0,A,,,8280.0,A
2020-02-18 00:00:00+00:00,8500.0,A,07344210,8340.0,A,,,8420.0,A
2020-02-19 00:00:00+00:00,8660.0,A,07344210,8490.0,A,,,8550.0,A
2020-02-20 00:00:00+00:00,8880.0,A,07344210,8640.0,A,,,8790.0,A
2020-02-21 00:00:00+00:00,8910.0,A,07344210,8790.0,A,,,8850.0,A
2020-02-22 00:00:00+00:00,8860.0,A,07344210,8760.0,A,,,8800.0,A
2020-02-23 00:00:00+00:00,8820.0,A,07344210,8750.0,A,,,8790.0,A
2020-02-24 00:00:00+00:00,8800.0,A,07344210,8680.0,A,,,8750.0,A
2020-02-25 00:00:00+00:00,8790.0,A,07344210,8710.0,A,,,8750.0,A
2020-02-26 00:00:00+00:00,8770.0,A,07344210,8680.0,A,,,8740.0,A
2020-02-27 00:00:00+00:00,8800.0,A,07344210,8690.0,A,,,8740.0,A
2020-02-28 00:00:00+00:00,8760.0,A,07344210,8660.0,A,,,8720.0,A
2020-02-29 00:00:00+00:00,8750.0,A,07344210,8670.0,A,,,8710.0,A
2020-03-01 00:00:00+00:00,8720.0,A,07344210,8640.0,A,,,8690.0,A
2020-03-02 00:00:00+00:00,8710.0,A,07344210,8640.0,A,,,8680.0,A
2020-03-03 00:00:00+00:00,8690.0,A,07344210,8630.0,A,,,8660.0,A
2020-03-04 00:00:00+00:00,8710.0,A,07344210,8620.0,A,,,8670.0,A
2020-03-05 00:00:00+00:00,8720.0,A,07344210,8630.0,A,,,8670.0,A
2020-03-06 00:00:00+00:00,8680.0,A,07344210,8560.0,A,,,8630.0,A
2020-03-07 00:00:00+00:00,8640.0,A,07344210,8530.0,A,,,8580.0,A
2020-03-08 00:00:00+00:00,8590.0,A,07344210,8450.0,A,,,8520.0,A
2020-03-09 00:00:00+00:00,8510.0,A,07344210,8430.0,A,,,8480.0,A
2020-03-10 00:00:00+00:00,8460.0,A,07344210,8370.0,A,,,8420.0,A
2020-03-11 00:00:00+00:00,8420.0,A,07344210,8330.0,A,,,8370.0,A
2020-03-12 00:00:00+00:00,8370.0,A,07344210,8290.0,A,,,8330.0,A
2020-03-13 00:00:00+00:00,8350.0,A,07344210,8270.0,A,,,8310.0,A
2020-03-14 00:00:00+00:00,8320.0,A,07344210,8240.0,A,,,8280.0,A
2020-03-15 00:00:00+00:00,8270.0,A,07344210,8180.0,A,,,8230.0,A
2020-03-16 00:00:00+00:00,8230.0,A,07344210,8150.0,A,,,8190.0,A
2020-03-17 00:00:00+00:00,8180.0,A,07344210,8090.0,A,,,8140.0,A
2020-03-18 00:00:00+00:00,8340.0,A,07344210,8110.0,A,,,8230.0,A
2020-03-19 00:00:00+00:00,8380.0,A,07344210,8280.0,A,,,8340.0,A
2020-03-20 00:00:00+00:00,8440.0,A,07344210,8320.0,A,,,8380.0,A
2020-03-21 00:00:00+00:00,8550.0,A,07344210,8430.0,A,,,8480.0,A
2020-03-22 00:00:00+00:00,8790.0,A,07344210,8530.0,A,,,8680.0,A
2020-03-23 00:00:00+00:00,8980.0,A,07344210,8770.0,A,,,8860.0,A
2020-03-24 00:00:00+00:00,9090.0,A,07344210,8930.0,A,,,9000.0,A
2020-03-25 00:00:00+00:00,9240.0,A,07344210,9040.0,A,,,9120.0,A
2020-03-26 00:00:00+00:00,9240.0,A,07344210,9120.0,A,,,9190.0,A
2020-03-27 00:00:00+00:00,9290.0,A,07344210,9170.0,A,,,9230.0,A
2020-03-28 00:00:00+00:00,9390.0,A,07344210,9190.0,A,,,9280.0,A
2020-03-29 00:00:00+00:00,9410.0,A,07344210,9250.0,A,,,9320.0,A
2020-03-30 00:00:00+00:00,9470.0,A,07344210,9240.0,A,,,9320.0,A
2020-03-31 00:00:00+00:00,9580.0,A,07344210,9410.0,A,,,9470.0,A
2020-04-01 00:00:00+00:00,9580.0,A,07344210,9330.0,A,,,9440.0,A
2020-04-02 00:00:00+00:00,9410.0,A,07344210,9240.0,A,,,9310.0,A
2020-04-03 00:00:00+00:00,9330.0,A,07344210,9220.0,A,,,9290.0,A
2020-04-04 00:00:00+00:00,9620.0,A,07344210,9250.0,A,,,9440.0,A
2020-04-05 00:00:00+00:00,9710.0,A,07344210,9510.0,A,,,9600.0,A
2020-04-06 00:00:00+00:00,9600.0,A,07344210,9390.0,A,,,9470.0,A
2020-04-07 00:00:00+00:00,9450.0,A,07344210,9310.0,A,,,9380.0,A
2020-04-08 00:00:00+00:00,9410.0,A,07344210,9270.0,A,,,9340.0,A
2020-04-09 00:00:00+00:00,9410.0,A,07344210,9270.0,A,,,9340.0,A
2020-04-10 00:00:00+00:00,9390.0,A,07344210,9250.0,A,,,9330.0,A
2020-04-11 00:00:00+00:00,9410.0,A,07344210,9250.0,A,,,9350.0,A
2020-04-12 00:00:00+00:00,9730.0,A,07344210,9330.0,A,,,9530.0,A
2020-04-13 00:00:00+00:00,9860.0,A,07344210,9600.0,A,,,9720.0,A
2020-04-14 00:00:00+00:00,9640.0,A,07344210,9430.0,A,,,9530.0,A
2020-04-15 00:00:00+00:00,9510.0,A,07344210,9350.0,A,,,9430.0,A
2020-04-16 00:00:00+00:00,9450.0,A,07344210,9240.0,A,,,9350.0,A
2020-04-17 00:00:00+00:00,9390.0,A,07344210,9250.0,A,,,9330.0,A
2020-04-18 00:00:00+00:00,9370.0,A,07344210,9200.0,A,,,9290.0,A
2020-04-19 00:00:00+00:00,9330.0,A,07344210,9250.0,A,,,9300.0,A
2020-04-20 00:00:00+00:00,9330.0,A,07344210,9170.0,A,,,9250.0,A
2020-04-21 00:00:00+00:00,9270.0,A,07344210,9090.0,A,,,9200.0,A
2020-04-22 00:00:00+00:00,9240.0,A,07344210,9120.0,A,,,9190.0,A
2020-04-23 00:00:00+00:00,9250.0,A,07344210,9070.0,A,,,9160.0,A
2020-04-24 00:00:00+00:00,9190.0,A,07344210,9070.0,A,,,9140.0,A
2020-04-25 00:00:00+00:00,9170.0,A,07344210,9020.0,A,,,9090.0,A
2020-04-26 00:00:00+00:00,9120.0,A,07344210,8970.0,A,,,9050.0,A
2020-04-27 00:00:00+00:00,9070.0,A,07344210,8930.0,A,,,9010.0,A
2020-04-28 00:00:00+00:00,9060.0,A,07344210,8900.0,A,,,8970.0,A
2020-04-29 00:00:00+00:00,9060.0,A,07344210,8940.0,A,,,9000.0,A
2020-04-30 00:00:00+00:00,9010.0,A,07344210,8860.0,A,,,8940.0,A
