datetime,00060_Minimum,00060_Minimum_cd,site_no,00060_Mean,00060_Mean_cd
2020-03-12 00:00:00+00:00,4.76,A,08061480,5.37,A
2020-03-13 00:00:00+00:00,5.24,A,08061480,11.4,A
2020-03-14 00:00:00+00:00,5.26,A,08061480,6.08,A
2020-03-15 00:00:00+00:00,5.27,A,08061480,18.8,A
2020-03-16 00:00:00+00:00,38.4,A,08061480,77.2,A
2020-03-17 00:00:00+00:00,35.2,A,08061480,38.6,A
2020-03-18 00:00:00+00:00,37.4,A,08061480,77.4,A
2020-03-19 00:00:00+00:00,34.2,A,08061480,53.1,A
2020-03-20 00:00:00+00:00,33.1,A,08061480,40.0,A
2020-03-21 00:00:00+00:00,31.1,A,08061480,35.3,A
2020-03-22 00:00:00+00:00,35.4,A,08061480,42.1,A
2020-03-23 00:00:00+00:00,34.3,A,08061480,35.1,A
2020-03-24 00:00:00+00:00,33.2,A,08061480,34.3,A
2020-03-25 00:00:00+00:00,32.2,A,08061480,33.1,A
2020-03-26 00:00:00+00:00,32.2,A,08061480,32.5,A
2020-03-27 00:00:00+00:00,23.6,A,08061480,27.8,A
2020-03-28 00:00:00+00:00,17.7,A,08061480,21.7,A
2020-03-29 00:00:00+00:00,16.0,A,08061480,17.3,A
2020-03-30 00:00:00+00:00,15.2,A,08061480,23.7,A
2020-03-31 00:00:00+00:00,16.0,A,08061480,18.1,A
2020-04-01 00:00:00+00:00,15.2,A,08061480,15.7,A
2020-04-02 00:00:00+00:00,13.7,A,08061480,15.3,A
2020-04-03 00:00:00+00:00,14.5,A,08061480,15.7,A
2020-04-04 00:00:00+00:00,15.3,A,08061480,19.6,A
2020-04-05 00:00:00+00:00,13.8,A,08061480,15.0,A
2020-04-06 00:00:00+00:00,12.4,A,08061480,13.5,A
2020-04-07 00:00:00+00:00,11.6,A,08061480,12.4,A
2020-04-08 00:00:00+00:00,9.49,A,08061480,11.1,A
2020-04-09 00:00:00+00:00,9.5,A,08061480,10.2,A
2020-04-10 00:00:00+00:00,7.73,A,08061480,8.48,A
2020-04-11 00:00:00+00:00,5.67,A,08061480,6.58,A
2020-04-12 00:00:00+00:00,5.68,A,08061480,10.3,A
2020-04-13 00:00:00+00:00,5.69,A,08061480,6.3,A
2020-04-14 00:00:00+00:00,5.19,A,08061480,5.94,A
2020-04-15 00:00:00+00:00,4.3,A,08061480,5.27,A
2020-04-16 00:00:00+00:00,3.9,A,08061480,4.9,A
2020-04-17 00:00:00+00:00,3.91,A,08061480,4.61,A
2020-04-18 00:00:00+00:00,3.52,A,08061480,4.4,A
2020-04-19 00:00:00+00:00,3.92,A,08061480,6.14,A
2020-04-20 00:00:00+00:00,4.32,A,08061480,5.25,A
2020-04-21 00:00:00+00:00,4.33,A,08061480,4.93,A
2020-04-22 00:00:00+00:00,3.93,A,08061480,4.3,A
2020-04-23 00:00:00+00:00,3.93,A,08061480,4.93,A
2020-04-24 00:00:00+00:00,3.94,A,08061480,4.67,A
2020-04-25 00:00:00+00:00,3.19,A,08061480,4.02,A
2020-04-26 00:00:00+00:00,2.86,A,08061480,3.72,A
2020-04-27 00:00:00+00:00,2.87,A,08061480,3.66,A
2020-04-28 00:00:00+00:00,2.2,A,08061480,4.79,A
2020-04-29 00:00:00+00:00,3.96,A,08061480,5.75,A
2020-04-30 00:00:00+00:00,2.88,A,08061480,3.61,A
2020-05-01 00:00:00+00:00,2.88,A,08061480,3.35,A
2020-05-02 00:00:00+00:00,2.22,A,08061480,3.06,A
2020-05-03 00:00:00+00:00,2.23,A,08061480,3.1,A
2020-05-04 00:00:00+00:00,2.23,A,08061480,3.11,A
2020-05-05 00:00:00+00:00,2.59,A,08061480,3.94,A
2020-05-06 00:00:00+00:00,1.9,A,08061480,2.64,A
2020-05-07 00:00:00+00:00,1.9,A,08061480,2.84,A
2020-05-08 00:00:00+00:00,1.91,A,08061480,5.64,A
2020-05-09 00:00:00+00:00,2.25,A,08061480,2.96,A
2020-05-10 00:00:00+00:00,2.26,A,08061480,3.02,A
2020-05-11 00:00:00+00:00,2.26,A,08061480,2.95,A
2020-05-12 00:00:00+00:00,2.26,A,08061480,7.7,A
2020-05-13 00:00:00+00:00,2.62,A,08061480,2.96,A
2020-05-14 00:00:00+00:00,2.27,A,08061480,2.75,A
2020-05-15 00:00:00+00:00,1.93,A,08061480,7.63,A
2020-05-16 00:00:00+00:00,7.44,A,08061480,51.2,A
2020-05-17 00:00:00+00:00,33.2,A,08061480,36.7,A
2020-05-18 00:00:00+00:00,28.2,A,08061480,31.4,A
2020-05-19 00:00:00+00:00,16.7,A,08061480,22.0,A
2020-05-20 00:00:00+00:00,10.6,A,08061480,13.1,A
2020-05-21 00:00:00+00:00,8.02,A,08061480,9.09,A
2020-05-22 00:00:00+00:00,5.42,A,08061480,6.65,A
2020-05-23 00:00:00+00:00,4.94,A,08061480,5.97,A
2020-05-24 00:00:00+00:00,4.08,A,08061480,4.62,A
2020-05-25 00:00:00+00:00,3.68,A,08061480,46.2,A
2020-05-26 00:00:00+00:00,28.6,A,08061480,32.1,A
2020-05-27 00:00:00+00:00,20.9,A,08061480,24.9,A
2020-05-28 00:00:00+00:00,16.5,A,08061480,18.4,A
2020-05-29 00:00:00+00:00,14.2,A,08061480,15.6,A
2020-05-30 00:00:00+00:00,10.6,A,08061480,12.6,A
2020-05-31 00:00:00+00:00,6.49,A,08061480,8.51,A
2020-06-01 00:00:00+00:00,4.11,A,08061480,5.42,A
2020-06-02 00:00:00+00:00,2.74,A,08061480,4.07,A
2020-06-03 00:00:00+00:00,2.75,A,08061480,3.38,A
2020-06-04 00:00:00+00:00,0.53,A,08061480,1.69,A
2020-06-05 00:00:00+00:00,0.29,A,08061480,0.54,A
2020-06-06 00:00:00+00:00,0.15,A,08061480,0.47,A
2020-06-07 00:00:00+00:00,0.16,A,08061480,0.48,A
2020-06-08 00:00:00+00:00,0.16,A,08061480,0.6,A
2020-06-09 00:00:00+00:00,0.08,A,08061480,0.62,A
2020-06-10 00:00:00+00:00,0.05,A,08061480,0.53,A
2020-06-11 00:00:00+00:00,0.08,A,08061480,0.74,A
2020-06-12 00:00:00+00:00,0.08,A,08061480,0.67,A
2020-06-13 00:00:00+00:00,0.08,A,08061480,0.68,A
2020-06-14 00:00:00+00:00,0.08,A,08061480,0.59,A
2020-06-15 00:00:00+00:00,0.05,A,08061480,0.54,A
2020-06-16 00:00:00+00:00,0.09,A,08061480,0.44,A
2020-06-17 00:00:00+00:00,0.05,A,08061480,0.16,A
2020-06-18 00:00:00+00:00,0.0,A,08061480,0.24,A
2020-06-19 00:00:00+00:00,0.05,A,08061480,1.63,A
2020-06-20 00:00:00+00:00,8.08,A,08061480,28.7,A
2020-06-21 00:00:00+00:00,5.06,A,08061480,6.63,A
2020-06-22 00:00:00+00:00,4.28,A,08061480,11.9,A
2020-06-23 00:00:00+00:00,6.66,A,08061480,11.3,A
2020-06-24 00:00:00+00:00,5.09,A,08061480,6.27,A
2020-06-25 00:00:00+00:00,3.61,A,08061480,4.2,A
2020-06-26 00:00:00+00:00,1.51,A,08061480,2.42,A
2020-06-27 00:00:00+00:00,0.98,A,08061480,1.51,A
2020-06-28 00:00:00+00:00,0.34,A,08061480,2.5,A
2020-06-29 00:00:00+00:00,0.34,A,08061480,0.92,A
2020-06-30 00:00:00+00:00,0.19,A,08061480,0.53,A
2020-07-01 00:00:00+00:00,0.1,A,08061480,0.38,A
2020-07-02 00:00:00+00:00,0.05,A,08061480,0.25,A
2020-07-03 00:00:00+00:00,0.05,A,08061480,0.35,A
2020-07-04 00:00:00+00:00,0.05,A,08061480,0.44,A
2020-07-05 00:00:00+00:00,0.1,A,08061480,2.66,A
2020-07-06 00:00:00+00:00,0.2,A,08061480,0.77,A
2020-07-07 00:00:00+00:00,0.1,A,08061480,0.6,A
2020-07-08 00:00:00+00:00,0.1,A,08061480,0.48,A
2020-07-09 00:00:00+00:00,0.06,A,08061480,0.37,A
2020-07-10 00:00:00+00:00,0.23,A,08061480,1.24,A
2020-07-11 00:00:00+00:00,0.26,A,08061480,1.82,A
2020-07-12 00:00:00+00:00,0.28,A,08061480,1.86,A
2020-07-13 00:00:00+00:00,0.17,A,08061480,0.93,A
2020-07-14 00:00:00+00:00,0.05,A,08061480,1.24,A
2020-07-15 00:00:00+00:00,0.37,A,08061480,2.11,A
2020-07-16 00:00:00+00:00,0.72,A,08061480,2.62,A
2020-07-17 00:00:00+00:00,0.77,A,08061480,2.75,A
2020-07-18 00:00:00+00:00,0.82,A,08061480,2.83,A
2020-07-19 00:00:00+00:00,0.87,A,08061480,2.81,A
2020-07-20 00:00:00+00:00,0.58,A,08061480,2.7,A
2020-07-21 00:00:00+00:00,1.0,A,08061480,2.87,A
2020-07-22 00:00:00+00:00,1.07,A,08061480,2.95,A
2020-07-23 00:00:00+00:00,0.74,A,08061480,3.08,A
2020-07-24 00:00:00+00:00,0.47,A,08061480,3.92,"A, e"
2020-07-25 00:00:00+00:00,1.97,A,08061480,5.29,A
2020-07-26 00:00:00+00:00,1.4,A,08061480,4.8,"A, e"
2020-07-27 00:00:00+00:00,0.97,A,08061480,4.31,"A, e"
2020-07-28 00:00:00+00:00,2.34,A,08061480,17.8,"A, e"
2020-07-29 00:00:00+00:00,0.19,A,08061480,0.5,A
2020-07-30 00:00:00+00:00,0.05,A,08061480,1.14,A
2020-07-31 00:00:00+00:00,0.32,A,08061480,1.8,A
2020-08-01 00:00:00+00:00,0.05,A,08061480,0.25,A
2020-08-02 00:00:00+00:00,0.05,A,08061480,0.26,A
2020-08-03 00:00:00+00:00,0.02,A,08061480,0.19,A
2020-08-04 00:00:00+00:00,0.04,A,08061480,0.53,A
2020-08-05 00:00:00+00:00,0.04,A,08061480,0.87,A
2020-08-06 00:00:00+00:00,0.48,A,08061480,2.28,A
2020-08-07 00:00:00+00:00,0.13,A,08061480,1.69,A
2020-08-08 00:00:00+00:00,0.24,A,08061480,1.86,A
2020-08-09 00:00:00+00:00,0.23,A,08061480,2.07,A
2020-08-10 00:00:00+00:00,0.42,A,08061480,1.39,A
2020-08-11 00:00:00+00:00,0.4,A,08061480,2.4,A
2020-08-12 00:00:00+00:00,0.39,A,08061480,2.07,A
2020-08-13 00:00:00+00:00,0.1,A,08061480,1.21,A
2020-08-14 00:00:00+00:00,0.1,A,08061480,1.42,A
2020-08-15 00:00:00+00:00,0.19,A,08061480,1.57,A
2020-08-16 00:00:00+00:00,0.19,A,08061480,1.7,A
2020-08-17 00:00:00+00:00,0.34,A,08061480,1.14,A
2020-08-18 00:00:00+00:00,0.09,A,08061480,0.72,A
2020-08-19 00:00:00+00:00,0.17,A,08061480,0.96,A
2020-08-20 00:00:00+00:00,0.17,A,08061480,1.13,A
2020-08-21 00:00:00+00:00,0.17,A,08061480,1.42,A
2020-08-22 00:00:00+00:00,0.16,A,08061480,1.24,A
2020-08-23 00:00:00+00:00,0.08,A,08061480,1.31,A
2020-08-24 00:00:00+00:00,0.15,A,08061480,1.74,A
2020-08-25 00:00:00+00:00,0.29,A,08061480,2.19,A
2020-08-26 00:00:00+00:00,0.85,A,08061480,4.22,A
2020-08-27 00:00:00+00:00,1.3,A,08061480,3.75,A
2020-08-28 00:00:00+00:00,1.28,A,08061480,3.7,A
2020-08-29 00:00:00+00:00,1.26,A,08061480,4.78,A
2020-08-30 00:00:00+00:00,0.25,A,08061480,5.66,A
2020-08-31 00:00:00+00:00,0.02,A,08061480,0.09,A
2020-09-01 00:00:00+00:00,0.02,A,08061480,7.58,A
2020-09-02 00:00:00+00:00,2.54,A,08061480,12.2,A
2020-09-03 00:00:00+00:00,0.75,A,08061480,1.34,A
2020-09-04 00:00:00+00:00,0.23,A,08061480,0.8,A
2020-09-05 00:00:00+00:00,0.22,A,08061480,1.04,A
2020-09-06 00:00:00+00:00,0.4,A,08061480,1.17,A
2020-09-07 00:00:00+00:00,0.21,A,08061480,1.56,A
2020-09-08 00:00:00+00:00,0.11,A,08061480,0.85,A
2020-09-09 00:00:00+00:00,0.1,A,08061480,23.2,A
2020-09-10 00:00:00+00:00,9.52,A,08061480,16.6,A
2020-09-11 00:00:00+00:00,6.74,A,08061480,8.18,A
2020-09-12 00:00:00+00:00,5.16,A,08061480,6.22,A
2020-09-13 00:00:00+00:00,4.34,A,08061480,5.02,A
2020-09-14 00:00:00+00:00,2.94,A,08061480,4.09,A
2020-09-15 00:00:00+00:00,2.22,A,08061480,3.61,A
2020-09-16 00:00:00+00:00,1.46,A,08061480,2.87,A
2020-09-17 00:00:00+00:00,0.94,A,08061480,6.46,A
2020-09-18 00:00:00+00:00,0.31,A,08061480,1.26,A
2020-09-19 00:00:00+00:00,0.56,A,08061480,2.63,A
2020-09-20 00:00:00+00:00,0.89,A,08061480,3.51,A
2020-09-21 00:00:00+00:00,1.36,A,08061480,8.4,A
2020-09-22 00:00:00+00:00,2.74,A,08061480,14.4,A
2020-09-23 00:00:00+00:00,7.86,A,08061480,9.68,A
2020-09-24 00:00:00+00:00,6.45,A,08061480,7.69,A
2020-09-25 00:00:00+00:00,4.77,A,08061480,5.75,A
2020-09-26 00:00:00+00:00,2.64,A,08061480,3.97,A
2020-09-27 00:00:00+00:00,1.87,A,08061480,2.91,A
2020-09-28 00:00:00+00:00,0.45,A,08061480,1.03,A
2020-09-29 00:00:00+00:00,0.13,A,08061480,0.5,A
2020-09-30 00:00:00+00:00,0.07,A,08061480,0.49,A
2020-10-01 00:00:00+00:00,0.04,A,08061480,0.77,A
2020-10-02 00:00:00+00:00,0.12,A,08061480,1.22,A
2020-10-03 00:00:00+00:00,0.22,A,08061480,1.82,A
2020-10-04 00:00:00+00:00,0.4,A,08061480,2.37,A
2020-10-05 00:00:00+00:00,0.21,A,08061480,1.03,A
2020-10-06 00:00:00+00:00,0.1,A,08061480,0.25,A
2020-10-07 00:00:00+00:00,0.06,A,08061480,1.01,A
2020-10-08 00:00:00+00:00,0.03,A,08061480,1.61,A
2020-10-09 00:00:00+00:00,0.2,A,08061480,1.74,A
2020-10-10 00:00:00+00:00,0.37,A,08061480,2.36,A
2020-10-11 00:00:00+00:00,0.38,A,08061480,2.56,A
2020-10-12 00:00:00+00:00,0.21,A,08061480,1.95,A
2020-10-13 00:00:00+00:00,0.21,A,08061480,2.73,A
2020-10-14 00:00:00+00:00,1.08,A,08061480,3.89,A
2020-10-15 00:00:00+00:00,0.7,A,08061480,3.57,A
2020-10-16 00:00:00+00:00,1.09,A,08061480,4.1,A
2020-10-17 00:00:00+00:00,1.1,A,08061480,4.23,A
2020-10-18 00:00:00+00:00,1.11,A,08061480,4.87,A
2020-10-19 00:00:00+00:00,1.7,A,08061480,3.44,A
2020-10-20 00:00:00+00:00,0.11,A,08061480,2.05,A
2020-10-21 00:00:00+00:00,0.73,A,08061480,2.68,A
2020-10-22 00:00:00+00:00,0.73,A,08061480,3.54,A
2020-10-23 00:00:00+00:00,2.5,A,08061480,20.5,A
2020-10-24 00:00:00+00:00,0.42,A,08061480,1.13,A
2020-10-25 00:00:00+00:00,0.23,A,08061480,0.63,A
2020-10-26 00:00:00+00:00,0.43,A,08061480,2.37,A
2020-10-27 00:00:00+00:00,1.79,A,08061480,2.99,A
2020-10-28 00:00:00+00:00,1.79,A,08061480,10.4,A
2020-10-29 00:00:00+00:00,3.93,A,08061480,4.67,A
2020-10-30 00:00:00+00:00,2.57,A,08061480,3.2,A
2020-10-31 00:00:00+00:00,1.82,A,08061480,2.56,A
2020-11-01 00:00:00+00:00,0.78,A,08061480,2.11,A
2020-11-02 00:00:00+00:00,0.79,A,08061480,2.22,A
2020-11-03 00:00:00+00:00,0.46,A,08061480,1.89,A
2020-11-04 00:00:00+00:00,0.47,A,08061480,1.7,A
2020-11-05 00:00:00+00:00,0.8,A,08061480,1.93,A
2020-11-06 00:00:00+00:00,1.89,A,08061480,3.92,A
2020-11-07 00:00:00+00:00,2.64,A,08061480,5.28,A
2020-11-08 00:00:00+00:00,6.42,A,08061480,9.34,A
2020-11-09 00:00:00+00:00,8.53,A,08061480,10.2,A
2020-11-10 00:00:00+00:00,7.11,A,08061480,8.94,A
2020-11-11 00:00:00+00:00,6.44,A,08061480,10.5,A
2020-11-12 00:00:00+00:00,2.69,A,08061480,6.21,A
2020-11-13 00:00:00+00:00,6.46,A,08061480,10.2,A
2020-11-14 00:00:00+00:00,9.9,A,08061480,12.6,A
2020-11-15 00:00:00+00:00,8.58,A,08061480,11.8,A
2020-11-16 00:00:00+00:00,7.91,A,08061480,10.6,A
2020-11-17 00:00:00+00:00,7.18,A,08061480,8.95,A
2020-11-18 00:00:00+00:00,6.51,A,08061480,9.89,A
2020-11-19 00:00:00+00:00,8.62,A,08061480,12.3,A
2020-11-20 00:00:00+00:00,7.95,A,08061480,10.3,A
2020-11-21 00:00:00+00:00,8.64,A,08061480,11.9,A
2020-11-22 00:00:00+00:00,10.7,A,08061480,13.3,A
2020-11-23 00:00:00+00:00,10.0,A,08061480,13.2,A
2020-11-24 00:00:00+00:00,10.0,A,08061480,17.4,A
2020-11-25 00:00:00+00:00,1.41,A,08061480,6.65,A
2020-11-26 00:00:00+00:00,0.57,A,08061480,1.28,A
2020-11-27 00:00:00+00:00,0.17,A,08061480,0.54,A
2020-11-28 00:00:00+00:00,0.09,A,08061480,0.82,A
2020-11-29 00:00:00+00:00,2.17,A,08061480,5.38,A
2020-11-30 00:00:00+00:00,0.32,A,08061480,1.03,A
2020-12-01 00:00:00+00:00,0.17,A,08061480,0.76,A
2020-12-02 00:00:00+00:00,0.17,A,08061480,0.61,A
2020-12-03 00:00:00+00:00,0.18,A,08061480,0.4,A
2020-12-04 00:00:00+00:00,0.05,A,08061480,0.26,A
2020-12-05 00:00:00+00:00,0.05,A,08061480,0.27,A
2020-12-06 00:00:00+00:00,0.05,A,08061480,0.37,A
2020-12-07 00:00:00+00:00,0.05,A,08061480,0.37,A
2020-12-08 00:00:00+00:00,0.05,A,08061480,0.32,A
2020-12-09 00:00:00+00:00,0.05,A,08061480,0.34,A
2020-12-10 00:00:00+00:00,0.05,A,08061480,0.37,A
2020-12-11 00:00:00+00:00,0.1,A,08061480,0.87,A
2020-12-12 00:00:00+00:00,0.05,A,08061480,0.41,A
2020-12-13 00:00:00+00:00,0.1,A,08061480,17.8,A
2020-12-14 00:00:00+00:00,4.42,A,08061480,5.91,A
2020-12-15 00:00:00+00:00,3.04,A,08061480,3.93,A
2020-12-16 00:00:00+00:00,2.37,A,08061480,3.17,A
2020-12-17 00:00:00+00:00,1.04,A,08061480,2.47,A
2020-12-18 00:00:00+00:00,0.67,A,08061480,1.9,A
2020-12-19 00:00:00+00:00,0.67,A,08061480,1.51,A
2020-12-20 00:00:00+00:00,0.37,A,08061480,1.3,A
2020-12-21 00:00:00+00:00,0.2,A,08061480,1.03,A
2020-12-22 00:00:00+00:00,0.2,A,08061480,0.88,A
2020-12-23 00:00:00+00:00,0.2,A,08061480,0.91,A
2020-12-24 00:00:00+00:00,0.1,A,08061480,0.63,A
2020-12-25 00:00:00+00:00,0.03,A,08061480,0.22,A
2020-12-26 00:00:00+00:00,0.02,A,08061480,0.31,A
2020-12-27 00:00:00+00:00,0.06,A,08061480,0.38,A
2020-12-28 00:00:00+00:00,0.06,A,08061480,0.29,A
2020-12-29 00:00:00+00:00,0.1,A,08061480,0.4,A
2020-12-30 00:00:00+00:00,0.37,A,08061480,17.0,A
2020-12-31 00:00:00+00:00,12.4,A,08061480,106.0,A
2021-01-01 00:00:00+00:00,41.4,A,08061480,48.2,A
2021-01-02 00:00:00+00:00,40.2,A,08061480,41.4,A
2021-01-03 00:00:00+00:00,39.0,A,08061480,40.9,A
2021-01-04 00:00:00+00:00,37.8,A,08061480,39.4,A
2021-01-05 00:00:00+00:00,36.7,A,08061480,37.9,A
2021-01-06 00:00:00+00:00,35.3,A,08061480,37.1,A
2021-01-07 00:00:00+00:00,20.4,A,08061480,31.4,A
2021-01-08 00:00:00+00:00,12.4,A,08061480,15.3,A
2021-01-09 00:00:00+00:00,8.24,A,08061480,10.3,A
2021-01-10 00:00:00+00:00,5.22,A,08061480,6.76,A
2021-01-11 00:00:00+00:00,3.72,A,08061480,4.73,A
2021-01-12 00:00:00+00:00,2.37,A,08061480,3.19,A
2021-01-13 00:00:00+00:00,1.04,A,08061480,2.57,A
2021-01-14 00:00:00+00:00,0.67,A,08061480,1.92,A
2021-01-15 00:00:00+00:00,0.2,A,08061480,0.68,A
2021-01-16 00:00:00+00:00,0.1,A,08061480,0.54,A
2021-01-17 00:00:00+00:00,0.2,A,08061480,0.84,A
2021-01-18 00:00:00+00:00,0.2,A,08061480,1.14,A
2021-01-19 00:00:00+00:00,0.67,A,08061480,2.3,A
2021-01-20 00:00:00+00:00,1.04,A,08061480,5.65,A
2021-01-21 00:00:00+00:00,2.37,A,08061480,3.56,A
2021-01-22 00:00:00+00:00,1.6,A,08061480,2.64,A
2021-01-23 00:00:00+00:00,1.04,A,08061480,3.01,A
2021-01-24 00:00:00+00:00,2.37,A,08061480,17.1,A
2021-01-25 00:00:00+00:00,15.2,A,08061480,27.6,A
2021-01-26 00:00:00+00:00,16.4,A,08061480,17.7,A
2021-01-27 00:00:00+00:00,13.7,A,08061480,14.9,A
2021-01-28 00:00:00+00:00,11.6,A,08061480,12.3,A
2021-01-29 00:00:00+00:00,9.53,A,08061480,10.2,A
2021-01-30 00:00:00+00:00,5.22,A,08061480,7.54,A
2021-01-31 00:00:00+00:00,4.43,A,08061480,5.79,A
2021-02-01 00:00:00+00:00,3.72,A,08061480,4.95,A
2021-02-02 00:00:00+00:00,3.04,A,08061480,4.67,A
2021-02-03 00:00:00+00:00,3.04,A,08061480,4.43,A
2021-02-04 00:00:00+00:00,3.04,A,08061480,4.32,A
2021-02-05 00:00:00+00:00,2.37,A,08061480,3.17,A
2021-02-06 00:00:00+00:00,2.37,A,08061480,3.45,A
2021-02-07 00:00:00+00:00,1.6,A,08061480,3.35,A
2021-02-08 00:00:00+00:00,1.6,A,08061480,3.29,A
2021-02-09 00:00:00+00:00,1.04,A,08061480,2.51,A
2021-02-10 00:00:00+00:00,0.67,A,08061480,1.57,A
2021-02-11 00:00:00+00:00,0.67,A,08061480,1.76,A
2021-02-12 00:00:00+00:00,0.67,A,08061480,1.04,A
2021-02-13 00:00:00+00:00,0.2,A,08061480,0.76,A
2021-02-14 00:00:00+00:00,0.47,"A, e",08061480,0.59,"A, e"
2021-02-15 00:00:00+00:00,0.34,A,08061480,0.62,"A, e"
2021-02-16 00:00:00+00:00,0.97,A,08061480,2.06,"A, e"
2021-02-17 00:00:00+00:00,0.33,A,08061480,0.86,"A, e"
2021-02-18 00:00:00+00:00,0.58,A,08061480,1.02,"A, e"
2021-02-19 00:00:00+00:00,0.58,"A, e",08061480,1.9,"A, e"
2021-02-20 00:00:00+00:00,0.92,A,08061480,4.22,A
2021-02-21 00:00:00+00:00,2.09,A,08061480,3.13,A
2021-02-22 00:00:00+00:00,1.37,A,08061480,2.54,A
2021-02-23 00:00:00+00:00,1.35,A,08061480,2.74,A
2021-02-24 00:00:00+00:00,1.33,A,08061480,2.46,A
2021-02-25 00:00:00+00:00,0.85,A,08061480,1.97,A
2021-02-26 00:00:00+00:00,3.37,A,08061480,46.4,A
2021-02-27 00:00:00+00:00,16.1,A,08061480,22.2,A
2021-02-28 00:00:00+00:00,16.0,A,08061480,17.9,A
2021-03-01 00:00:00+00:00,13.3,A,08061480,15.1,A
2021-03-02 00:00:00+00:00,12.6,A,08061480,13.1,A
2021-03-03 00:00:00+00:00,11.1,A,08061480,14.6,A
2021-03-04 00:00:00+00:00,8.4,A,08061480,10.9,A
2021-03-05 00:00:00+00:00,6.92,A,08061480,7.73,A
2021-03-06 00:00:00+00:00,5.39,A,08061480,6.35,A
2021-03-07 00:00:00+00:00,3.83,A,08061480,5.21,A
2021-03-08 00:00:00+00:00,3.12,A,08061480,5.7,A
2021-03-09 00:00:00+00:00,9.59,A,08061480,14.6,A
2021-03-10 00:00:00+00:00,11.6,A,08061480,14.2,A
2021-03-11 00:00:00+00:00,6.78,A,08061480,8.81,A
2021-03-12 00:00:00+00:00,3.7,A,08061480,6.11,A
2021-03-13 00:00:00+00:00,3.67,A,08061480,5.58,A
2021-03-14 00:00:00+00:00,2.98,A,08061480,4.34,A
2021-03-15 00:00:00+00:00,1.52,A,08061480,3.2,A
2021-03-16 00:00:00+00:00,1.5,A,08061480,4.53,A
2021-03-17 00:00:00+00:00,4.29,A,08061480,26.4,A
2021-03-18 00:00:00+00:00,11.5,A,08061480,12.8,A
2021-03-19 00:00:00+00:00,8.01,A,08061480,10.3,A
2021-03-20 00:00:00+00:00,4.95,A,08061480,6.48,A
2021-03-21 00:00:00+00:00,2.06,A,08061480,4.21,A
2021-03-22 00:00:00+00:00,1.36,A,08061480,21.3,A
2021-03-23 00:00:00+00:00,13.4,A,08061480,20.4,A
2021-03-24 00:00:00+00:00,11.3,A,08061480,12.8,A
2021-03-25 00:00:00+00:00,12.7,A,08061480,40.9,A
2021-03-26 00:00:00+00:00,18.2,A,08061480,19.4,A
2021-03-27 00:00:00+00:00,18.2,A,08061480,19.1,A
2021-03-28 00:00:00+00:00,19.8,A,08061480,21.2,A
2021-03-29 00:00:00+00:00,21.5,A,08061480,29.0,A
2021-03-30 00:00:00+00:00,14.6,A,08061480,23.8,A
2021-03-31 00:00:00+00:00,6.96,A,08061480,10.1,A
2021-04-01 00:00:00+00:00,3.88,A,08061480,4.93,A
2021-04-02 00:00:00+00:00,1.73,A,08061480,2.73,A
2021-04-03 00:00:00+00:00,1.13,A,08061480,1.8,A
2021-04-04 00:00:00+00:00,0.72,A,08061480,1.45,A
2021-04-05 00:00:00+00:00,0.39,A,08061480,1.11,A
2021-04-06 00:00:00+00:00,0.39,A,08061480,1.58,A
2021-04-07 00:00:00+00:00,0.68,A,08061480,1.44,A
2021-04-08 00:00:00+00:00,0.37,A,08061480,0.88,A
2021-04-09 00:00:00+00:00,0.2,A,08061480,0.47,A
2021-04-10 00:00:00+00:00,0.1,A,08061480,0.32,A
2021-04-11 00:00:00+00:00,0.06,A,08061480,0.32,A
2021-04-12 00:00:00+00:00,0.1,A,08061480,0.32,A
2021-04-13 00:00:00+00:00,0.2,A,08061480,2.05,A
2021-04-14 00:00:00+00:00,0.37,A,08061480,1.2,A
2021-04-15 00:00:00+00:00,1.6,A,08061480,7.32,A
2021-04-16 00:00:00+00:00,6.78,A,08061480,17.2,A
2021-04-17 00:00:00+00:00,6.78,A,08061480,8.5,A
2021-04-18 00:00:00+00:00,3.72,A,08061480,5.38,A
2021-04-19 00:00:00+00:00,2.37,A,08061480,3.27,A
2021-04-20 00:00:00+00:00,1.04,A,08061480,2.39,A
2021-04-21 00:00:00+00:00,0.67,A,08061480,1.48,A
2021-04-22 00:00:00+00:00,0.67,A,08061480,1.45,A
2021-04-23 00:00:00+00:00,0.37,A,08061480,17.2,A
2021-04-24 00:00:00+00:00,13.0,A,08061480,23.5,A
2021-04-25 00:00:00+00:00,10.2,A,08061480,11.8,A
2021-04-26 00:00:00+00:00,7.48,A,08061480,9.07,A
2021-04-27 00:00:00+00:00,6.13,A,08061480,6.73,A
2021-04-28 00:00:00+00:00,4.43,A,08061480,5.23,A
2021-04-29 00:00:00+00:00,6.13,A,08061480,78.8,A
2021-04-30 00:00:00+00:00,40.2,A,08061480,44.7,A
2021-05-01 00:00:00+00:00,39.0,A,08061480,39.9,A
2021-05-02 00:00:00+00:00,36.7,A,08061480,37.9,A
2021-05-03 00:00:00+00:00,33.2,A,08061480,37.8,A
2021-05-04 00:00:00+00:00,27.9,A,08061480,32.2,A
2021-05-05 00:00:00+00:00,20.3,A,08061480,24.2,A
2021-05-06 00:00:00+00:00,13.7,A,08061480,16.8,A
