datetime,00060_left vel meter_Maximum,00060_left vel meter_Maximum_cd,site_no,00060_right vel meter_Maximum,00060_right vel meter_Maximum_cd,00060_Maximum,00060_Maximum_cd,00060_left vel meter_Minimum,00060_left vel meter_Minimum_cd,00060_right vel meter_Minimum,00060_right vel meter_Minimum_cd,00060_Minimum,00060_Minimum_cd,00060_left vel meter_Mean,00060_left vel meter_Mean_cd,00060_right vel meter_Mean,00060_right vel meter_Mean_cd,00060_Mean,00060_Mean_cd
2019-07-27 00:00:00+00:00,59.3,"A, e",08188590,49.7,A,53.8,"A, e",59.0,"A, e",39.8,A,50.0,"A, e",59.1,"A, e",44.3,A,51.7,"A, e"
2019-07-28 00:00:00+00:00,59.3,"A, e",08188590,49.9,A,54.1,"A, e",59.2,"A, e",39.1,A,49.7,"A, e",59.3,"A, e",45.0,A,52.1,"A, e"
2019-07-29 00:00:00+00:00,59.4,"A, e",08188590,49.7,A,54.0,"A, e",59.3,"A, e",39.5,A,49.9,"A, e",59.4,"A, e",44.6,A,51.9,"A, e"
2019-07-30 00:00:00+00:00,59.4,"A, e",08188590,48.8,A,53.5,"A, e",59.3,"A, e",39.1,A,49.8,"A, e",59.3,"A, e",44.2,A,51.7,"A, e"
2019-07-31 00:00:00+00:00,59.4,"A, e",08188590,50.5,A,53.8,"A, e",59.3,"A, e",36.0,A,50.3,"A, e",59.4,"A, e",45.0,A,52.1,"A, e"
2019-08-01 00:00:00+00:00,59.7,"A, e",08188590,51.1,A,54.4,"A, e",59.4,"A, e",38.9,A,50.0,"A, e",59.5,"A, e",44.4,A,52.0,"A, e"
2019-08-02 00:00:00+00:00,59.8,"A, e",08188590,49.1,A,54.1,"A, e",59.7,"A, e",39.5,A,50.1,"A, e",59.7,"A, e",44.6,A,52.2,"A, e"
2019-08-03 00:00:00+00:00,59.8,"A, e",08188590,50.2,A,54.2,"A, e",59.8,"A, e",38.4,A,50.0,"A, e",59.8,"A, e",44.0,A,51.8,"A, e"
2019-08-04 00:00:00+00:00,59.8,"A, e",08188590,49.1,A,54.2,"A, e",59.8,"A, e",38.9,A,50.1,"A, e",59.8,"A, e",43.6,A,51.7,"A, e"
2019-08-05 00:00:00+00:00,63.4,A,08188590,51.9,A,54.3,A,56.4,A,39.1,A,48.8,A,60.0,"A, e",44.6,A,52.3,"A, e"
2019-08-06 00:00:00+00:00,64.1,A,08188590,49.1,A,54.9,A,55.6,A,37.8,A,50.2,A,60.0,A,44.6,A,52.3,A
2019-08-07 00:00:00+00:00,81.8,A,08188590,87.9,A,82.1,A,57.1,A,39.8,A,49.2,A,71.4,A,68.3,A,69.9,A
2019-08-08 00:00:00+00:00,81.1,A,08188590,86.8,A,82.5,A,74.0,A,76.6,A,76.9,A,77.6,A,81.1,A,79.3,A
2019-08-09 00:00:00+00:00,81.8,A,08188590,86.5,A,83.1,A,56.4,A,41.5,A,50.3,A,74.0,A,74.1,A,74.0,A
2019-08-10 00:00:00+00:00,64.1,A,08188590,49.9,A,55.6,A,54.9,A,40.0,A,49.3,A,60.2,A,44.7,A,52.5,A
2019-08-11 00:00:00+00:00,64.1,A,08188590,49.4,A,54.9,A,55.6,A,38.9,A,49.5,A,60.0,A,44.5,A,52.3,A
2019-08-12 00:00:00+00:00,113.0,A,08188590,107.0,A,107.0,A,50.7,A,40.9,A,50.9,A,79.8,A,75.7,A,77.7,A
2019-08-13 00:00:00+00:00,107.0,A,08188590,107.0,A,105.0,A,51.4,A,59.0,A,57.0,A,68.6,A,75.2,A,71.9,A
2019-08-14 00:00:00+00:00,58.5,A,08188590,70.7,A,62.6,A,50.7,A,58.5,A,57.2,A,54.4,A,64.5,A,59.5,A
2019-08-15 00:00:00+00:00,107.0,A,08188590,105.0,A,106.0,A,50.7,A,60.1,A,55.9,A,87.5,A,88.8,A,88.1,A
2019-08-16 00:00:00+00:00,107.0,A,08188590,106.0,A,104.0,A,54.9,A,72.7,A,65.2,A,97.4,A,95.6,A,96.5,A
2019-08-17 00:00:00+00:00,80.4,A,08188590,85.7,A,81.8,A,53.5,A,39.1,A,49.8,A,71.3,A,70.8,A,71.1,A
2019-08-18 00:00:00+00:00,64.1,A,08188590,49.7,A,54.2,A,52.1,A,36.0,A,46.6,A,59.1,A,43.1,A,51.1,A
2019-08-19 00:00:00+00:00,122.0,A,08188590,131.0,A,125.0,A,54.2,A,39.5,A,48.5,A,89.1,A,86.1,A,87.6,A
2019-08-20 00:00:00+00:00,107.0,A,08188590,107.0,A,106.0,A,50.0,A,57.2,A,54.9,A,96.8,A,95.7,A,96.3,A
2019-08-21 00:00:00+00:00,107.0,A,08188590,108.0,A,106.0,A,50.0,A,59.8,A,56.3,A,88.8,A,93.4,A,91.1,A
2019-08-22 00:00:00+00:00,108.0,A,08188590,110.0,A,106.0,A,97.3,A,94.3,A,98.0,A,103.0,A,102.0,A,102.0,A
2019-08-23 00:00:00+00:00,108.0,A,08188590,106.0,A,105.0,A,51.4,A,59.8,A,56.5,A,91.9,A,90.8,A,91.4,A
2019-08-24 00:00:00+00:00,107.0,A,08188590,106.0,A,104.0,A,50.0,A,58.1,A,54.7,A,67.5,A,73.4,A,70.5,A
2019-08-25 00:00:00+00:00,107.0,A,08188590,105.0,A,105.0,A,50.0,A,58.9,A,55.5,A,68.0,A,74.0,A,71.0,A
2019-08-26 00:00:00+00:00,107.0,A,08188590,104.0,A,104.0,A,48.6,A,57.2,A,54.7,A,68.7,A,74.3,A,71.5,A
2019-08-27 00:00:00+00:00,115.0,A,08188590,112.0,A,107.0,A,50.7,A,56.3,A,55.9,A,73.0,A,77.4,A,75.2,A
2019-08-28 00:00:00+00:00,108.0,A,08188590,106.0,A,105.0,A,49.3,A,58.9,A,56.8,A,63.4,A,71.0,A,67.2,A
2019-08-29 00:00:00+00:00,108.0,A,08188590,106.0,A,106.0,A,50.7,A,57.2,A,55.0,A,65.7,A,72.8,A,69.3,A
2019-08-30 00:00:00+00:00,109.0,A,08188590,106.0,A,107.0,A,50.0,A,56.3,A,53.5,A,64.7,A,72.3,A,68.5,A
2019-08-31 00:00:00+00:00,59.2,A,08188590,70.1,A,63.3,A,47.9,A,54.6,A,51.2,A,53.8,A,63.5,A,58.6,A
2019-09-01 00:00:00+00:00,108.0,A,08188590,105.0,A,105.0,A,48.6,A,58.1,A,56.0,A,68.0,A,73.2,A,70.6,A
2019-09-02 00:00:00+00:00,57.8,A,08188590,68.4,A,62.7,A,50.0,A,58.1,A,55.1,A,54.7,A,63.7,A,59.2,A
2019-09-03 00:00:00+00:00,107.0,A,08188590,105.0,A,104.0,A,35.9,A,18.3,A,27.1,A,47.7,A,40.4,A,44.1,A
2019-09-04 00:00:00+00:00,88.2,A,08188590,76.2,A,79.7,A,29.5,A,8.83,A,24.4,A,55.9,A,38.8,A,47.3,A
2019-09-05 00:00:00+00:00,87.4,A,08188590,75.3,A,80.5,A,38.0,A,17.5,A,28.8,A,53.7,A,37.7,A,45.7,A
2019-09-06 00:00:00+00:00,90.3,A,08188590,74.5,A,80.2,A,38.0,A,16.6,A,27.6,A,69.4,A,54.3,A,61.9,A
2019-09-07 00:00:00+00:00,89.6,A,08188590,73.6,A,79.9,A,78.3,A,64.1,A,72.9,A,83.2,A,69.0,A,76.1,A
2019-09-08 00:00:00+00:00,87.4,A,08188590,75.3,A,79.6,A,79.0,A,61.5,A,73.0,A,83.2,A,68.6,A,75.9,A
2019-09-09 00:00:00+00:00,107.0,A,08188590,110.0,A,107.0,A,79.0,A,65.0,A,72.8,A,96.8,A,94.9,A,95.8,A
2019-09-10 00:00:00+00:00,148.0,A,08188590,151.0,A,149.0,A,96.6,A,101.0,A,100.0,A,123.0,A,125.0,A,124.0,A
2019-09-11 00:00:00+00:00,148.0,A,08188590,148.0,A,147.0,A,96.6,A,94.3,A,97.2,A,114.0,A,117.0,A,115.0,A
2019-09-12 00:00:00+00:00,108.0,A,08188590,107.0,A,105.0,A,52.1,A,56.3,A,54.2,A,101.0,A,99.7,A,100.0,A
2019-09-13 00:00:00+00:00,106.0,A,08188590,106.0,A,105.0,A,35.9,A,57.2,A,51.3,A,68.3,A,75.4,A,71.9,A
2019-09-14 00:00:00+00:00,57.8,A,08188590,69.3,A,62.7,A,48.6,A,58.1,A,55.0,A,53.9,A,64.1,A,59.0,A
2019-09-15 00:00:00+00:00,57.1,A,08188590,69.3,A,62.7,A,50.7,A,58.9,A,55.2,A,53.7,A,64.0,A,58.9,A
2019-09-16 00:00:00+00:00,107.0,A,08188590,107.0,A,106.0,A,49.3,A,60.6,A,56.7,A,89.5,A,91.4,A,90.4,A
2019-09-17 00:00:00+00:00,105.0,A,08188590,105.0,A,105.0,A,-4.42,A,-28.3,A,-14.4,A,31.1,A,27.2,A,29.1,A
2019-09-18 00:00:00+00:00,62.7,A,08188590,74.5,A,65.1,A,-7.24,A,-29.2,A,-15.7,A,11.2,A,10.5,A,10.8,A
2019-09-19 00:00:00+00:00,62.7,A,08188590,74.5,A,66.0,A,-6.54,A,-25.7,A,-11.8,A,11.9,A,11.3,A,11.6,A
2019-09-20 00:00:00+00:00,57.8,A,08188590,71.0,A,64.0,A,-11.5,A,-24.0,A,-14.3,A,11.4,A,11.3,A,11.4,A
2019-09-21 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2019-09-22 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2019-09-23 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2019-09-24 00:00:00+00:00,107.0,A,08188590,125.0,A,115.0,A,-6.54,A,-25.7,A,-16.1,A,39.4,A,42.3,A,40.8,A
2019-09-25 00:00:00+00:00,109.0,A,08188590,124.0,A,115.0,A,-5.12,A,-26.6,A,-14.1,A,66.6,A,68.8,A,67.7,A
2019-09-26 00:00:00+00:00,107.0,A,08188590,118.0,A,111.0,A,96.6,A,106.0,A,103.0,A,102.0,A,110.0,A,106.0,A
2019-09-27 00:00:00+00:00,107.0,A,08188590,115.0,A,109.0,A,-5.12,A,-28.3,A,-13.5,A,56.6,A,55.8,A,56.2,A
2019-09-28 00:00:00+00:00,112.0,A,08188590,110.0,A,109.0,A,-6.54,A,-28.3,A,-16.0,A,50.1,A,45.5,A,47.8,A
2019-09-29 00:00:00+00:00,108.0,A,08188590,113.0,A,108.0,A,-7.24,A,-28.3,A,-15.6,A,12.2,A,7.97,A,10.1,A
2019-09-30 00:00:00+00:00,108.0,A,08188590,110.0,A,109.0,A,-3.0,A,-30.9,A,-16.1,A,33.6,A,21.8,A,27.7,A
2019-10-01 00:00:00+00:00,105.0,A,08188590,121.0,A,107.0,A,-5.83,A,-29.2,A,-15.0,A,29.2,A,24.6,A,26.9,A
2019-10-02 00:00:00+00:00,108.0,A,08188590,121.0,A,108.0,A,-4.42,A,-25.7,A,-14.6,A,14.1,A,11.2,A,12.6,A
2019-10-03 00:00:00+00:00,108.0,A,08188590,117.0,A,108.0,A,-5.12,A,-24.0,A,-13.5,A,63.3,A,64.4,A,63.8,A
2019-10-04 00:00:00+00:00,109.0,A,08188590,110.0,A,108.0,A,-11.5,A,-28.3,A,-17.3,A,87.6,A,86.1,A,86.8,A
2019-10-05 00:00:00+00:00,107.0,A,08188590,109.0,A,107.0,A,50.0,A,60.6,A,57.2,A,86.3,A,91.4,A,88.9,A
2019-10-06 00:00:00+00:00,57.8,A,08188590,71.9,A,63.5,A,-6.54,A,-29.2,A,-15.6,A,40.7,A,47.1,A,43.9,A
2019-10-07 00:00:00+00:00,107.0,A,08188590,112.0,A,108.0,A,50.7,A,57.2,A,56.7,A,78.1,A,85.3,A,81.7,A
2019-10-08 00:00:00+00:00,108.0,A,08188590,111.0,A,108.0,A,-5.83,A,-30.0,A,-16.5,A,68.3,A,64.7,A,66.5,A
2019-10-09 00:00:00+00:00,106.0,A,08188590,107.0,A,106.0,A,-7.24,A,-27.4,A,-15.6,A,19.8,A,15.4,A,17.6,A
2019-10-10 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2019-10-11 00:00:00+00:00,107.0,A,08188590,119.0,A,108.0,A,0.0,A,0.0,A,0.0,A,71.3,A,76.1,A,73.7,A
2019-10-12 00:00:00+00:00,107.0,A,08188590,108.0,A,106.0,A,99.5,A,97.8,A,99.8,A,102.0,A,103.0,A,102.0,A
2019-10-13 00:00:00+00:00,106.0,A,08188590,108.0,A,106.0,A,98.8,A,97.8,A,98.3,A,102.0,A,103.0,A,103.0,A
2019-10-14 00:00:00+00:00,108.0,A,08188590,118.0,A,107.0,A,-5.83,A,-26.6,A,-16.2,A,56.5,A,51.1,A,53.8,A
2019-10-15 00:00:00+00:00,61.3,A,08188590,88.3,A,68.1,A,-4.42,A,-28.3,A,-14.2,A,35.0,A,40.6,A,37.8,A
2019-10-16 00:00:00+00:00,106.0,A,08188590,110.0,A,106.0,A,50.7,A,62.4,A,57.2,A,87.9,A,92.7,A,90.3,A
2019-10-17 00:00:00+00:00,105.0,A,08188590,107.0,A,105.0,A,47.9,A,59.8,A,55.8,A,78.4,A,84.9,A,81.7,A
2019-10-18 00:00:00+00:00,54.2,A,08188590,70.1,A,61.8,A,-5.83,A,-28.3,A,-15.1,A,23.0,A,25.1,A,24.1,A
2019-10-19 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,"A, e",0.0,A,0.0,"A, e"
2019-10-20 00:00:00+00:00,0.0,A,08188590,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A,0.0,A
2019-10-21 00:00:00+00:00,54.2,A,08188590,71.9,A,61.8,A,0.0,A,0.0,A,0.0,A,28.6,A,37.6,A,33.1,A
2019-10-22 00:00:00+00:00,59.9,A,08188590,82.2,A,71.1,A,10.4,A,-22.3,A,-5.92,A,50.5,A,64.2,A,57.4,A
2019-10-23 00:00:00+00:00,54.9,A,08188590,69.3,A,61.3,A,-4.42,A,-27.4,A,-13.8,A,24.2,A,26.8,A,25.5,A
2019-10-24 00:00:00+00:00,103.0,A,08188590,130.0,A,105.0,A,-3.71,A,-29.2,A,-13.4,A,18.8,"A, e",15.1,A,16.9,"A, e"
2019-10-25 00:00:00+00:00,104.0,A,08188590,112.0,A,106.0,A,0.0,"A, e",0.0,A,0.0,"A, e",71.1,"A, e",74.7,A,72.9,"A, e"
2019-10-26 00:00:00+00:00,102.0,A,08188590,107.0,A,104.0,A,46.5,A,58.9,A,55.2,A,88.4,A,94.2,A,91.3,A
2019-10-27 00:00:00+00:00,54.2,A,08188590,70.1,A,60.5,A,45.8,A,59.8,A,54.8,A,49.9,A,65.0,A,57.4,A
2019-10-28 00:00:00+00:00,103.0,A,08188590,110.0,A,104.0,A,46.5,A,60.6,A,54.9,A,69.0,A,79.8,A,74.4,A
2019-10-29 00:00:00+00:00,104.0,A,08188590,107.0,A,103.0,A,95.2,A,94.3,A,97.2,A,99.9,A,102.0,A,101.0,A
2019-10-30 00:00:00+00:00,105.0,A,08188590,106.0,A,104.0,A,-9.36,A,-0.67,A,-5.01,A,69.2,A,78.0,A,73.6,A
2019-10-31 00:00:00+00:00,54.2,A,08188590,71.9,A,61.8,A,47.2,A,60.6,A,55.2,A,50.9,A,65.2,A,58.1,A
2019-11-01 00:00:00+00:00,54.2,A,08188590,70.1,A,61.8,A,45.8,A,60.6,A,54.7,A,50.8,A,65.4,A,58.1,A
2019-11-02 00:00:00+00:00,55.6,A,08188590,70.1,A,61.5,A,47.9,A,60.6,A,55.3,A,50.7,A,65.3,A,58.0,A
2019-11-03 00:00:00+00:00,54.2,A,08188590,70.1,A,61.5,A,46.5,A,60.6,A,54.4,A,50.5,A,65.6,A,58.0,A
2019-11-04 00:00:00+00:00,55.6,A,08188590,72.7,A,62.1,A,47.9,A,61.5,A,55.0,A,51.0,A,65.8,A,58.4,A
2019-11-05 00:00:00+00:00,109.0,A,08188590,112.0,A,106.0,A,47.9,A,61.5,A,55.8,A,85.0,A,90.2,A,87.6,A
2019-11-06 00:00:00+00:00,104.0,A,08188590,106.0,A,103.0,A,95.9,A,92.6,A,96.3,A,99.8,A,99.8,A,99.8,A
2019-11-07 00:00:00+00:00,105.0,A,08188590,106.0,A,103.0,A,94.5,A,95.2,A,96.3,A,100.0,A,99.4,A,99.8,A
2019-11-08 00:00:00+00:00,104.0,A,08188590,106.0,A,104.0,A,96.6,A,94.3,A,96.3,A,100.0,A,99.6,A,100.0,A
2019-11-09 00:00:00+00:00,104.0,A,08188590,107.0,A,103.0,A,94.5,A,94.3,A,95.2,A,99.9,A,99.1,A,99.5,A
2019-11-10 00:00:00+00:00,103.0,A,08188590,103.0,A,102.0,A,48.6,A,60.6,A,55.3,A,70.9,A,78.7,A,74.8,A
2019-11-11 00:00:00+00:00,104.0,A,08188590,108.0,A,102.0,A,48.6,A,61.5,A,55.0,A,82.8,A,87.0,A,84.9,A
2019-11-12 00:00:00+00:00,104.0,A,08188590,103.0,A,103.0,A,47.2,A,58.9,A,53.8,A,58.0,A,69.7,A,63.8,A
2019-11-13 00:00:00+00:00,104.0,A,08188590,104.0,A,102.0,A,48.6,A,58.9,A,54.5,A,77.2,A,82.5,A,79.8,A
2019-11-14 00:00:00+00:00,103.0,A,08188590,106.0,A,103.0,A,47.2,A,58.9,A,55.0,A,65.6,A,74.6,A,70.1,A
2019-11-15 00:00:00+00:00,102.0,A,08188590,105.0,A,102.0,A,46.5,A,58.1,A,53.3,A,70.7,A,78.5,A,74.6,A
2019-11-16 00:00:00+00:00,55.6,A,08188590,69.3,A,61.8,A,47.2,A,60.6,A,55.0,A,51.7,A,65.1,A,58.4,A
2019-11-17 00:00:00+00:00,103.0,A,08188590,107.0,A,102.0,A,47.2,A,58.9,A,54.1,A,69.7,A,77.8,A,73.7,A
2019-11-18 00:00:00+00:00,55.6,A,08188590,70.1,A,61.5,A,47.9,A,58.9,A,54.1,A,51.6,A,64.8,A,58.2,A
2019-11-19 00:00:00+00:00,103.0,A,08188590,105.0,A,103.0,A,47.9,A,60.6,A,55.3,A,83.1,A,86.3,A,84.7,A
2019-11-20 00:00:00+00:00,104.0,A,08188590,101.0,A,101.0,A,48.6,A,59.8,A,56.1,A,68.9,A,76.5,A,72.7,A
2019-11-21 00:00:00+00:00,56.4,A,08188590,69.3,A,61.5,A,48.6,A,59.8,A,55.2,A,52.0,A,64.8,A,58.4,A
2019-11-22 00:00:00+00:00,55.6,A,08188590,70.1,A,61.2,A,35.9,A,4.52,A,24.1,A,49.1,A,46.3,A,47.7,A
2019-11-23 00:00:00+00:00,47.9,A,08188590,14.9,A,30.6,A,40.1,A,4.52,A,24.2,A,44.1,A,10.0,A,27.1,A
2019-11-24 00:00:00+00:00,59.9,A,08188590,68.4,A,62.4,A,34.5,A,6.24,A,24.7,A,46.8,A,28.9,A,37.8,A
2019-11-25 00:00:00+00:00,47.9,A,08188590,14.0,A,30.6,A,39.4,A,4.52,A,24.0,A,43.9,A,9.99,A,26.9,A
2019-11-26 00:00:00+00:00,103.0,A,08188590,106.0,A,101.0,A,40.1,A,5.38,A,23.8,A,67.9,A,59.4,A,63.6,A
2019-11-27 00:00:00+00:00,104.0,A,08188590,105.0,A,102.0,A,47.2,A,60.6,A,55.3,A,72.7,"A, e",79.7,A,76.2,"A, e"
2019-11-28 00:00:00+00:00,56.4,A,08188590,71.0,A,61.3,A,47.9,A,58.9,A,55.4,A,51.8,A,64.9,A,58.3,A
2019-11-29 00:00:00+00:00,55.6,A,08188590,70.1,A,61.7,A,48.6,A,60.6,A,56.0,A,51.9,A,65.2,A,58.5,A
2019-11-30 00:00:00+00:00,54.9,A,08188590,71.9,A,61.3,A,-10.8,A,-27.4,A,-14.8,A,34.7,A,36.3,A,35.5,A
2019-12-01 00:00:00+00:00,49.3,A,08188590,34.7,A,40.2,"A, e",40.1,A,4.52,A,25.1,A,45.3,"A, e",10.1,A,27.7,"A, e"
2019-12-02 00:00:00+00:00,52.6,"A, e",08188590,70.1,A,61.3,"A, e",45.5,"A, e",4.52,A,25.1,"A, e",47.9,"A, e",28.7,A,38.3,"A, e"
2019-12-03 00:00:00+00:00,52.1,"A, e",08188590,71.0,A,61.4,"A, e",46.1,"A, e",5.38,A,25.7,"A, e",49.6,"A, e",42.6,A,46.1,"A, e"
2019-12-04 00:00:00+00:00,52.1,"A, e",08188590,71.0,A,61.5,"A, e",51.8,"A, e",58.1,A,55.1,"A, e",52.0,"A, e",64.2,A,58.1,"A, e"
2019-12-05 00:00:00+00:00,52.1,"A, e",08188590,68.4,A,60.3,"A, e",51.8,"A, e",58.1,A,55.0,"A, e",52.0,"A, e",63.9,A,57.9,"A, e"
2019-12-06 00:00:00+00:00,52.1,"A, e",08188590,71.9,A,61.9,"A, e",46.3,"A, e",3.65,A,25.2,"A, e",51.1,"A, e",57.7,A,54.4,"A, e"
2019-12-07 00:00:00+00:00,46.8,"A, e",08188590,17.5,A,32.0,"A, e",46.5,"A, e",3.65,A,25.2,"A, e",46.7,"A, e",8.62,A,27.7,"A, e"
2019-12-08 00:00:00+00:00,52.9,"A, e",08188590,69.3,A,61.1,"A, e",46.1,"A, e",3.65,A,25.1,"A, e",49.1,"A, e",31.3,A,40.2,"A, e"
2019-12-09 00:00:00+00:00,52.8,"A, e",08188590,69.3,A,60.9,"A, e",46.5,"A, e",6.24,A,26.4,"A, e",50.8,"A, e",46.8,A,48.8,"A, e"
2019-12-10 00:00:00+00:00,101.0,"A, e",08188590,106.0,A,103.0,"A, e",52.6,"A, e",58.1,A,55.4,"A, e",82.9,"A, e",87.1,A,85.0,"A, e"
2019-12-11 00:00:00+00:00,101.0,"A, e",08188590,106.0,A,103.0,"A, e",52.6,"A, e",58.9,A,55.8,"A, e",89.2,"A, e",91.9,A,90.6,"A, e"
2019-12-12 00:00:00+00:00,101.0,"A, e",08188590,110.0,A,105.0,"A, e",52.7,"A, e",58.1,A,55.5,"A, e",82.8,"A, e",86.5,A,84.7,"A, e"
2019-12-13 00:00:00+00:00,101.0,"A, e",08188590,104.0,A,102.0,"A, e",-30.1,"A, e",-24.8,A,-26.9,"A, e",65.9,"A, e",72.5,A,69.2,"A, e"
2019-12-14 00:00:00+00:00,49.6,"A, e",08188590,20.1,A,34.8,"A, e",-26.3,"A, e",-26.6,A,-25.6,"A, e",25.2,"A, e",2.62,A,13.9,"A, e"
2019-12-15 00:00:00+00:00,47.2,"A, e",08188590,12.3,A,28.9,"A, e",44.3,"A, e",2.79,A,25.1,"A, e",46.7,"A, e",8.08,A,27.4,"A, e"
2019-12-16 00:00:00+00:00,57.1,A,08188590,69.3,A,61.3,A,41.5,A,4.52,A,24.7,A,50.1,"A, e",48.2,A,49.1,"A, e"
2019-12-17 00:00:00+00:00,107.0,A,08188590,106.0,A,105.0,"A, e",49.3,A,59.8,A,55.3,A,81.1,"A, e",84.3,A,82.7,"A, e"
2019-12-18 00:00:00+00:00,103.0,"A, e",08188590,106.0,A,104.0,A,47.9,A,53.7,A,52.2,A,83.7,"A, e",88.1,A,85.9,"A, e"
2019-12-19 00:00:00+00:00,103.0,A,08188590,106.0,A,103.0,A,95.2,A,93.5,A,95.6,A,99.2,A,101.0,A,100.0,A
2019-12-20 00:00:00+00:00,102.0,A,08188590,111.0,A,102.0,A,38.7,A,7.11,A,24.3,A,61.7,A,42.4,A,52.0,A
2019-12-21 00:00:00+00:00,49.3,A,08188590,21.8,A,29.8,A,-5.12,A,-30.0,A,-15.7,A,37.7,A,5.1,A,21.4,A
2019-12-22 00:00:00+00:00,102.0,A,08188590,110.0,A,106.0,A,27.4,A,3.65,A,22.4,A,51.0,A,25.2,A,38.1,A
2019-12-23 00:00:00+00:00,45.0,A,08188590,14.9,A,28.0,A,36.6,A,6.24,A,21.8,A,40.5,A,10.1,A,25.3,A
2019-12-24 00:00:00+00:00,54.2,A,08188590,68.4,A,60.6,A,34.5,A,4.52,A,22.3,A,45.1,A,33.0,A,39.0,A
2019-12-25 00:00:00+00:00,56.4,A,08188590,70.1,A,62.4,A,30.2,A,7.11,A,23.8,A,47.1,A,40.6,A,43.9,A
2019-12-26 00:00:00+00:00,58.5,A,08188590,69.3,A,61.7,A,40.1,A,7.97,A,25.3,A,47.8,A,42.1,A,44.9,A
2019-12-27 00:00:00+00:00,103.0,A,08188590,109.0,A,103.0,A,47.2,A,57.2,A,53.6,A,67.3,A,76.4,A,71.9,A
2019-12-28 00:00:00+00:00,54.2,A,08188590,69.3,A,60.5,A,44.3,A,58.9,A,54.1,A,50.3,A,64.1,A,57.2,A
2019-12-29 00:00:00+00:00,54.2,A,08188590,67.6,A,59.1,A,-11.5,A,-27.4,A,-16.0,A,30.8,A,18.3,A,24.5,A
2019-12-30 00:00:00+00:00,57.8,A,08188590,71.0,A,62.2,A,41.5,A,4.52,A,23.4,A,48.2,A,42.2,A,45.2,A
2019-12-31 00:00:00+00:00,57.1,A,08188590,70.1,A,61.3,A,47.9,A,59.8,A,55.3,A,51.9,A,65.1,A,58.5,A
2020-01-01 00:00:00+00:00,55.6,A,08188590,68.4,A,61.7,A,-7.95,A,-19.7,A,-9.06,A,46.6,A,31.6,A,39.1,A
2020-01-02 00:00:00+00:00,58.5,A,08188590,69.3,A,62.6,A,39.4,A,7.11,A,25.2,A,49.6,A,46.7,A,48.2,A
2020-01-03 00:00:00+00:00,56.4,A,08188590,69.3,A,61.1,A,47.9,A,60.6,A,54.7,A,51.7,A,65.0,A,58.4,A
2020-01-04 00:00:00+00:00,57.8,A,08188590,70.1,A,61.4,A,47.2,A,58.9,A,54.8,A,51.2,A,64.6,A,57.9,A
2020-01-05 00:00:00+00:00,55.6,A,08188590,69.3,A,61.1,A,33.0,A,7.97,A,24.7,A,49.2,A,53.7,A,51.5,A
2020-01-06 00:00:00+00:00,55.6,A,08188590,68.4,A,60.6,A,37.3,A,9.7,A,23.8,A,47.5,A,45.5,A,46.5,A
2020-01-07 00:00:00+00:00,72.6,A,08188590,69.3,A,67.9,A,46.5,A,57.2,A,54.2,A,51.3,A,64.3,A,57.8,A
2020-01-08 00:00:00+00:00,54.2,A,08188590,105.0,A,77.3,A,45.8,A,59.8,A,53.6,A,50.2,A,64.5,A,57.4,A
2020-01-09 00:00:00+00:00,61.0,A,08188590,75.2,A,63.8,A,40.6,A,52.2,A,51.8,A,50.5,A,64.4,A,57.5,A
2020-01-10 00:00:00+00:00,56.4,A,08188590,69.3,A,61.4,A,26.0,A,17.5,A,24.3,A,43.7,A,49.9,A,46.8,A
2020-01-11 00:00:00+00:00,34.5,A,08188590,28.7,A,30.3,A,23.9,A,18.3,A,22.5,A,29.5,A,24.1,A,26.8,A
2020-01-12 00:00:00+00:00,63.4,A,08188590,47.7,A,53.4,A,26.7,A,12.3,A,24.5,A,45.5,A,32.2,A,38.8,A
2020-01-13 00:00:00+00:00,80.4,A,08188590,83.1,A,80.1,A,33.7,A,10.6,A,25.3,A,62.6,A,55.3,A,58.9,A
2020-01-14 00:00:00+00:00,81.8,A,08188590,80.5,A,79.7,A,72.6,A,69.3,A,71.8,A,77.3,A,76.1,A,76.7,A
2020-01-15 00:00:00+00:00,81.1,A,08188590,82.2,A,80.8,A,73.3,A,71.9,A,74.3,A,77.6,A,76.8,A,77.2,A
2020-01-16 00:00:00+00:00,81.8,A,08188590,81.4,A,80.2,A,72.6,A,72.7,A,74.1,A,77.6,A,76.4,A,77.0,A
2020-01-17 00:00:00+00:00,81.1,A,08188590,81.4,A,80.2,A,0.53,A,11.4,A,7.27,A,65.7,A,62.0,A,63.9,A
