datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd,00060_Observation at 24:00,00060_Observation at 24:00_cd
2003-01-06 00:00:00+00:00,184.0,A,08164390,161.0,A,171.0,A,,
2003-01-07 00:00:00+00:00,162.0,A,08164390,147.0,A,154.0,A,,
2003-01-08 00:00:00+00:00,147.0,A,08164390,135.0,A,141.0,A,,
2003-01-09 00:00:00+00:00,135.0,A,08164390,128.0,A,132.0,A,,
2003-01-10 00:00:00+00:00,129.0,A,08164390,122.0,A,126.0,A,,
2003-01-11 00:00:00+00:00,122.0,A,08164390,115.0,A,119.0,A,,
2003-01-12 00:00:00+00:00,1100.0,A,08164390,115.0,A,359.0,A,,
2003-01-13 00:00:00+00:00,2670.0,A,08164390,1100.0,A,2250.0,A,,
2003-01-14 00:00:00+00:00,2950.0,A,08164390,2670.0,A,2830.0,A,,
2003-01-15 00:00:00+00:00,2890.0,A,08164390,547.0,A,1390.0,A,,
2003-01-16 00:00:00+00:00,547.0,A,08164390,347.0,A,430.0,A,,
2003-01-17 00:00:00+00:00,347.0,A,08164390,253.0,A,292.0,A,,
2003-01-18 00:00:00+00:00,253.0,A,08164390,201.0,A,224.0,A,,
2003-01-19 00:00:00+00:00,203.0,A,08164390,178.0,A,189.0,A,,
2003-01-20 00:00:00+00:00,180.0,A,08164390,165.0,A,172.0,A,,
2003-01-21 00:00:00+00:00,168.0,A,08164390,158.0,A,162.0,A,,
2003-01-22 00:00:00+00:00,160.0,A,08164390,148.0,A,154.0,A,,
2003-01-23 00:00:00+00:00,150.0,A,08164390,134.0,A,143.0,A,,
2003-01-24 00:00:00+00:00,136.0,A,08164390,119.0,A,126.0,A,,
2003-01-25 00:00:00+00:00,120.0,A,08164390,109.0,A,114.0,A,,
2003-01-26 00:00:00+00:00,114.0,A,08164390,109.0,A,112.0,A,,
2003-01-27 00:00:00+00:00,118.0,A,08164390,110.0,A,114.0,A,,
2003-01-28 00:00:00+00:00,118.0,A,08164390,110.0,A,114.0,A,,
2003-01-29 00:00:00+00:00,113.0,A,08164390,109.0,A,111.0,A,,
2003-01-30 00:00:00+00:00,113.0,A,08164390,107.0,A,111.0,A,,
2003-01-31 00:00:00+00:00,109.0,A,08164390,99.5,A,105.0,A,,
2003-02-01 00:00:00+00:00,103.0,A,08164390,95.5,A,99.1,A,,
2003-02-02 00:00:00+00:00,98.5,A,08164390,92.5,A,96.0,A,,
2003-02-03 00:00:00+00:00,95.5,A,08164390,91.6,A,94.1,A,,
2003-02-04 00:00:00+00:00,94.5,A,08164390,89.6,A,93.0,A,,
2003-02-05 00:00:00+00:00,91.6,A,08164390,84.9,A,88.3,A,,
2003-02-06 00:00:00+00:00,85.8,A,08164390,84.0,A,84.9,A,,
2003-02-07 00:00:00+00:00,147.0,A,08164390,84.9,A,114.0,A,,
2003-02-08 00:00:00+00:00,120.0,A,08164390,96.5,A,105.0,A,,
2003-02-09 00:00:00+00:00,98.5,A,08164390,95.5,A,97.3,A,,
2003-02-10 00:00:00+00:00,111.0,A,08164390,95.5,A,103.0,A,,
2003-02-11 00:00:00+00:00,110.0,A,08164390,96.5,A,103.0,A,,
2003-02-12 00:00:00+00:00,96.5,A,08164390,88.7,A,93.2,A,,
2003-02-13 00:00:00+00:00,89.6,A,08164390,84.9,A,87.2,A,,
2003-02-14 00:00:00+00:00,85.8,A,08164390,83.1,A,84.4,A,,
2003-02-15 00:00:00+00:00,288.0,A,08164390,84.0,A,126.0,A,,
2003-02-16 00:00:00+00:00,929.0,A,08164390,288.0,A,680.0,A,,
2003-02-17 00:00:00+00:00,474.0,A,08164390,263.0,A,363.0,A,,
2003-02-18 00:00:00+00:00,263.0,A,08164390,155.0,A,198.0,A,,
2003-02-19 00:00:00+00:00,155.0,A,08164390,121.0,A,136.0,A,,
2003-02-20 00:00:00+00:00,121.0,A,08164390,108.0,A,114.0,A,,
2003-02-21 00:00:00+00:00,1990.0,A,08164390,109.0,A,657.0,A,,
2003-02-22 00:00:00+00:00,3220.0,A,08164390,1990.0,A,2600.0,A,,
2003-02-23 00:00:00+00:00,5280.0,A,08164390,3220.0,A,4290.0,A,,
2003-02-24 00:00:00+00:00,5350.0,A,08164390,593.0,A,2930.0,A,,
2003-02-25 00:00:00+00:00,593.0,A,08164390,352.0,A,444.0,A,,
2003-02-26 00:00:00+00:00,660.0,A,08164390,298.0,A,379.0,A,,
2003-02-27 00:00:00+00:00,682.0,A,08164390,323.0,A,479.0,A,,
2003-02-28 00:00:00+00:00,323.0,A,08164390,271.0,A,290.0,A,,
2003-03-01 00:00:00+00:00,274.0,A,08164390,227.0,A,249.0,A,,
2003-03-02 00:00:00+00:00,230.0,A,08164390,203.0,A,215.0,A,,
2003-03-03 00:00:00+00:00,204.0,A,08164390,191.0,A,197.0,A,,
2003-03-04 00:00:00+00:00,1410.0,A,08164390,195.0,A,579.0,A,,
2003-03-05 00:00:00+00:00,1970.0,A,08164390,1410.0,A,1780.0,A,,
2003-03-06 00:00:00+00:00,1610.0,A,08164390,451.0,A,739.0,A,,
2003-03-07 00:00:00+00:00,455.0,A,08164390,295.0,A,361.0,A,,
2003-03-08 00:00:00+00:00,296.0,A,08164390,222.0,A,255.0,A,,
2003-03-09 00:00:00+00:00,222.0,A,08164390,185.0,A,203.0,A,,
2003-03-10 00:00:00+00:00,188.0,A,08164390,157.0,A,172.0,A,,
2003-03-11 00:00:00+00:00,161.0,A,08164390,143.0,A,151.0,A,,
2003-03-12 00:00:00+00:00,146.0,A,08164390,130.0,A,138.0,A,,
2003-03-13 00:00:00+00:00,135.0,A,08164390,127.0,A,132.0,A,,
2003-03-14 00:00:00+00:00,134.0,A,08164390,124.0,A,129.0,A,,
2003-03-15 00:00:00+00:00,128.0,A,08164390,120.0,A,123.0,A,,
2003-03-16 00:00:00+00:00,123.0,A,08164390,114.0,A,120.0,A,,
2003-03-17 00:00:00+00:00,118.0,A,08164390,109.0,A,113.0,A,,
2003-03-18 00:00:00+00:00,112.0,A,08164390,104.0,A,108.0,A,,
2003-03-19 00:00:00+00:00,108.0,A,08164390,98.5,A,104.0,A,,
2003-03-20 00:00:00+00:00,103.0,A,08164390,92.5,A,98.6,A,,
2003-03-21 00:00:00+00:00,97.5,A,08164390,87.7,A,92.5,A,,
2003-03-22 00:00:00+00:00,92.5,A,08164390,84.0,A,88.4,A,,
2003-03-23 00:00:00+00:00,88.7,A,08164390,80.5,A,85.7,A,,
2003-03-24 00:00:00+00:00,86.7,A,08164390,80.5,A,84.2,A,,
2003-03-25 00:00:00+00:00,95.5,A,08164390,78.8,A,83.0,A,,
2003-03-26 00:00:00+00:00,85.8,A,08164390,80.5,A,83.8,A,,
2003-03-27 00:00:00+00:00,87.7,A,08164390,80.5,A,84.0,A,,
2003-03-28 00:00:00+00:00,94.5,A,08164390,80.5,A,86.7,A,,
2003-03-29 00:00:00+00:00,91.6,A,08164390,77.9,A,82.7,A,,
2003-03-30 00:00:00+00:00,,,08164390,,,79.0,A,,
2003-03-31 00:00:00+00:00,,,08164390,,,77.0,A,,
2003-04-01 00:00:00+00:00,,,08164390,,,87.0,A,,
2003-04-02 00:00:00+00:00,86.7,A,08164390,76.2,A,80.4,A,,
2003-04-03 00:00:00+00:00,84.0,A,08164390,76.2,A,80.5,A,,
2003-04-04 00:00:00+00:00,81.4,A,08164390,74.5,A,79.3,A,,
2003-04-05 00:00:00+00:00,82.2,A,08164390,72.8,A,79.4,A,,
2003-04-06 00:00:00+00:00,84.0,A,08164390,74.5,A,79.5,A,,
2003-04-07 00:00:00+00:00,83.1,A,08164390,72.8,A,77.4,A,,
2003-04-08 00:00:00+00:00,79.6,A,08164390,72.0,A,76.3,A,,
2003-04-09 00:00:00+00:00,78.8,A,08164390,67.1,A,73.0,A,,
2003-04-10 00:00:00+00:00,72.0,A,08164390,60.9,A,67.3,A,,
2003-04-11 00:00:00+00:00,71.2,A,08164390,61.7,A,67.1,A,,
2003-04-12 00:00:00+00:00,80.5,A,08164390,65.6,A,71.6,A,,
2003-04-13 00:00:00+00:00,84.9,A,08164390,64.0,A,75.0,A,,
2003-04-14 00:00:00+00:00,72.0,A,08164390,60.2,A,65.7,A,,
2003-04-15 00:00:00+00:00,70.4,A,08164390,58.7,A,63.7,A,,
2003-04-16 00:00:00+00:00,63.2,A,08164390,61.7,A,62.6,A,,
2003-04-17 00:00:00+00:00,62.5,A,08164390,60.2,A,61.3,A,,
2003-04-18 00:00:00+00:00,61.7,A,08164390,60.2,A,61.1,A,,
2003-04-19 00:00:00+00:00,62.5,A,08164390,59.4,A,60.9,A,,
2003-04-20 00:00:00+00:00,61.7,A,08164390,58.7,A,60.0,A,,
2003-04-21 00:00:00+00:00,63.2,A,08164390,57.9,A,60.9,A,,
2003-04-22 00:00:00+00:00,157.0,A,08164390,63.2,A,120.0,A,,
2003-04-23 00:00:00+00:00,91.6,A,08164390,64.8,A,73.9,A,,
2003-04-24 00:00:00+00:00,64.8,A,08164390,62.5,A,63.2,A,,
2003-04-25 00:00:00+00:00,64.8,A,08164390,61.7,A,63.1,A,,
2003-04-26 00:00:00+00:00,64.0,A,08164390,60.2,A,62.4,A,,
2003-04-27 00:00:00+00:00,60.2,A,08164390,55.7,A,57.8,A,,
2003-04-28 00:00:00+00:00,55.7,A,08164390,53.5,A,54.7,A,,
2003-04-29 00:00:00+00:00,53.5,A,08164390,52.0,A,52.8,A,,
2003-04-30 00:00:00+00:00,62.5,A,08164390,50.5,A,51.8,A,,
2003-05-01 00:00:00+00:00,50.5,A,08164390,50.5,A,50.5,A,,
2003-05-02 00:00:00+00:00,50.5,A,08164390,49.8,A,50.3,A,,
2003-05-03 00:00:00+00:00,49.8,A,08164390,46.3,A,48.1,A,,
2003-05-04 00:00:00+00:00,47.0,A,08164390,44.9,A,46.2,A,,
2003-05-05 00:00:00+00:00,45.6,A,08164390,43.5,A,44.3,A,,
2003-05-06 00:00:00+00:00,45.6,A,08164390,43.5,A,44.4,A,,
2003-05-07 00:00:00+00:00,44.9,A,08164390,43.5,A,44.2,A,,
2003-05-08 00:00:00+00:00,44.2,A,08164390,42.2,A,43.1,A,,
2003-05-09 00:00:00+00:00,43.5,A,08164390,42.2,A,43.2,A,,
2003-05-10 00:00:00+00:00,42.2,A,08164390,40.9,A,41.4,A,,
2003-05-11 00:00:00+00:00,40.9,A,08164390,39.6,A,40.2,A,,
2003-05-12 00:00:00+00:00,39.6,A,08164390,38.9,A,39.2,A,,
2003-05-13 00:00:00+00:00,38.9,A,08164390,37.7,A,38.3,A,,
2003-05-14 00:00:00+00:00,38.3,A,08164390,34.6,A,36.8,A,,
2003-05-15 00:00:00+00:00,34.6,A,08164390,33.4,A,34.0,A,,
2003-05-16 00:00:00+00:00,33.4,A,08164390,32.3,A,32.9,A,,
2003-05-17 00:00:00+00:00,34.6,A,08164390,29.4,A,32.0,A,,
2003-05-18 00:00:00+00:00,34.0,A,08164390,31.7,A,32.9,A,,
2003-05-19 00:00:00+00:00,34.0,A,08164390,33.4,A,33.8,A,,
2003-05-20 00:00:00+00:00,33.4,A,08164390,32.3,A,33.2,A,,
2003-05-21 00:00:00+00:00,32.3,A,08164390,30.0,A,30.7,A,,
2003-05-22 00:00:00+00:00,30.6,A,08164390,27.3,A,29.3,A,,
2003-05-23 00:00:00+00:00,29.4,A,08164390,26.2,A,27.9,A,,
2003-05-24 00:00:00+00:00,28.9,A,08164390,26.2,A,28.0,A,,
2003-05-25 00:00:00+00:00,27.3,A,08164390,25.7,A,26.5,A,,
2003-05-26 00:00:00+00:00,27.8,A,08164390,25.2,A,26.4,A,,
2003-05-27 00:00:00+00:00,27.8,A,08164390,24.2,A,25.3,A,,
2003-05-28 00:00:00+00:00,27.8,A,08164390,24.7,A,26.2,A,,
2003-05-29 00:00:00+00:00,25.2,A,08164390,23.2,A,24.0,A,,
2003-05-30 00:00:00+00:00,25.7,A,08164390,23.7,A,24.8,A,,
2003-05-31 00:00:00+00:00,24.2,A,08164390,21.3,A,22.9,A,,
2003-06-01 00:00:00+00:00,23.2,A,08164390,21.3,A,22.0,A,,
2003-06-02 00:00:00+00:00,23.2,A,08164390,21.8,A,22.8,A,,
2003-06-03 00:00:00+00:00,22.7,A,08164390,20.9,A,21.9,A,,
2003-06-04 00:00:00+00:00,21.8,A,08164390,19.1,A,20.9,A,,
2003-06-05 00:00:00+00:00,24.2,A,08164390,19.1,A,21.4,A,,
2003-06-06 00:00:00+00:00,34.0,A,08164390,22.3,A,26.6,A,,
2003-06-07 00:00:00+00:00,31.7,A,08164390,22.7,A,28.3,A,,
2003-06-08 00:00:00+00:00,32.8,A,08164390,30.0,A,32.1,A,,
2003-06-09 00:00:00+00:00,31.7,A,08164390,26.8,A,30.0,A,,
2003-06-10 00:00:00+00:00,27.3,A,08164390,23.2,A,25.5,A,,
2003-06-11 00:00:00+00:00,24.2,A,08164390,20.9,A,22.8,A,,
2003-06-12 00:00:00+00:00,22.3,A,08164390,17.3,A,20.8,A,,
2003-06-13 00:00:00+00:00,20.9,A,08164390,16.9,A,18.4,A,,
2003-06-14 00:00:00+00:00,20.9,A,08164390,17.8,A,19.1,A,,
2003-06-15 00:00:00+00:00,19.1,A,08164390,16.9,A,18.4,A,,
2003-06-16 00:00:00+00:00,20.4,A,08164390,16.9,A,18.8,A,,
2003-06-17 00:00:00+00:00,33.4,A,08164390,19.5,A,24.4,A,,
2003-06-18 00:00:00+00:00,32.8,A,08164390,24.7,A,27.0,A,,
2003-06-19 00:00:00+00:00,28.9,A,08164390,25.7,A,27.8,A,,
2003-06-20 00:00:00+00:00,25.7,A,08164390,22.7,A,24.2,A,,
2003-06-21 00:00:00+00:00,23.2,A,08164390,21.3,A,22.2,A,,
2003-06-22 00:00:00+00:00,21.3,A,08164390,19.5,A,20.4,A,,
2003-06-23 00:00:00+00:00,19.5,A,08164390,17.3,A,18.7,A,,
2003-06-24 00:00:00+00:00,18.2,A,08164390,14.9,A,17.1,A,,
2003-06-25 00:00:00+00:00,14.9,A,08164390,13.1,A,13.9,A,,
2003-06-26 00:00:00+00:00,20.9,A,08164390,13.4,A,15.3,A,,
2003-06-27 00:00:00+00:00,22.3,A,08164390,19.1,A,20.2,A,,
2003-06-28 00:00:00+00:00,20.4,A,08164390,12.7,A,17.2,A,,
2003-06-29 00:00:00+00:00,18.2,A,08164390,12.0,A,14.5,A,,
2003-06-30 00:00:00+00:00,17.8,A,08164390,11.6,A,13.9,A,,
2003-07-01 00:00:00+00:00,16.1,A,08164390,11.0,A,13.0,A,,
2003-07-02 00:00:00+00:00,108.0,A,08164390,11.3,A,60.7,A,,
2003-07-03 00:00:00+00:00,318.0,A,08164390,40.2,A,113.0,A,,
2003-07-04 00:00:00+00:00,246.0,A,08164390,97.5,A,141.0,A,,
2003-07-05 00:00:00+00:00,150.0,A,08164390,107.0,A,126.0,A,,
2003-07-06 00:00:00+00:00,143.0,A,08164390,77.9,A,107.0,A,,
2003-07-07 00:00:00+00:00,83.1,A,08164390,46.3,A,61.8,A,,
2003-07-08 00:00:00+00:00,48.4,A,08164390,33.4,A,41.2,A,,
2003-07-09 00:00:00+00:00,46.3,A,08164390,32.8,A,38.9,A,,
2003-07-10 00:00:00+00:00,79.6,A,08164390,34.0,A,64.3,A,,
2003-07-11 00:00:00+00:00,71.2,A,08164390,40.9,A,55.0,A,,
2003-07-12 00:00:00+00:00,44.9,A,08164390,25.7,A,33.4,A,,
2003-07-13 00:00:00+00:00,32.3,A,08164390,21.3,A,24.5,A,,
2003-07-14 00:00:00+00:00,31.1,A,08164390,21.3,A,25.4,A,,
2003-07-15 00:00:00+00:00,895.0,A,08164390,25.7,A,135.0,A,,
2003-07-16 00:00:00+00:00,1260.0,A,08164390,733.0,A,1040.0,A,,
2003-07-17 00:00:00+00:00,733.0,A,08164390,391.0,A,516.0,A,,
2003-07-18 00:00:00+00:00,397.0,A,08164390,216.0,A,296.0,A,,
2003-07-19 00:00:00+00:00,217.0,A,08164390,128.0,A,169.0,A,,
2003-07-20 00:00:00+00:00,135.0,A,08164390,78.8,A,103.0,A,,
2003-07-21 00:00:00+00:00,81.4,A,08164390,54.2,A,66.9,A,,
2003-07-22 00:00:00+00:00,58.7,A,08164390,38.9,A,47.8,A,,
2003-07-23 00:00:00+00:00,43.5,A,08164390,32.3,A,37.6,A,,
2003-07-24 00:00:00+00:00,37.1,A,08164390,28.4,A,31.9,A,,
2003-07-25 00:00:00+00:00,34.0,A,08164390,24.2,A,27.8,A,,
2003-07-26 00:00:00+00:00,32.8,A,08164390,23.7,A,27.5,A,,
2003-07-27 00:00:00+00:00,38.9,A,08164390,26.8,A,33.3,A,,
2003-07-28 00:00:00+00:00,37.7,A,08164390,27.8,A,31.9,A,,
2003-07-29 00:00:00+00:00,36.4,A,08164390,24.2,A,28.2,A,,
2003-07-30 00:00:00+00:00,31.1,A,08164390,20.9,A,25.2,A,,
2003-07-31 00:00:00+00:00,33.4,A,08164390,17.3,A,21.6,A,,
2003-08-01 00:00:00+00:00,19.9,A,08164390,16.5,A,18.2,A,,
2003-08-02 00:00:00+00:00,16.9,A,08164390,14.2,A,15.4,A,,
2003-08-03 00:00:00+00:00,14.2,A,08164390,12.0,A,13.5,A,,
2003-08-04 00:00:00+00:00,12.7,A,08164390,11.6,A,12.2,A,,
2003-08-05 00:00:00+00:00,12.0,A,08164390,10.3,A,11.2,A,,
2003-08-06 00:00:00+00:00,10.6,A,08164390,9.09,A,9.93,A,,
2003-08-07 00:00:00+00:00,9.39,A,08164390,8.21,A,8.83,A,,
2003-08-08 00:00:00+00:00,8.5,A,08164390,7.12,A,7.94,A,,
2003-08-09 00:00:00+00:00,9.09,A,08164390,7.38,A,8.26,A,,
2003-08-10 00:00:00+00:00,8.5,A,08164390,7.12,A,7.9,A,,
2003-08-11 00:00:00+00:00,21.8,A,08164390,7.38,A,12.2,A,,
2003-08-12 00:00:00+00:00,17.3,A,08164390,11.3,A,14.9,A,,
2003-08-13 00:00:00+00:00,11.3,A,08164390,8.79,A,9.94,A,,
2003-08-14 00:00:00+00:00,9.09,A,08164390,6.6,A,7.49,A,,
2003-08-15 00:00:00+00:00,6.86,A,08164390,6.12,A,6.43,A,,
2003-08-16 00:00:00+00:00,7.93,A,08164390,6.6,A,7.12,A,,
2003-08-17 00:00:00+00:00,7.66,A,08164390,6.36,A,7.03,A,,
2003-08-18 00:00:00+00:00,6.86,A,08164390,5.44,A,6.05,A,,
2003-08-19 00:00:00+00:00,5.66,A,08164390,5.0,A,5.46,A,,
2003-08-20 00:00:00+00:00,13.4,A,08164390,5.0,A,7.19,A,,
2003-08-21 00:00:00+00:00,13.1,A,08164390,8.21,A,10.4,A,,
2003-08-22 00:00:00+00:00,8.5,A,08164390,5.89,A,6.97,A,,
2003-08-23 00:00:00+00:00,21.8,A,08164390,5.44,A,8.02,A,,
2003-08-24 00:00:00+00:00,22.3,A,08164390,7.93,A,14.8,A,,
2003-08-25 00:00:00+00:00,31.1,A,08164390,6.36,A,19.6,A,,
2003-08-26 00:00:00+00:00,26.2,A,08164390,15.3,A,20.3,A,,
2003-08-27 00:00:00+00:00,15.3,A,08164390,9.7,A,12.1,A,,
2003-08-28 00:00:00+00:00,9.7,A,08164390,7.12,A,8.4,A,,
2003-08-29 00:00:00+00:00,7.38,A,08164390,5.66,A,6.51,A,,
2003-08-30 00:00:00+00:00,12.0,A,08164390,5.44,A,6.07,A,,
2003-08-31 00:00:00+00:00,12.7,A,08164390,5.22,A,7.62,A,,
2003-09-01 00:00:00+00:00,7.93,A,08164390,5.22,A,6.25,A,,
2003-09-02 00:00:00+00:00,9.09,A,08164390,4.79,A,6.33,A,,
2003-09-03 00:00:00+00:00,,,08164390,,,676.0,"A, e",,
2003-09-04 00:00:00+00:00,,,08164390,,,636.0,"A, e",,
2003-09-05 00:00:00+00:00,,,08164390,,,210.0,"A, e",,
2003-09-06 00:00:00+00:00,,,08164390,,,70.0,"A, e",,
2003-09-07 00:00:00+00:00,,,08164390,,,34.0,"A, e",,
2003-09-08 00:00:00+00:00,,,08164390,,,28.0,A,,
2003-09-09 00:00:00+00:00,24.2,A,08164390,19.9,A,22.4,A,,
2003-09-10 00:00:00+00:00,19.9,A,08164390,15.7,A,17.5,A,,
2003-09-11 00:00:00+00:00,16.1,A,08164390,14.2,A,15.2,A,,
2003-09-12 00:00:00+00:00,181.0,A,08164390,14.2,A,89.0,A,,
2003-09-13 00:00:00+00:00,1240.0,A,08164390,181.0,A,702.0,A,,
2003-09-14 00:00:00+00:00,1230.0,A,08164390,250.0,A,622.0,A,,
2003-09-15 00:00:00+00:00,948.0,A,08164390,308.0,A,612.0,A,,
2003-09-16 00:00:00+00:00,308.0,A,08164390,142.0,A,208.0,A,,
2003-09-17 00:00:00+00:00,142.0,A,08164390,78.8,A,107.0,A,,
2003-09-18 00:00:00+00:00,89.6,A,08164390,72.0,A,78.6,A,,
2003-09-19 00:00:00+00:00,240.0,A,08164390,89.6,A,187.0,A,,
2003-09-20 00:00:00+00:00,244.0,A,08164390,107.0,A,170.0,A,,
2003-09-21 00:00:00+00:00,217.0,A,08164390,106.0,A,131.0,A,,
2003-09-22 00:00:00+00:00,253.0,A,08164390,148.0,A,210.0,A,,
2003-09-23 00:00:00+00:00,148.0,A,08164390,99.5,A,118.0,A,,
2003-09-24 00:00:00+00:00,136.0,A,08164390,77.9,A,108.0,A,,
2003-09-25 00:00:00+00:00,77.9,A,08164390,49.1,A,61.7,A,,
2003-09-26 00:00:00+00:00,49.1,A,08164390,36.4,A,42.3,A,,
2003-09-27 00:00:00+00:00,36.4,A,08164390,30.6,A,33.0,A,,
2003-09-28 00:00:00+00:00,30.6,A,08164390,26.2,A,28.3,A,,
2003-09-29 00:00:00+00:00,26.8,A,08164390,23.7,A,25.0,A,,
2003-09-30 00:00:00+00:00,24.2,A,08164390,22.3,A,23.4,A,,
2003-10-01 00:00:00+00:00,22.7,A,08164390,20.4,A,21.6,A,,
2003-10-02 00:00:00+00:00,20.9,A,08164390,19.5,A,20.1,A,,
2003-10-03 00:00:00+00:00,19.9,A,08164390,18.6,A,19.2,A,,
2003-10-04 00:00:00+00:00,19.1,A,08164390,17.8,A,18.5,A,,
2003-10-05 00:00:00+00:00,18.6,A,08164390,17.3,A,18.0,A,,
2003-10-06 00:00:00+00:00,18.2,A,08164390,17.3,A,17.7,A,,
2003-10-07 00:00:00+00:00,256.0,A,08164390,17.3,A,38.1,A,,
2003-10-08 00:00:00+00:00,273.0,A,08164390,83.1,A,167.0,A,,
2003-10-09 00:00:00+00:00,1920.0,A,08164390,57.2,A,161.0,A,,
2003-10-10 00:00:00+00:00,2910.0,A,08164390,1340.0,A,1990.0,A,,
2003-10-11 00:00:00+00:00,1580.0,A,08164390,456.0,A,1060.0,A,,
2003-10-12 00:00:00+00:00,456.0,A,08164390,197.0,A,299.0,A,,
2003-10-13 00:00:00+00:00,197.0,A,08164390,114.0,A,149.0,A,,
2003-10-14 00:00:00+00:00,114.0,A,08164390,77.0,A,93.0,A,,
2003-10-15 00:00:00+00:00,77.9,A,08164390,53.5,A,64.3,A,,
2003-10-16 00:00:00+00:00,54.2,A,08164390,42.2,A,47.6,A,,
2003-10-17 00:00:00+00:00,42.8,A,08164390,35.8,A,39.4,A,,
2003-10-18 00:00:00+00:00,35.8,A,08164390,30.6,A,33.2,A,,
2003-10-19 00:00:00+00:00,31.1,A,08164390,28.9,A,30.3,A,,
2003-10-20 00:00:00+00:00,29.4,A,08164390,26.8,A,28.2,A,,
2003-10-21 00:00:00+00:00,27.3,A,08164390,25.7,A,26.5,A,,
2003-10-22 00:00:00+00:00,26.2,A,08164390,23.7,A,25.3,A,,
2003-10-23 00:00:00+00:00,25.2,A,08164390,23.7,A,24.4,A,,
2003-10-24 00:00:00+00:00,24.7,A,08164390,22.7,A,23.8,A,,
2003-10-25 00:00:00+00:00,25.7,A,08164390,21.8,A,23.7,A,,
2003-10-26 00:00:00+00:00,67.9,A,08164390,23.7,A,34.9,A,,
2003-10-27 00:00:00+00:00,142.0,A,08164390,67.9,A,104.0,A,,
2003-10-28 00:00:00+00:00,88.7,A,08164390,57.2,A,74.3,A,,
2003-10-29 00:00:00+00:00,57.9,A,08164390,34.6,A,44.0,A,,
2003-10-30 00:00:00+00:00,35.2,A,08164390,27.3,A,30.9,A,,
2003-10-31 00:00:00+00:00,28.4,A,08164390,23.2,A,25.1,A,,
2003-11-01 00:00:00+00:00,392.0,A,08164390,22.7,A,135.0,A,,
2003-11-02 00:00:00+00:00,350.0,A,08164390,79.6,A,168.0,A,,
2003-11-03 00:00:00+00:00,79.6,A,08164390,40.2,A,56.5,A,,
2003-11-04 00:00:00+00:00,40.9,A,08164390,27.8,A,33.4,A,,
2003-11-05 00:00:00+00:00,28.4,A,08164390,22.7,A,25.9,A,,
2003-11-06 00:00:00+00:00,24.7,A,08164390,20.9,A,22.8,A,,
2003-11-07 00:00:00+00:00,22.3,A,08164390,19.5,A,20.9,A,,
2003-11-08 00:00:00+00:00,21.3,A,08164390,19.5,A,20.9,A,,
2003-11-09 00:00:00+00:00,21.3,A,08164390,19.5,A,20.5,A,,
2003-11-10 00:00:00+00:00,20.9,A,08164390,19.5,A,20.4,A,,
2003-11-11 00:00:00+00:00,21.3,A,08164390,19.5,A,20.6,A,,
2003-11-12 00:00:00+00:00,21.8,A,08164390,19.9,A,20.8,A,,
2003-11-13 00:00:00+00:00,21.8,A,08164390,19.5,A,21.0,A,,
2003-11-14 00:00:00+00:00,21.3,A,08164390,19.9,A,20.7,A,,
2003-11-15 00:00:00+00:00,21.8,A,08164390,20.4,A,21.4,A,,
2003-11-16 00:00:00+00:00,21.8,A,08164390,19.9,A,20.7,A,,
2003-11-17 00:00:00+00:00,846.0,A,08164390,19.9,A,80.7,A,,
2003-11-18 00:00:00+00:00,3670.0,A,08164390,846.0,A,2750.0,A,,
2003-11-19 00:00:00+00:00,3670.0,A,08164390,541.0,A,2140.0,A,,
2003-11-20 00:00:00+00:00,541.0,A,08164390,235.0,A,353.0,A,,
2003-11-21 00:00:00+00:00,235.0,A,08164390,137.0,A,181.0,A,,
2003-11-22 00:00:00+00:00,140.0,A,08164390,91.6,A,113.0,A,,
2003-11-23 00:00:00+00:00,95.5,A,08164390,70.4,A,81.4,A,,
2003-11-24 00:00:00+00:00,71.2,A,08164390,55.7,A,62.6,A,,
2003-11-25 00:00:00+00:00,55.7,A,08164390,47.0,A,51.1,A,,
2003-11-26 00:00:00+00:00,48.4,A,08164390,41.5,A,44.2,A,,
2003-11-27 00:00:00+00:00,42.2,A,08164390,37.1,A,39.8,A,,
2003-11-28 00:00:00+00:00,38.3,A,08164390,33.4,A,35.6,A,,
2003-11-29 00:00:00+00:00,34.0,A,08164390,31.1,A,32.6,A,,
2003-11-30 00:00:00+00:00,31.7,A,08164390,28.9,A,30.2,A,,
2003-12-01 00:00:00+00:00,30.0,A,08164390,26.2,A,27.7,A,,
2003-12-02 00:00:00+00:00,27.3,A,08164390,24.7,A,25.8,A,,
2003-12-03 00:00:00+00:00,25.7,A,08164390,24.2,A,24.9,A,,
2003-12-04 00:00:00+00:00,25.2,A,08164390,24.2,A,24.4,A,,
2003-12-05 00:00:00+00:00,25.2,A,08164390,23.7,A,24.3,A,,
2003-12-06 00:00:00+00:00,24.7,A,08164390,22.7,A,23.5,A,,
2003-12-07 00:00:00+00:00,23.7,A,08164390,22.7,A,23.0,A,,
2003-12-08 00:00:00+00:00,23.2,A,08164390,22.3,A,22.8,A,,
2003-12-09 00:00:00+00:00,22.7,A,08164390,21.3,A,21.9,A,,
2003-12-10 00:00:00+00:00,21.3,A,08164390,20.9,A,21.3,A,,
