datetime,00060_from dcp_Maximum,00060_from dcp_Maximum_cd,site_no,00060_from dcp_Minimum,00060_from dcp_Minimum_cd,00060_from dcp_Mean,00060_from dcp_Mean_cd
2017-01-19 00:00:00+00:00,682.0,A,08049300,419.0,A,507.0,A
2017-01-20 00:00:00+00:00,424.0,A,08049300,310.0,A,349.0,A
2017-01-21 00:00:00+00:00,325.0,A,08049300,254.0,A,297.0,A
2017-01-22 00:00:00+00:00,340.0,A,08049300,264.0,A,310.0,A
2017-01-23 00:00:00+00:00,338.0,A,08049300,243.0,A,280.0,A
2017-01-24 00:00:00+00:00,273.0,A,08049300,216.0,A,248.0,A
2017-01-25 00:00:00+00:00,271.0,A,08049300,205.0,A,237.0,A
2017-01-26 00:00:00+00:00,248.0,A,08049300,195.0,A,226.0,A
2017-01-27 00:00:00+00:00,241.0,A,08049300,182.0,A,222.0,A
2017-01-28 00:00:00+00:00,239.0,A,08049300,177.0,A,212.0,A
2017-01-29 00:00:00+00:00,237.0,A,08049300,166.0,A,207.0,A
2017-01-30 00:00:00+00:00,239.0,A,08049300,169.0,A,209.0,A
2017-01-31 00:00:00+00:00,224.0,A,08049300,174.0,A,203.0,A
2017-02-01 00:00:00+00:00,221.0,A,08049300,161.0,A,200.0,A
2017-02-02 00:00:00+00:00,223.0,A,08049300,171.0,A,203.0,A
2017-02-03 00:00:00+00:00,228.0,A,08049300,171.0,A,207.0,A
2017-02-04 00:00:00+00:00,234.0,A,08049300,171.0,A,207.0,A
2017-02-05 00:00:00+00:00,237.0,A,08049300,167.0,A,205.0,A
2017-02-06 00:00:00+00:00,228.0,A,08049300,172.0,A,203.0,A
2017-02-07 00:00:00+00:00,224.0,A,08049300,151.0,A,197.0,A
2017-02-08 00:00:00+00:00,224.0,A,08049300,143.0,A,197.0,A
2017-02-09 00:00:00+00:00,224.0,A,08049300,169.0,A,199.0,A
2017-02-10 00:00:00+00:00,260.0,A,08049300,214.0,A,239.0,A
2017-02-11 00:00:00+00:00,256.0,A,08049300,180.0,A,231.0,A
2017-02-12 00:00:00+00:00,241.0,A,08049300,166.0,A,212.0,A
2017-02-13 00:00:00+00:00,232.0,A,08049300,166.0,A,199.0,A
2017-02-14 00:00:00+00:00,5070.0,A,08049300,225.0,A,2600.0,A
2017-02-15 00:00:00+00:00,2210.0,A,08049300,745.0,A,1140.0,A
2017-02-16 00:00:00+00:00,745.0,A,08049300,549.0,A,620.0,A
2017-02-17 00:00:00+00:00,571.0,A,08049300,487.0,A,529.0,A
2017-02-18 00:00:00+00:00,538.0,A,08049300,454.0,A,507.0,A
2017-02-19 00:00:00+00:00,543.0,A,08049300,461.0,A,508.0,A
2017-02-20 00:00:00+00:00,1990.0,A,08049300,527.0,A,1290.0,A
2017-02-21 00:00:00+00:00,1250.0,A,08049300,713.0,A,853.0,A
2017-02-22 00:00:00+00:00,713.0,A,08049300,596.0,A,639.0,A
2017-02-23 00:00:00+00:00,1060.0,A,08049300,599.0,A,794.0,A
2017-02-24 00:00:00+00:00,1370.0,A,08049300,1060.0,A,1220.0,A
2017-02-25 00:00:00+00:00,1550.0,A,08049300,1300.0,A,1390.0,A
2017-02-26 00:00:00+00:00,1750.0,A,08049300,1550.0,A,1630.0,A
2017-02-27 00:00:00+00:00,2080.0,A,08049300,1750.0,A,1960.0,A
2017-02-28 00:00:00+00:00,1940.0,A,08049300,1600.0,A,1760.0,A
2017-03-01 00:00:00+00:00,1600.0,A,08049300,1420.0,A,1520.0,A
2017-03-02 00:00:00+00:00,1420.0,A,08049300,920.0,A,1130.0,A
2017-03-03 00:00:00+00:00,920.0,A,08049300,575.0,A,699.0,A
2017-03-04 00:00:00+00:00,575.0,A,08049300,434.0,A,487.0,A
2017-03-05 00:00:00+00:00,462.0,A,08049300,370.0,A,421.0,A
2017-03-06 00:00:00+00:00,452.0,A,08049300,377.0,A,424.0,A
2017-03-07 00:00:00+00:00,445.0,A,08049300,366.0,A,405.0,A
2017-03-08 00:00:00+00:00,405.0,A,08049300,339.0,A,378.0,A
2017-03-09 00:00:00+00:00,396.0,A,08049300,324.0,A,364.0,A
2017-03-10 00:00:00+00:00,380.0,A,08049300,315.0,A,357.0,A
2017-03-11 00:00:00+00:00,366.0,A,08049300,295.0,A,340.0,A
2017-03-12 00:00:00+00:00,369.0,A,08049300,309.0,A,347.0,A
2017-03-13 00:00:00+00:00,362.0,A,08049300,287.0,A,334.0,A
2017-03-14 00:00:00+00:00,364.0,A,08049300,289.0,A,330.0,A
2017-03-15 00:00:00+00:00,342.0,A,08049300,275.0,A,310.0,A
2017-03-16 00:00:00+00:00,316.0,A,08049300,261.0,A,295.0,A
2017-03-17 00:00:00+00:00,322.0,A,08049300,256.0,A,295.0,A
2017-03-18 00:00:00+00:00,325.0,A,08049300,250.0,A,295.0,A
2017-03-19 00:00:00+00:00,325.0,A,08049300,250.0,A,292.0,A
2017-03-20 00:00:00+00:00,333.0,A,08049300,260.0,A,300.0,A
2017-03-21 00:00:00+00:00,312.0,A,08049300,250.0,A,286.0,A
2017-03-22 00:00:00+00:00,304.0,A,08049300,252.0,A,285.0,A
2017-03-23 00:00:00+00:00,312.0,A,08049300,254.0,A,286.0,A
2017-03-24 00:00:00+00:00,386.0,A,08049300,262.0,A,323.0,A
2017-03-25 00:00:00+00:00,383.0,A,08049300,304.0,A,346.0,A
2017-03-26 00:00:00+00:00,356.0,A,08049300,284.0,A,326.0,A
2017-03-27 00:00:00+00:00,352.0,A,08049300,272.0,A,305.0,A
2017-03-28 00:00:00+00:00,332.0,A,08049300,266.0,A,308.0,A
2017-03-29 00:00:00+00:00,1390.0,A,08049300,317.0,A,881.0,A
2017-03-30 00:00:00+00:00,895.0,A,08049300,410.0,A,558.0,A
2017-03-31 00:00:00+00:00,410.0,A,08049300,323.0,A,363.0,A
2017-04-01 00:00:00+00:00,359.0,A,08049300,288.0,A,327.0,A
2017-04-02 00:00:00+00:00,7190.0,A,08049300,326.0,A,3660.0,A
2017-04-03 00:00:00+00:00,5260.0,A,08049300,783.0,A,1780.0,A
2017-04-04 00:00:00+00:00,783.0,A,08049300,497.0,A,576.0,A
2017-04-05 00:00:00+00:00,504.0,A,08049300,375.0,A,427.0,A
2017-04-06 00:00:00+00:00,417.0,A,08049300,352.0,A,381.0,A
2017-04-07 00:00:00+00:00,384.0,A,08049300,309.0,A,346.0,A
2017-04-08 00:00:00+00:00,353.0,A,08049300,283.0,A,325.0,A
2017-04-09 00:00:00+00:00,344.0,A,08049300,275.0,A,317.0,A
2017-04-10 00:00:00+00:00,477.0,A,08049300,275.0,A,330.0,A
2017-04-11 00:00:00+00:00,1660.0,A,08049300,477.0,A,1090.0,A
2017-04-12 00:00:00+00:00,801.0,A,08049300,411.0,A,512.0,A
2017-04-13 00:00:00+00:00,413.0,A,08049300,331.0,A,361.0,A
2017-04-14 00:00:00+00:00,358.0,A,08049300,297.0,A,330.0,A
2017-04-15 00:00:00+00:00,349.0,A,08049300,281.0,A,320.0,A
2017-04-16 00:00:00+00:00,340.0,A,08049300,269.0,A,311.0,A
2017-04-17 00:00:00+00:00,1820.0,A,08049300,281.0,A,551.0,A
2017-04-18 00:00:00+00:00,1930.0,A,08049300,576.0,A,1090.0,A
2017-04-19 00:00:00+00:00,576.0,A,08049300,402.0,A,454.0,A
2017-04-20 00:00:00+00:00,554.0,A,08049300,325.0,A,409.0,A
2017-04-21 00:00:00+00:00,748.0,A,08049300,554.0,A,665.0,A
2017-04-22 00:00:00+00:00,868.0,A,08049300,741.0,A,800.0,A
2017-04-23 00:00:00+00:00,858.0,A,08049300,732.0,A,799.0,A
2017-04-24 00:00:00+00:00,802.0,A,08049300,498.0,A,615.0,A
2017-04-25 00:00:00+00:00,498.0,A,08049300,376.0,A,413.0,A
2017-04-26 00:00:00+00:00,385.0,A,08049300,317.0,A,355.0,A
2017-04-27 00:00:00+00:00,349.0,A,08049300,298.0,A,330.0,A
2017-04-28 00:00:00+00:00,340.0,A,08049300,271.0,A,309.0,A
2017-04-29 00:00:00+00:00,314.0,A,08049300,254.0,A,293.0,A
2017-04-30 00:00:00+00:00,306.0,A,08049300,219.0,A,273.0,A
2017-05-01 00:00:00+00:00,302.0,A,08049300,250.0,A,281.0,A
2017-05-02 00:00:00+00:00,300.0,A,08049300,212.0,A,250.0,A
2017-05-03 00:00:00+00:00,292.0,A,08049300,210.0,A,249.0,A
2017-05-04 00:00:00+00:00,302.0,A,08049300,226.0,A,264.0,A
2017-05-05 00:00:00+00:00,281.0,A,08049300,187.0,A,250.0,A
2017-05-06 00:00:00+00:00,271.0,A,08049300,210.0,A,246.0,A
2017-05-07 00:00:00+00:00,273.0,A,08049300,202.0,A,243.0,A
2017-05-08 00:00:00+00:00,273.0,A,08049300,207.0,A,245.0,A
2017-05-09 00:00:00+00:00,258.0,A,08049300,200.0,A,239.0,A
2017-05-10 00:00:00+00:00,262.0,A,08049300,207.0,A,241.0,A
2017-05-11 00:00:00+00:00,264.0,A,08049300,212.0,A,244.0,A
2017-05-12 00:00:00+00:00,262.0,A,08049300,175.0,A,238.0,A
2017-05-13 00:00:00+00:00,264.0,A,08049300,182.0,A,239.0,A
2017-05-14 00:00:00+00:00,260.0,A,08049300,195.0,A,233.0,A
2017-05-15 00:00:00+00:00,258.0,A,08049300,205.0,A,237.0,A
2017-05-16 00:00:00+00:00,254.0,A,08049300,195.0,A,233.0,A
2017-05-17 00:00:00+00:00,283.0,A,08049300,200.0,A,244.0,A
2017-05-18 00:00:00+00:00,300.0,A,08049300,243.0,A,272.0,A
2017-05-19 00:00:00+00:00,308.0,A,08049300,252.0,A,286.0,A
2017-05-20 00:00:00+00:00,367.0,A,08049300,285.0,A,330.0,A
2017-05-21 00:00:00+00:00,332.0,A,08049300,254.0,A,296.0,A
2017-05-22 00:00:00+00:00,409.0,A,08049300,327.0,A,367.0,A
2017-05-23 00:00:00+00:00,757.0,A,08049300,239.0,A,461.0,A
2017-05-24 00:00:00+00:00,751.0,A,08049300,329.0,A,471.0,A
2017-05-25 00:00:00+00:00,336.0,A,08049300,258.0,A,289.0,A
2017-05-26 00:00:00+00:00,279.0,A,08049300,180.0,A,259.0,A
2017-05-27 00:00:00+00:00,279.0,A,08049300,209.0,A,250.0,A
2017-05-28 00:00:00+00:00,275.0,A,08049300,205.0,A,245.0,A
2017-05-29 00:00:00+00:00,273.0,A,08049300,200.0,A,242.0,A
2017-05-30 00:00:00+00:00,270.0,A,08049300,207.0,A,242.0,A
2017-05-31 00:00:00+00:00,271.0,A,08049300,221.0,A,250.0,A
2017-06-01 00:00:00+00:00,325.0,A,08049300,212.0,A,262.0,A
2017-06-02 00:00:00+00:00,6780.0,A,08049300,321.0,A,1300.0,A
2017-06-03 00:00:00+00:00,7110.0,A,08049300,3400.0,A,5980.0,A
2017-06-04 00:00:00+00:00,4020.0,A,08049300,940.0,A,1780.0,A
2017-06-05 00:00:00+00:00,4040.0,A,08049300,741.0,A,1700.0,A
2017-06-06 00:00:00+00:00,741.0,A,08049300,493.0,A,613.0,A
2017-06-07 00:00:00+00:00,496.0,A,08049300,372.0,A,417.0,A
2017-06-08 00:00:00+00:00,392.0,A,08049300,314.0,A,348.0,A
2017-06-09 00:00:00+00:00,3830.0,A,08049300,310.0,A,1500.0,A
2017-06-10 00:00:00+00:00,2060.0,A,08049300,498.0,A,871.0,A
2017-06-11 00:00:00+00:00,498.0,A,08049300,372.0,A,413.0,A
2017-06-12 00:00:00+00:00,395.0,A,08049300,317.0,A,350.0,A
2017-06-13 00:00:00+00:00,347.0,A,08049300,287.0,A,318.0,A
2017-06-14 00:00:00+00:00,325.0,A,08049300,260.0,A,292.0,A
2017-06-15 00:00:00+00:00,304.0,A,08049300,247.0,A,278.0,A
2017-06-16 00:00:00+00:00,292.0,A,08049300,239.0,A,271.0,A
2017-06-17 00:00:00+00:00,285.0,A,08049300,230.0,A,264.0,A
2017-06-18 00:00:00+00:00,279.0,A,08049300,216.0,A,255.0,A
2017-06-19 00:00:00+00:00,340.0,A,08049300,224.0,A,281.0,A
2017-06-20 00:00:00+00:00,325.0,A,08049300,247.0,A,283.0,A
2017-06-21 00:00:00+00:00,292.0,A,08049300,232.0,A,268.0,A
2017-06-22 00:00:00+00:00,283.0,A,08049300,232.0,A,260.0,A
2017-06-23 00:00:00+00:00,273.0,A,08049300,226.0,A,254.0,A
2017-06-24 00:00:00+00:00,8250.0,A,08049300,262.0,A,5300.0,A
2017-06-25 00:00:00+00:00,3850.0,A,08049300,687.0,A,1420.0,A
2017-06-26 00:00:00+00:00,687.0,A,08049300,447.0,A,520.0,A
2017-06-27 00:00:00+00:00,455.0,A,08049300,365.0,A,396.0,A
2017-06-28 00:00:00+00:00,378.0,A,08049300,312.0,A,344.0,A
2017-06-29 00:00:00+00:00,353.0,A,08049300,289.0,A,319.0,A
2017-06-30 00:00:00+00:00,310.0,A,08049300,250.0,A,277.0,A
2017-07-01 00:00:00+00:00,1650.0,A,08049300,260.0,A,760.0,A
2017-07-02 00:00:00+00:00,1400.0,A,08049300,437.0,A,714.0,A
2017-07-03 00:00:00+00:00,437.0,A,08049300,285.0,A,348.0,A
2017-07-04 00:00:00+00:00,3030.0,A,08049300,312.0,A,1640.0,A
2017-07-05 00:00:00+00:00,5350.0,A,08049300,462.0,A,987.0,A
2017-07-06 00:00:00+00:00,5960.0,A,08049300,746.0,A,2520.0,A
2017-07-07 00:00:00+00:00,752.0,A,08049300,491.0,A,576.0,A
2017-07-08 00:00:00+00:00,1480.0,A,08049300,378.0,A,449.0,A
2017-07-09 00:00:00+00:00,2440.0,A,08049300,516.0,A,1180.0,A
2017-07-10 00:00:00+00:00,2700.0,A,08049300,492.0,A,1290.0,A
2017-07-11 00:00:00+00:00,492.0,A,08049300,327.0,A,374.0,A
2017-07-12 00:00:00+00:00,329.0,A,08049300,273.0,A,298.0,A
2017-07-13 00:00:00+00:00,295.0,A,08049300,242.0,A,268.0,A
2017-07-14 00:00:00+00:00,272.0,A,08049300,225.0,A,254.0,A
2017-07-15 00:00:00+00:00,274.0,A,08049300,212.0,A,244.0,A
2017-07-16 00:00:00+00:00,260.0,A,08049300,205.0,A,237.0,A
2017-07-17 00:00:00+00:00,252.0,A,08049300,196.0,A,228.0,A
2017-07-18 00:00:00+00:00,240.0,A,08049300,192.0,A,221.0,A
2017-07-19 00:00:00+00:00,236.0,A,08049300,188.0,A,217.0,A
2017-07-20 00:00:00+00:00,230.0,A,08049300,176.0,A,209.0,A
2017-07-21 00:00:00+00:00,230.0,A,08049300,187.0,A,213.0,A
2017-07-22 00:00:00+00:00,228.0,A,08049300,180.0,A,208.0,A
2017-07-23 00:00:00+00:00,229.0,A,08049300,162.0,A,200.0,A
2017-07-24 00:00:00+00:00,1930.0,A,08049300,220.0,A,1150.0,A
2017-07-25 00:00:00+00:00,769.0,A,08049300,353.0,A,459.0,A
2017-07-26 00:00:00+00:00,353.0,A,08049300,271.0,A,297.0,A
2017-07-27 00:00:00+00:00,275.0,A,08049300,210.0,A,239.0,A
2017-07-28 00:00:00+00:00,240.0,A,08049300,192.0,A,220.0,A
2017-07-29 00:00:00+00:00,226.0,A,08049300,178.0,A,205.0,A
2017-07-30 00:00:00+00:00,225.0,A,08049300,170.0,A,202.0,A
2017-07-31 00:00:00+00:00,218.0,A,08049300,165.0,A,196.0,A
2017-08-01 00:00:00+00:00,215.0,A,08049300,167.0,A,195.0,A
2017-08-02 00:00:00+00:00,3170.0,A,08049300,210.0,A,1830.0,A
2017-08-03 00:00:00+00:00,1860.0,A,08049300,429.0,A,800.0,A
2017-08-04 00:00:00+00:00,429.0,A,08049300,304.0,A,343.0,A
2017-08-05 00:00:00+00:00,304.0,A,08049300,237.0,A,271.0,A
2017-08-06 00:00:00+00:00,273.0,A,08049300,208.0,A,240.0,A
2017-08-07 00:00:00+00:00,800.0,A,08049300,240.0,A,497.0,A
2017-08-08 00:00:00+00:00,434.0,A,08049300,263.0,A,308.0,A
2017-08-09 00:00:00+00:00,269.0,A,08049300,211.0,A,240.0,A
2017-08-10 00:00:00+00:00,240.0,A,08049300,189.0,A,218.0,A
2017-08-11 00:00:00+00:00,225.0,A,08049300,172.0,A,204.0,A
2017-08-12 00:00:00+00:00,569.0,A,08049300,210.0,A,429.0,A
2017-08-13 00:00:00+00:00,808.0,A,08049300,459.0,A,615.0,A
2017-08-14 00:00:00+00:00,2850.0,A,08049300,403.0,A,1350.0,A
2017-08-15 00:00:00+00:00,1190.0,A,08049300,364.0,A,565.0,A
2017-08-16 00:00:00+00:00,366.0,A,08049300,273.0,A,303.0,A
2017-08-17 00:00:00+00:00,562.0,A,08049300,227.0,A,300.0,A
2017-08-18 00:00:00+00:00,602.0,A,08049300,360.0,A,491.0,A
2017-08-19 00:00:00+00:00,362.0,A,08049300,258.0,A,292.0,A
2017-08-20 00:00:00+00:00,271.0,A,08049300,207.0,A,240.0,A
2017-08-21 00:00:00+00:00,256.0,A,08049300,180.0,A,219.0,A
2017-08-22 00:00:00+00:00,230.0,A,08049300,166.0,A,199.0,A
2017-08-23 00:00:00+00:00,727.0,A,08049300,163.0,A,352.0,A
2017-08-24 00:00:00+00:00,2770.0,A,08049300,558.0,A,1090.0,A
2017-08-25 00:00:00+00:00,3150.0,A,08049300,587.0,A,1500.0,A
2017-08-26 00:00:00+00:00,590.0,A,08049300,351.0,A,411.0,A
2017-08-27 00:00:00+00:00,1770.0,A,08049300,310.0,A,582.0,A
2017-08-28 00:00:00+00:00,1690.0,A,08049300,439.0,A,825.0,A
2017-08-29 00:00:00+00:00,441.0,A,08049300,300.0,A,346.0,A
2017-08-30 00:00:00+00:00,315.0,A,08049300,219.0,A,273.0,A
2017-08-31 00:00:00+00:00,274.0,A,08049300,207.0,A,241.0,A
2017-09-01 00:00:00+00:00,259.0,A,08049300,192.0,A,231.0,A
2017-09-02 00:00:00+00:00,244.0,A,08049300,187.0,A,219.0,A
2017-09-03 00:00:00+00:00,234.0,A,08049300,176.0,A,207.0,A
2017-09-04 00:00:00+00:00,235.0,A,08049300,168.0,A,204.0,A
2017-09-05 00:00:00+00:00,235.0,A,08049300,169.0,A,204.0,A
2017-09-06 00:00:00+00:00,219.0,A,08049300,173.0,A,197.0,A
2017-09-07 00:00:00+00:00,210.0,A,08049300,158.0,A,194.0,A
2017-09-08 00:00:00+00:00,209.0,A,08049300,129.0,A,191.0,A
2017-09-09 00:00:00+00:00,218.0,A,08049300,160.0,A,192.0,A
2017-09-10 00:00:00+00:00,216.0,A,08049300,157.0,A,193.0,A
2017-09-11 00:00:00+00:00,216.0,A,08049300,159.0,A,191.0,A
2017-09-12 00:00:00+00:00,209.0,A,08049300,160.0,A,189.0,A
2017-09-13 00:00:00+00:00,206.0,A,08049300,146.0,A,187.0,A
2017-09-14 00:00:00+00:00,205.0,A,08049300,156.0,A,187.0,A
2017-09-15 00:00:00+00:00,208.0,A,08049300,158.0,A,190.0,A
2017-09-16 00:00:00+00:00,216.0,A,08049300,154.0,A,187.0,A
2017-09-17 00:00:00+00:00,236.0,A,08049300,155.0,A,188.0,A
2017-09-18 00:00:00+00:00,218.0,A,08049300,163.0,A,190.0,A
2017-09-19 00:00:00+00:00,204.0,A,08049300,151.0,A,182.0,A
2017-09-20 00:00:00+00:00,202.0,A,08049300,156.0,A,181.0,A
2017-09-21 00:00:00+00:00,206.0,A,08049300,151.0,A,182.0,A
2017-09-22 00:00:00+00:00,199.0,A,08049300,153.0,A,183.0,A
2017-09-23 00:00:00+00:00,213.0,A,08049300,152.0,A,183.0,A
2017-09-24 00:00:00+00:00,210.0,A,08049300,147.0,A,184.0,A
2017-09-25 00:00:00+00:00,210.0,A,08049300,149.0,A,182.0,A
2017-09-26 00:00:00+00:00,197.0,A,08049300,142.0,A,176.0,A
2017-09-27 00:00:00+00:00,1810.0,A,08049300,132.0,A,261.0,A
2017-09-28 00:00:00+00:00,2170.0,A,08049300,949.0,A,1350.0,A
2017-09-29 00:00:00+00:00,949.0,A,08049300,391.0,A,533.0,A
2017-09-30 00:00:00+00:00,391.0,A,08049300,291.0,A,324.0,A
2017-10-01 00:00:00+00:00,291.0,A,08049300,210.0,A,248.0,A
2017-10-02 00:00:00+00:00,257.0,A,08049300,196.0,A,226.0,A
2017-10-03 00:00:00+00:00,279.0,A,08049300,185.0,A,219.0,A
2017-10-04 00:00:00+00:00,318.0,A,08049300,222.0,A,259.0,A
2017-10-05 00:00:00+00:00,273.0,A,08049300,205.0,A,247.0,A
2017-10-06 00:00:00+00:00,246.0,A,08049300,191.0,A,218.0,A
2017-10-07 00:00:00+00:00,231.0,A,08049300,170.0,A,205.0,A
2017-10-08 00:00:00+00:00,226.0,A,08049300,169.0,A,202.0,A
2017-10-09 00:00:00+00:00,222.0,A,08049300,158.0,A,197.0,A
2017-10-10 00:00:00+00:00,246.0,A,08049300,181.0,A,210.0,A
2017-10-11 00:00:00+00:00,259.0,A,08049300,171.0,A,220.0,A
2017-10-12 00:00:00+00:00,246.0,A,08049300,148.0,A,210.0,A
2017-10-13 00:00:00+00:00,253.0,A,08049300,209.0,A,235.0,A
2017-10-14 00:00:00+00:00,240.0,A,08049300,176.0,A,213.0,A
2017-10-15 00:00:00+00:00,225.0,A,08049300,165.0,A,199.0,A
2017-10-16 00:00:00+00:00,220.0,A,08049300,166.0,A,198.0,A
2017-10-17 00:00:00+00:00,221.0,A,08049300,158.0,A,196.0,A
2017-10-18 00:00:00+00:00,216.0,A,08049300,166.0,A,194.0,A
2017-10-19 00:00:00+00:00,219.0,A,08049300,169.0,A,199.0,A
2017-10-20 00:00:00+00:00,216.0,A,08049300,166.0,A,195.0,A
2017-10-21 00:00:00+00:00,221.0,A,08049300,159.0,A,194.0,A
2017-10-22 00:00:00+00:00,1050.0,A,08049300,219.0,A,803.0,A
2017-10-23 00:00:00+00:00,628.0,A,08049300,285.0,A,367.0,A
2017-10-24 00:00:00+00:00,293.0,A,08049300,213.0,A,243.0,A
2017-10-25 00:00:00+00:00,242.0,A,08049300,183.0,A,215.0,A
2017-10-26 00:00:00+00:00,227.0,A,08049300,176.0,A,204.0,A
2017-10-27 00:00:00+00:00,216.0,A,08049300,167.0,A,195.0,A
2017-10-28 00:00:00+00:00,216.0,A,08049300,157.0,A,190.0,A
2017-10-29 00:00:00+00:00,216.0,A,08049300,153.0,A,187.0,A
2017-10-30 00:00:00+00:00,214.0,A,08049300,155.0,A,187.0,A
2017-10-31 00:00:00+00:00,207.0,A,08049300,163.0,A,188.0,A
2017-11-01 00:00:00+00:00,209.0,A,08049300,157.0,A,189.0,A
2017-11-02 00:00:00+00:00,214.0,A,08049300,154.0,A,191.0,A
2017-11-03 00:00:00+00:00,209.0,A,08049300,163.0,A,189.0,A
2017-11-04 00:00:00+00:00,215.0,A,08049300,150.0,A,187.0,A
2017-11-05 00:00:00+00:00,217.0,A,08049300,150.0,A,188.0,A
2017-11-06 00:00:00+00:00,213.0,A,08049300,156.0,A,190.0,A
2017-11-07 00:00:00+00:00,206.0,A,08049300,156.0,A,186.0,A
2017-11-08 00:00:00+00:00,1090.0,A,08049300,159.0,A,335.0,A
2017-11-09 00:00:00+00:00,1340.0,A,08049300,403.0,A,812.0,A
2017-11-10 00:00:00+00:00,403.0,A,08049300,265.0,A,304.0,A
2017-11-11 00:00:00+00:00,266.0,A,08049300,201.0,A,234.0,A
2017-11-12 00:00:00+00:00,251.0,A,08049300,179.0,A,217.0,A
2017-11-13 00:00:00+00:00,253.0,A,08049300,184.0,A,219.0,A
2017-11-14 00:00:00+00:00,236.0,A,08049300,182.0,A,210.0,A
2017-11-15 00:00:00+00:00,223.0,A,08049300,174.0,A,203.0,A
2017-11-16 00:00:00+00:00,221.0,A,08049300,172.0,A,199.0,A
2017-11-17 00:00:00+00:00,217.0,A,08049300,170.0,A,197.0,A
2017-11-18 00:00:00+00:00,219.0,A,08049300,161.0,A,193.0,A
2017-11-19 00:00:00+00:00,217.0,A,08049300,159.0,A,191.0,A
2017-11-20 00:00:00+00:00,215.0,A,08049300,159.0,A,193.0,A
2017-11-21 00:00:00+00:00,212.0,A,08049300,162.0,A,194.0,A
2017-11-22 00:00:00+00:00,210.0,A,08049300,162.0,A,190.0,A
2017-11-23 00:00:00+00:00,216.0,A,08049300,157.0,A,190.0,A
2017-11-24 00:00:00+00:00,202.0,A,08049300,145.0,A,173.0,A
2017-11-25 00:00:00+00:00,209.0,A,08049300,150.0,A,180.0,A
2017-11-26 00:00:00+00:00,213.0,A,08049300,150.0,A,181.0,A
2017-11-27 00:00:00+00:00,209.0,A,08049300,152.0,A,187.0,A
2017-11-28 00:00:00+00:00,204.0,A,08049300,158.0,A,185.0,A
2017-11-29 00:00:00+00:00,200.0,A,08049300,152.0,A,183.0,A
2017-11-30 00:00:00+00:00,203.0,A,08049300,160.0,A,187.0,A
2017-12-01 00:00:00+00:00,202.0,A,08049300,157.0,A,184.0,A
2017-12-02 00:00:00+00:00,214.0,A,08049300,152.0,A,183.0,A
2017-12-03 00:00:00+00:00,219.0,A,08049300,150.0,A,187.0,A
2017-12-04 00:00:00+00:00,219.0,A,08049300,162.0,A,193.0,A
2017-12-05 00:00:00+00:00,267.0,A,08049300,186.0,A,229.0,A
2017-12-06 00:00:00+00:00,265.0,A,08049300,198.0,A,225.0,A
2017-12-07 00:00:00+00:00,220.0,A,08049300,168.0,A,198.0,A
2017-12-08 00:00:00+00:00,215.0,A,08049300,167.0,A,194.0,A
2017-12-09 00:00:00+00:00,213.0,A,08049300,154.0,A,188.0,A
2017-12-10 00:00:00+00:00,216.0,A,08049300,150.0,A,185.0,A
2017-12-11 00:00:00+00:00,216.0,A,08049300,159.0,A,190.0,A
2017-12-12 00:00:00+00:00,205.0,A,08049300,155.0,A,185.0,A
2017-12-13 00:00:00+00:00,202.0,A,08049300,152.0,A,184.0,A
2017-12-14 00:00:00+00:00,202.0,A,08049300,152.0,A,183.0,A
2017-12-15 00:00:00+00:00,202.0,A,08049300,157.0,A,184.0,A
2017-12-16 00:00:00+00:00,300.0,A,08049300,151.0,A,189.0,A
2017-12-17 00:00:00+00:00,705.0,A,08049300,300.0,A,544.0,A
2017-12-18 00:00:00+00:00,427.0,A,08049300,253.0,A,302.0,A
2017-12-19 00:00:00+00:00,6730.0,A,08049300,240.0,A,2980.0,A
2017-12-20 00:00:00+00:00,5840.0,A,08049300,666.0,A,2270.0,A
2017-12-21 00:00:00+00:00,666.0,A,08049300,337.0,A,444.0,A
2017-12-22 00:00:00+00:00,3380.0,A,08049300,273.0,A,583.0,A
2017-12-23 00:00:00+00:00,3690.0,A,08049300,648.0,A,1730.0,A
2017-12-24 00:00:00+00:00,648.0,A,08049300,369.0,A,439.0,A
2017-12-25 00:00:00+00:00,371.0,A,08049300,273.0,A,310.0,A
2017-12-26 00:00:00+00:00,303.0,A,08049300,242.0,A,274.0,A
2017-12-27 00:00:00+00:00,291.0,A,08049300,235.0,A,266.0,A
2017-12-28 00:00:00+00:00,283.0,A,08049300,221.0,A,256.0,A
2017-12-29 00:00:00+00:00,271.0,A,08049300,210.0,A,245.0,A
2017-12-30 00:00:00+00:00,260.0,A,08049300,203.0,A,237.0,A
2017-12-31 00:00:00+00:00,258.0,A,08049300,192.0,A,230.0,A
2018-01-01 00:00:00+00:00,256.0,A,08049300,192.0,A,227.0,A
2018-01-02 00:00:00+00:00,256.0,A,08049300,197.0,A,227.0,A
2018-01-03 00:00:00+00:00,280.0,A,08049300,184.0,A,235.0,A
2018-01-04 00:00:00+00:00,276.0,A,08049300,202.0,A,238.0,A
2018-01-05 00:00:00+00:00,255.0,A,08049300,197.0,A,229.0,A
2018-01-06 00:00:00+00:00,249.0,A,08049300,184.0,A,220.0,A
2018-01-07 00:00:00+00:00,277.0,A,08049300,179.0,A,220.0,A
