datetime,00060_2_Mean,00060_2_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1973-12-03 00:00:00+00:00,0.0,A,08086500,,
1973-12-04 00:00:00+00:00,0.0,A,08086500,,
1973-12-05 00:00:00+00:00,0.0,A,08086500,,
1973-12-06 00:00:00+00:00,0.0,A,08086500,,
1973-12-07 00:00:00+00:00,0.0,A,08086500,,
1973-12-08 00:00:00+00:00,0.0,A,08086500,,
1973-12-09 00:00:00+00:00,0.0,A,08086500,,
1973-12-10 00:00:00+00:00,0.0,A,08086500,,
1973-12-11 00:00:00+00:00,0.0,A,08086500,,
1973-12-12 00:00:00+00:00,0.0,A,08086500,,
1973-12-13 00:00:00+00:00,0.0,A,08086500,,
1973-12-14 00:00:00+00:00,0.0,A,08086500,,
1973-12-15 00:00:00+00:00,0.0,A,08086500,,
1973-12-16 00:00:00+00:00,0.0,A,08086500,,
1973-12-17 00:00:00+00:00,0.0,A,08086500,,
1973-12-18 00:00:00+00:00,0.0,A,08086500,,
1973-12-19 00:00:00+00:00,0.0,A,08086500,,
1973-12-20 00:00:00+00:00,0.0,A,08086500,,
1973-12-21 00:00:00+00:00,0.0,A,08086500,,
1973-12-22 00:00:00+00:00,0.0,A,08086500,,
1973-12-23 00:00:00+00:00,0.0,A,08086500,,
1973-12-24 00:00:00+00:00,0.0,A,08086500,,
1973-12-25 00:00:00+00:00,0.0,A,08086500,,
1973-12-26 00:00:00+00:00,0.0,A,08086500,,
1973-12-27 00:00:00+00:00,0.0,A,08086500,,
1973-12-28 00:00:00+00:00,0.0,A,08086500,,
1973-12-29 00:00:00+00:00,0.0,A,08086500,,
1973-12-30 00:00:00+00:00,0.0,A,08086500,,
1973-12-31 00:00:00+00:00,0.0,A,08086500,,
1974-01-01 00:00:00+00:00,0.0,A,08086500,,
1974-01-02 00:00:00+00:00,0.0,A,08086500,,
1974-01-03 00:00:00+00:00,0.0,A,08086500,,
1974-01-04 00:00:00+00:00,0.0,A,08086500,,
1974-01-05 00:00:00+00:00,0.0,A,08086500,,
1974-01-06 00:00:00+00:00,0.0,A,08086500,,
1974-01-07 00:00:00+00:00,0.0,A,08086500,,
1974-01-08 00:00:00+00:00,0.0,A,08086500,,
1974-01-09 00:00:00+00:00,0.0,A,08086500,,
1974-01-10 00:00:00+00:00,0.0,A,08086500,,
1974-01-11 00:00:00+00:00,0.0,A,08086500,,
1974-01-12 00:00:00+00:00,0.0,A,08086500,,
1974-01-13 00:00:00+00:00,0.0,A,08086500,,
1974-01-14 00:00:00+00:00,0.0,A,08086500,,
1974-01-15 00:00:00+00:00,0.0,A,08086500,,
1974-01-16 00:00:00+00:00,0.0,A,08086500,,
1974-01-17 00:00:00+00:00,0.0,A,08086500,,
1974-01-18 00:00:00+00:00,0.0,A,08086500,,
1974-01-19 00:00:00+00:00,0.0,A,08086500,,
1974-01-20 00:00:00+00:00,0.0,A,08086500,,
1974-01-21 00:00:00+00:00,0.0,A,08086500,,
1974-01-22 00:00:00+00:00,0.0,A,08086500,,
1974-01-23 00:00:00+00:00,0.0,A,08086500,,
1974-01-24 00:00:00+00:00,0.0,A,08086500,,
1974-01-25 00:00:00+00:00,0.0,A,08086500,,
1974-01-26 00:00:00+00:00,0.0,A,08086500,,
1974-01-27 00:00:00+00:00,0.0,A,08086500,,
1974-01-28 00:00:00+00:00,0.0,A,08086500,,
1974-01-29 00:00:00+00:00,0.0,A,08086500,,
1974-01-30 00:00:00+00:00,0.0,A,08086500,,
1974-01-31 00:00:00+00:00,0.0,A,08086500,,
1974-02-01 00:00:00+00:00,0.0,A,08086500,,
1974-02-02 00:00:00+00:00,0.0,A,08086500,,
1974-02-03 00:00:00+00:00,0.0,A,08086500,,
1974-02-04 00:00:00+00:00,0.0,A,08086500,,
1974-02-05 00:00:00+00:00,0.0,A,08086500,,
1974-02-06 00:00:00+00:00,0.0,A,08086500,,
1974-02-07 00:00:00+00:00,0.0,A,08086500,,
1974-02-08 00:00:00+00:00,0.0,A,08086500,,
1974-02-09 00:00:00+00:00,0.0,A,08086500,,
1974-02-10 00:00:00+00:00,0.0,A,08086500,,
1974-02-11 00:00:00+00:00,0.0,A,08086500,,
1974-02-12 00:00:00+00:00,0.0,A,08086500,,
1974-02-13 00:00:00+00:00,0.0,A,08086500,,
1974-02-14 00:00:00+00:00,0.0,A,08086500,,
1974-02-15 00:00:00+00:00,0.0,A,08086500,,
1974-02-16 00:00:00+00:00,0.0,A,08086500,,
1974-02-17 00:00:00+00:00,0.0,A,08086500,,
1974-02-18 00:00:00+00:00,0.0,A,08086500,,
1974-02-19 00:00:00+00:00,0.0,A,08086500,,
1974-02-20 00:00:00+00:00,0.0,A,08086500,,
1974-02-21 00:00:00+00:00,0.16,A,08086500,,
1974-02-22 00:00:00+00:00,0.07,A,08086500,,
1974-02-23 00:00:00+00:00,0.04,A,08086500,,
1974-02-24 00:00:00+00:00,0.02,A,08086500,,
1974-02-25 00:00:00+00:00,0.01,A,08086500,,
1974-02-26 00:00:00+00:00,0.0,A,08086500,,
1974-02-27 00:00:00+00:00,0.01,A,08086500,,
1974-02-28 00:00:00+00:00,0.01,A,08086500,,
1974-03-01 00:00:00+00:00,0.02,A,08086500,,
1974-03-02 00:00:00+00:00,0.02,A,08086500,,
1974-03-03 00:00:00+00:00,0.01,A,08086500,,
1974-03-04 00:00:00+00:00,0.0,A,08086500,,
1974-03-05 00:00:00+00:00,0.0,A,08086500,,
1974-03-06 00:00:00+00:00,0.01,A,08086500,,
1974-03-07 00:00:00+00:00,0.02,A,08086500,,
1974-03-08 00:00:00+00:00,0.03,A,08086500,,
1974-03-09 00:00:00+00:00,0.02,A,08086500,,
1974-03-10 00:00:00+00:00,0.02,A,08086500,,
1974-03-11 00:00:00+00:00,0.03,A,08086500,,
1974-03-12 00:00:00+00:00,0.01,A,08086500,,
1974-03-13 00:00:00+00:00,0.0,A,08086500,,
1974-03-14 00:00:00+00:00,0.0,A,08086500,,
1974-03-15 00:00:00+00:00,0.0,A,08086500,,
1974-03-16 00:00:00+00:00,0.0,A,08086500,,
1974-03-17 00:00:00+00:00,0.0,A,08086500,,
1974-03-18 00:00:00+00:00,0.0,A,08086500,,
1974-03-19 00:00:00+00:00,0.0,A,08086500,,
1974-03-20 00:00:00+00:00,0.0,A,08086500,,
1974-03-21 00:00:00+00:00,0.0,A,08086500,,
1974-03-22 00:00:00+00:00,0.0,A,08086500,,
1974-03-23 00:00:00+00:00,0.01,A,08086500,,
1974-03-24 00:00:00+00:00,0.01,A,08086500,,
1974-03-25 00:00:00+00:00,0.03,A,08086500,,
1974-03-26 00:00:00+00:00,0.06,A,08086500,,
1974-03-27 00:00:00+00:00,0.04,A,08086500,,
1974-03-28 00:00:00+00:00,0.04,A,08086500,,
1974-03-29 00:00:00+00:00,0.05,A,08086500,,
1974-03-30 00:00:00+00:00,0.03,A,08086500,,
1974-03-31 00:00:00+00:00,0.01,A,08086500,,
1974-04-01 00:00:00+00:00,0.0,A,08086500,,
1974-04-02 00:00:00+00:00,0.0,A,08086500,,
1974-04-03 00:00:00+00:00,0.0,A,08086500,,
1974-04-04 00:00:00+00:00,0.0,A,08086500,,
1974-04-05 00:00:00+00:00,0.0,A,08086500,,
1974-04-06 00:00:00+00:00,0.0,A,08086500,,
1974-04-07 00:00:00+00:00,0.0,A,08086500,,
1974-04-08 00:00:00+00:00,0.0,A,08086500,,
1974-04-09 00:00:00+00:00,0.0,A,08086500,,
1974-04-10 00:00:00+00:00,0.0,A,08086500,,
1974-04-11 00:00:00+00:00,0.0,A,08086500,,
1974-04-12 00:00:00+00:00,0.0,A,08086500,,
1974-04-13 00:00:00+00:00,0.0,A,08086500,,
1974-04-14 00:00:00+00:00,0.0,A,08086500,,
1974-04-15 00:00:00+00:00,0.0,A,08086500,,
1974-04-16 00:00:00+00:00,0.0,A,08086500,,
1974-04-17 00:00:00+00:00,0.0,A,08086500,,
1974-04-18 00:00:00+00:00,0.0,A,08086500,,
1974-04-19 00:00:00+00:00,0.0,A,08086500,,
1974-04-20 00:00:00+00:00,0.0,A,08086500,,
1974-04-21 00:00:00+00:00,10.0,A,08086500,,
1974-04-22 00:00:00+00:00,7.8,A,08086500,,
1974-04-23 00:00:00+00:00,2.0,A,08086500,,
1974-04-24 00:00:00+00:00,1.1,A,08086500,,
1974-04-25 00:00:00+00:00,0.64,A,08086500,,
1974-04-26 00:00:00+00:00,0.42,A,08086500,,
1974-04-27 00:00:00+00:00,0.29,A,08086500,,
1974-04-28 00:00:00+00:00,0.2,A,08086500,,
1974-04-29 00:00:00+00:00,0.12,A,08086500,,
1974-04-30 00:00:00+00:00,0.06,A,08086500,,
1974-05-01 00:00:00+00:00,0.06,A,08086500,,
1974-05-02 00:00:00+00:00,0.03,A,08086500,,
1974-05-03 00:00:00+00:00,0.0,A,08086500,,
1974-05-04 00:00:00+00:00,0.0,A,08086500,,
1974-05-05 00:00:00+00:00,0.01,A,08086500,,
1974-05-06 00:00:00+00:00,0.0,A,08086500,,
1974-05-07 00:00:00+00:00,0.0,A,08086500,,
1974-05-08 00:00:00+00:00,0.0,A,08086500,,
1974-05-09 00:00:00+00:00,0.0,A,08086500,,
1974-05-10 00:00:00+00:00,0.0,A,08086500,,
1974-05-11 00:00:00+00:00,0.0,A,08086500,,
1974-05-12 00:00:00+00:00,0.0,A,08086500,,
1974-05-13 00:00:00+00:00,0.0,A,08086500,,
1974-05-14 00:00:00+00:00,0.0,A,08086500,,
1974-05-15 00:00:00+00:00,0.0,A,08086500,,
1974-05-16 00:00:00+00:00,0.0,A,08086500,,
1974-05-17 00:00:00+00:00,0.0,A,08086500,,
1974-05-18 00:00:00+00:00,0.0,A,08086500,,
1974-05-19 00:00:00+00:00,0.0,A,08086500,,
1974-05-20 00:00:00+00:00,0.0,A,08086500,,
1974-05-21 00:00:00+00:00,0.0,A,08086500,,
1974-05-22 00:00:00+00:00,0.0,A,08086500,,
1974-05-23 00:00:00+00:00,0.0,A,08086500,,
1974-05-24 00:00:00+00:00,0.0,A,08086500,,
1974-05-25 00:00:00+00:00,0.0,A,08086500,,
1974-05-26 00:00:00+00:00,0.0,A,08086500,,
1974-05-27 00:00:00+00:00,0.0,A,08086500,,
1974-05-28 00:00:00+00:00,0.0,A,08086500,,
1974-05-29 00:00:00+00:00,0.0,A,08086500,,
1974-05-30 00:00:00+00:00,0.0,A,08086500,,
1974-05-31 00:00:00+00:00,0.0,A,08086500,,
1974-06-01 00:00:00+00:00,0.0,A,08086500,,
1974-06-02 00:00:00+00:00,0.0,A,08086500,,
1974-06-03 00:00:00+00:00,0.0,A,08086500,,
1974-06-04 00:00:00+00:00,0.0,A,08086500,,
1974-06-05 00:00:00+00:00,0.0,A,08086500,,
1974-06-06 00:00:00+00:00,0.0,A,08086500,,
1974-06-07 00:00:00+00:00,0.0,A,08086500,,
1974-06-08 00:00:00+00:00,0.0,A,08086500,,
1974-06-09 00:00:00+00:00,0.0,A,08086500,,
1974-06-10 00:00:00+00:00,0.0,A,08086500,,
1974-06-11 00:00:00+00:00,0.0,A,08086500,,
1974-06-12 00:00:00+00:00,0.0,A,08086500,,
1974-06-13 00:00:00+00:00,0.0,A,08086500,,
1974-06-14 00:00:00+00:00,0.0,A,08086500,,
1974-06-15 00:00:00+00:00,0.0,A,08086500,,
1974-06-16 00:00:00+00:00,0.0,A,08086500,,
1974-06-17 00:00:00+00:00,0.0,A,08086500,,
1974-06-18 00:00:00+00:00,0.0,A,08086500,,
1974-06-19 00:00:00+00:00,0.0,A,08086500,,
1974-06-20 00:00:00+00:00,0.0,A,08086500,,
1974-06-21 00:00:00+00:00,0.0,A,08086500,,
1974-06-22 00:00:00+00:00,0.0,A,08086500,,
1974-06-23 00:00:00+00:00,0.0,A,08086500,,
1974-06-24 00:00:00+00:00,0.0,A,08086500,,
1974-06-25 00:00:00+00:00,0.0,A,08086500,,
1974-06-26 00:00:00+00:00,0.0,A,08086500,,
1974-06-27 00:00:00+00:00,0.0,A,08086500,,
1974-06-28 00:00:00+00:00,0.0,A,08086500,,
1974-06-29 00:00:00+00:00,0.0,A,08086500,,
1974-06-30 00:00:00+00:00,0.0,A,08086500,,
1974-07-01 00:00:00+00:00,0.0,A,08086500,,
1974-07-02 00:00:00+00:00,0.0,A,08086500,,
1974-07-03 00:00:00+00:00,0.0,A,08086500,,
1974-07-04 00:00:00+00:00,0.0,A,08086500,,
1974-07-05 00:00:00+00:00,0.0,A,08086500,,
1974-07-06 00:00:00+00:00,0.0,A,08086500,,
1974-07-07 00:00:00+00:00,0.0,A,08086500,,
1974-07-08 00:00:00+00:00,0.0,A,08086500,,
1974-07-09 00:00:00+00:00,0.0,A,08086500,,
1974-07-10 00:00:00+00:00,0.0,A,08086500,,
1974-07-11 00:00:00+00:00,0.0,A,08086500,,
1974-07-12 00:00:00+00:00,0.0,A,08086500,,
1974-07-13 00:00:00+00:00,0.0,A,08086500,,
1974-07-14 00:00:00+00:00,0.0,A,08086500,,
1974-07-15 00:00:00+00:00,0.0,A,08086500,,
1974-07-16 00:00:00+00:00,0.0,A,08086500,,
1974-07-17 00:00:00+00:00,0.0,A,08086500,,
1974-07-18 00:00:00+00:00,0.0,A,08086500,,
1974-07-19 00:00:00+00:00,0.0,A,08086500,,
1974-07-20 00:00:00+00:00,0.0,A,08086500,,
1974-07-21 00:00:00+00:00,0.0,A,08086500,,
1974-07-22 00:00:00+00:00,0.0,A,08086500,,
1974-07-23 00:00:00+00:00,0.0,A,08086500,,
1974-07-24 00:00:00+00:00,0.0,A,08086500,,
1974-07-25 00:00:00+00:00,0.0,A,08086500,,
1974-07-26 00:00:00+00:00,0.0,A,08086500,,
1974-07-27 00:00:00+00:00,0.0,A,08086500,,
1974-07-28 00:00:00+00:00,0.0,A,08086500,,
1974-07-29 00:00:00+00:00,0.0,A,08086500,,
1974-07-30 00:00:00+00:00,6.4,A,08086500,,
1974-07-31 00:00:00+00:00,21.0,A,08086500,,
1974-08-01 00:00:00+00:00,22.0,A,08086500,,
1974-08-02 00:00:00+00:00,22.0,A,08086500,,
1974-08-03 00:00:00+00:00,22.0,A,08086500,,
1974-08-04 00:00:00+00:00,22.0,A,08086500,,
1974-08-05 00:00:00+00:00,23.0,A,08086500,,
1974-08-06 00:00:00+00:00,24.0,A,08086500,,
1974-08-07 00:00:00+00:00,15.0,A,08086500,,
1974-08-08 00:00:00+00:00,0.2,A,08086500,,
1974-08-09 00:00:00+00:00,0.0,A,08086500,,
1974-08-10 00:00:00+00:00,0.0,A,08086500,,
1974-08-11 00:00:00+00:00,0.0,A,08086500,,
1974-08-12 00:00:00+00:00,0.0,A,08086500,,
1974-08-13 00:00:00+00:00,0.0,A,08086500,,
1974-08-14 00:00:00+00:00,0.0,A,08086500,,
1974-08-15 00:00:00+00:00,0.0,A,08086500,,
1974-08-16 00:00:00+00:00,0.0,A,08086500,,
1974-08-17 00:00:00+00:00,0.0,A,08086500,,
1974-08-18 00:00:00+00:00,0.0,A,08086500,,
1974-08-19 00:00:00+00:00,0.0,A,08086500,,
1974-08-20 00:00:00+00:00,0.0,A,08086500,,
1974-08-21 00:00:00+00:00,0.0,A,08086500,,
1974-08-22 00:00:00+00:00,0.0,A,08086500,,
1974-08-23 00:00:00+00:00,0.0,A,08086500,,
1974-08-24 00:00:00+00:00,0.0,A,08086500,,
1974-08-25 00:00:00+00:00,0.0,A,08086500,,
1974-08-26 00:00:00+00:00,0.0,A,08086500,,
1974-08-27 00:00:00+00:00,0.0,A,08086500,,
1974-08-28 00:00:00+00:00,0.0,A,08086500,,
1974-08-29 00:00:00+00:00,0.0,A,08086500,,
1974-08-30 00:00:00+00:00,0.0,A,08086500,,
1974-08-31 00:00:00+00:00,0.0,A,08086500,,
1974-09-01 00:00:00+00:00,0.0,A,08086500,,
1974-09-02 00:00:00+00:00,0.0,A,08086500,,
1974-09-03 00:00:00+00:00,0.0,A,08086500,,
1974-09-04 00:00:00+00:00,0.0,A,08086500,,
1974-09-05 00:00:00+00:00,0.0,A,08086500,,
1974-09-06 00:00:00+00:00,0.0,A,08086500,,
1974-09-07 00:00:00+00:00,0.0,A,08086500,,
1974-09-08 00:00:00+00:00,0.0,A,08086500,,
1974-09-09 00:00:00+00:00,0.0,A,08086500,,
1974-09-10 00:00:00+00:00,0.0,A,08086500,,
1974-09-11 00:00:00+00:00,0.0,A,08086500,,
1974-09-12 00:00:00+00:00,0.0,A,08086500,,
1974-09-13 00:00:00+00:00,0.0,A,08086500,,
1974-09-14 00:00:00+00:00,0.0,A,08086500,,
1974-09-15 00:00:00+00:00,0.0,A,08086500,,
1974-09-16 00:00:00+00:00,21.0,A,08086500,,
1974-09-17 00:00:00+00:00,28.0,A,08086500,,
1974-09-18 00:00:00+00:00,28.0,A,08086500,,
1974-09-19 00:00:00+00:00,7.2,A,08086500,,
1974-09-20 00:00:00+00:00,1.3,A,08086500,,
1974-09-21 00:00:00+00:00,0.62,A,08086500,,
1974-09-22 00:00:00+00:00,0.32,A,08086500,,
1974-09-23 00:00:00+00:00,0.16,A,08086500,,
1974-09-24 00:00:00+00:00,1.2,A,08086500,,
1974-09-25 00:00:00+00:00,8.9,A,08086500,,
1974-09-26 00:00:00+00:00,1.6,A,08086500,,
1974-09-27 00:00:00+00:00,0.46,A,08086500,,
1974-09-28 00:00:00+00:00,0.15,A,08086500,,
1974-09-29 00:00:00+00:00,0.02,A,08086500,,
1974-09-30 00:00:00+00:00,0.0,A,08086500,,
1974-10-01 00:00:00+00:00,0.0,A,08086500,,
1974-10-02 00:00:00+00:00,0.0,A,08086500,,
1974-10-03 00:00:00+00:00,0.0,A,08086500,,
1974-10-04 00:00:00+00:00,0.0,A,08086500,,
1974-10-05 00:00:00+00:00,0.03,A,08086500,,
1974-10-06 00:00:00+00:00,0.03,A,08086500,,
1974-10-07 00:00:00+00:00,0.01,A,08086500,,
1974-10-08 00:00:00+00:00,0.0,A,08086500,,
1974-10-09 00:00:00+00:00,0.0,A,08086500,,
1974-10-10 00:00:00+00:00,0.0,A,08086500,,
1974-10-11 00:00:00+00:00,0.0,A,08086500,,
1974-10-12 00:00:00+00:00,0.0,A,08086500,,
1974-10-13 00:00:00+00:00,0.01,A,08086500,,
1974-10-14 00:00:00+00:00,23.0,A,08086500,,
1974-10-15 00:00:00+00:00,8.7,A,08086500,,
1974-10-16 00:00:00+00:00,3.0,A,08086500,,
1974-10-17 00:00:00+00:00,1.2,A,08086500,,
1974-10-18 00:00:00+00:00,0.58,A,08086500,,
1974-10-19 00:00:00+00:00,0.38,A,08086500,,
1974-10-20 00:00:00+00:00,0.19,A,08086500,,
1974-10-21 00:00:00+00:00,0.05,A,08086500,,
1974-10-22 00:00:00+00:00,0.03,A,08086500,,
1974-10-23 00:00:00+00:00,0.01,A,08086500,,
1974-10-24 00:00:00+00:00,0.01,A,08086500,,
1974-10-25 00:00:00+00:00,0.02,A,08086500,,
1974-10-26 00:00:00+00:00,0.02,A,08086500,,
1974-10-27 00:00:00+00:00,0.04,A,08086500,,
1974-10-28 00:00:00+00:00,7.9,A,08086500,,
1974-10-29 00:00:00+00:00,3.6,A,08086500,,
1974-10-30 00:00:00+00:00,2.7,A,08086500,,
1974-10-31 00:00:00+00:00,13.0,A,08086500,,
1974-11-01 00:00:00+00:00,4.0,A,08086500,,
1974-11-02 00:00:00+00:00,1.3,A,08086500,,
1974-11-03 00:00:00+00:00,0.59,A,08086500,,
1974-11-04 00:00:00+00:00,13.0,A,08086500,,
1974-11-05 00:00:00+00:00,4.8,A,08086500,,
1974-11-06 00:00:00+00:00,1.7,A,08086500,,
1974-11-07 00:00:00+00:00,0.74,A,08086500,,
1974-11-08 00:00:00+00:00,0.39,A,08086500,,
1974-11-09 00:00:00+00:00,0.37,A,08086500,,
1974-11-10 00:00:00+00:00,14.0,A,08086500,,
1974-11-11 00:00:00+00:00,6.5,A,08086500,,
1974-11-12 00:00:00+00:00,2.0,A,08086500,,
1974-11-13 00:00:00+00:00,0.92,A,08086500,,
1974-11-14 00:00:00+00:00,0.59,A,08086500,,
1974-11-15 00:00:00+00:00,0.1,A,08086500,,
1974-11-16 00:00:00+00:00,0.08,A,08086500,,
1974-11-17 00:00:00+00:00,0.04,A,08086500,,
1974-11-18 00:00:00+00:00,0.05,A,08086500,,
1974-11-19 00:00:00+00:00,0.08,A,08086500,,
1974-11-20 00:00:00+00:00,0.07,A,08086500,,
1974-11-21 00:00:00+00:00,0.06,A,08086500,,
1974-11-22 00:00:00+00:00,0.07,A,08086500,,
1974-11-23 00:00:00+00:00,0.13,A,08086500,,
1974-11-24 00:00:00+00:00,0.14,A,08086500,,
1974-11-25 00:00:00+00:00,0.07,A,08086500,,
1974-11-26 00:00:00+00:00,0.04,A,08086500,,
1974-11-27 00:00:00+00:00,0.12,A,08086500,,
1974-11-28 00:00:00+00:00,0.15,A,08086500,,
1974-11-29 00:00:00+00:00,0.11,A,08086500,,
1974-11-30 00:00:00+00:00,0.06,A,08086500,,
1974-12-01 00:00:00+00:00,0.04,A,08086500,,
1974-12-02 00:00:00+00:00,0.04,A,08086500,,
1974-12-03 00:00:00+00:00,0.03,A,08086500,,
1974-12-04 00:00:00+00:00,0.04,A,08086500,,
1974-12-05 00:00:00+00:00,0.06,A,08086500,,
1974-12-06 00:00:00+00:00,0.08,A,08086500,,
1974-12-07 00:00:00+00:00,0.08,A,08086500,,
1974-12-08 00:00:00+00:00,0.06,A,08086500,,
1974-12-09 00:00:00+00:00,0.06,A,08086500,,
1974-12-10 00:00:00+00:00,0.23,A,08086500,,
1974-12-11 00:00:00+00:00,0.23,A,08086500,,
1974-12-12 00:00:00+00:00,0.17,A,08086500,,
1974-12-13 00:00:00+00:00,0.13,A,08086500,,
1974-12-14 00:00:00+00:00,0.1,A,08086500,,
1974-12-15 00:00:00+00:00,0.09,A,08086500,,
1974-12-16 00:00:00+00:00,0.06,A,08086500,,
1974-12-17 00:00:00+00:00,0.06,A,08086500,,
1974-12-18 00:00:00+00:00,0.06,A,08086500,,
1974-12-19 00:00:00+00:00,0.07,A,08086500,,
1974-12-20 00:00:00+00:00,0.09,A,08086500,,
1974-12-21 00:00:00+00:00,0.09,A,08086500,,
1974-12-22 00:00:00+00:00,0.08,A,08086500,,
1974-12-23 00:00:00+00:00,0.08,A,08086500,,
1974-12-24 00:00:00+00:00,0.06,A,08086500,,
1974-12-25 00:00:00+00:00,0.04,A,08086500,,
1974-12-26 00:00:00+00:00,0.13,A,08086500,,
1974-12-27 00:00:00+00:00,0.15,A,08086500,,
1974-12-28 00:00:00+00:00,0.09,A,08086500,,
1974-12-29 00:00:00+00:00,0.07,A,08086500,,
1974-12-30 00:00:00+00:00,0.05,A,08086500,,
1974-12-31 00:00:00+00:00,0.09,A,08086500,,
1975-01-01 00:00:00+00:00,0.07,A,08086500,,
1975-01-02 00:00:00+00:00,0.12,A,08086500,,
1975-01-03 00:00:00+00:00,0.09,A,08086500,,
1975-01-04 00:00:00+00:00,0.07,A,08086500,,
1975-01-05 00:00:00+00:00,0.08,A,08086500,,
1975-01-06 00:00:00+00:00,0.1,A,08086500,,
1975-01-07 00:00:00+00:00,0.07,A,08086500,,
1975-01-08 00:00:00+00:00,0.05,A,08086500,,
1975-01-09 00:00:00+00:00,1.0,A,08086500,,
1975-01-10 00:00:00+00:00,3.7,A,08086500,,
1975-01-11 00:00:00+00:00,2.0,A,08086500,,
1975-01-12 00:00:00+00:00,1.8,A,08086500,,
1975-01-13 00:00:00+00:00,1.6,A,08086500,,
1975-01-14 00:00:00+00:00,1.6,A,08086500,,
1975-01-15 00:00:00+00:00,1.4,A,08086500,,
1975-01-16 00:00:00+00:00,1.4,A,08086500,,
1975-01-17 00:00:00+00:00,1.4,A,08086500,,
1975-01-18 00:00:00+00:00,1.5,A,08086500,,
1975-01-19 00:00:00+00:00,1.4,A,08086500,,
1975-01-20 00:00:00+00:00,1.4,A,08086500,,
1975-01-21 00:00:00+00:00,1.4,A,08086500,,
1975-01-22 00:00:00+00:00,1.4,A,08086500,,
1975-01-23 00:00:00+00:00,1.5,A,08086500,,
1975-01-24 00:00:00+00:00,1.5,A,08086500,,
1975-01-25 00:00:00+00:00,1.4,A,08086500,,
1975-01-26 00:00:00+00:00,1.4,A,08086500,,
1975-01-27 00:00:00+00:00,1.3,A,08086500,,
1975-01-28 00:00:00+00:00,1.5,A,08086500,,
1975-01-29 00:00:00+00:00,1.5,A,08086500,,
1975-01-30 00:00:00+00:00,1.3,A,08086500,,
1975-01-31 00:00:00+00:00,1.6,A,08086500,,
1975-02-01 00:00:00+00:00,21.0,A,08086500,,
1975-02-02 00:00:00+00:00,16.0,A,08086500,,
1975-02-03 00:00:00+00:00,802.0,A,08086500,,
1975-02-04 00:00:00+00:00,3110.0,A,08086500,,
1975-02-05 00:00:00+00:00,1880.0,A,08086500,,
1975-02-06 00:00:00+00:00,325.0,A,08086500,,
1975-02-07 00:00:00+00:00,514.0,A,08086500,,
1975-02-08 00:00:00+00:00,254.0,A,08086500,,
1975-02-09 00:00:00+00:00,251.0,A,08086500,,
1975-02-10 00:00:00+00:00,250.0,A,08086500,,
1975-02-11 00:00:00+00:00,249.0,A,08086500,,
1975-02-12 00:00:00+00:00,250.0,A,08086500,,
1975-02-13 00:00:00+00:00,491.0,A,08086500,,
1975-02-14 00:00:00+00:00,1000.0,A,08086500,,
1975-02-15 00:00:00+00:00,976.0,A,08086500,,
1975-02-16 00:00:00+00:00,954.0,A,08086500,,
1975-02-17 00:00:00+00:00,933.0,A,08086500,,
1975-02-18 00:00:00+00:00,911.0,A,08086500,,
1975-02-19 00:00:00+00:00,893.0,A,08086500,,
1975-02-20 00:00:00+00:00,875.0,A,08086500,,
1975-02-21 00:00:00+00:00,500.0,A,08086500,,
1975-02-22 00:00:00+00:00,238.0,A,08086500,,
1975-02-23 00:00:00+00:00,238.0,A,08086500,,
1975-02-24 00:00:00+00:00,157.0,A,08086500,,
1975-02-25 00:00:00+00:00,1.4,A,08086500,,
1975-02-26 00:00:00+00:00,0.4,A,08086500,,
1975-02-27 00:00:00+00:00,0.4,A,08086500,,
1975-02-28 00:00:00+00:00,0.4,A,08086500,,
1975-03-01 00:00:00+00:00,0.25,A,08086500,,
1975-03-02 00:00:00+00:00,0.23,A,08086500,,
1975-03-03 00:00:00+00:00,0.24,A,08086500,,
1975-03-04 00:00:00+00:00,0.26,A,08086500,,
1975-03-05 00:00:00+00:00,0.2,A,08086500,,
1975-03-06 00:00:00+00:00,0.23,A,08086500,,
1975-03-07 00:00:00+00:00,0.16,A,08086500,,
1975-03-08 00:00:00+00:00,0.1,A,08086500,,
1975-03-09 00:00:00+00:00,0.1,A,08086500,,
1975-03-10 00:00:00+00:00,0.14,A,08086500,,
1975-03-11 00:00:00+00:00,0.11,A,08086500,,
1975-03-12 00:00:00+00:00,0.25,A,08086500,,
1975-03-13 00:00:00+00:00,0.12,A,08086500,,
1975-03-14 00:00:00+00:00,0.09,A,08086500,,
1975-03-15 00:00:00+00:00,0.07,A,08086500,,
1975-03-16 00:00:00+00:00,0.06,A,08086500,,
1975-03-17 00:00:00+00:00,2.3,A,08086500,,
1975-03-18 00:00:00+00:00,2.4,A,08086500,,
1975-03-19 00:00:00+00:00,0.91,A,08086500,,
1975-03-20 00:00:00+00:00,0.48,A,08086500,,
1975-03-21 00:00:00+00:00,0.32,A,08086500,,
1975-03-22 00:00:00+00:00,0.18,A,08086500,,
1975-03-23 00:00:00+00:00,0.14,A,08086500,,
1975-03-24 00:00:00+00:00,0.14,A,08086500,,
1975-03-25 00:00:00+00:00,0.09,A,08086500,,
1975-03-26 00:00:00+00:00,0.09,A,08086500,,
1975-03-27 00:00:00+00:00,0.32,A,08086500,,
1975-03-28 00:00:00+00:00,3.2,A,08086500,,
