datetime,00060_radar sensor_Maximum,00060_radar sensor_Maximum_cd,site_no,00060_radar sensor_Minimum,00060_radar sensor_Minimum_cd,00060_radar sensor_Mean,00060_radar sensor_Mean_cd
2006-03-19 00:00:00+00:00,8040.0,A,08092000,130.0,A,2820.0,A
2006-03-20 00:00:00+00:00,7410.0,A,08092000,975.0,A,3190.0,A
2006-03-21 00:00:00+00:00,975.0,A,08092000,415.0,A,668.0,A
2006-03-22 00:00:00+00:00,415.0,A,08092000,236.0,A,312.0,A
2006-03-23 00:00:00+00:00,236.0,A,08092000,156.0,A,196.0,A
2006-03-24 00:00:00+00:00,156.0,A,08092000,97.7,A,123.0,A
2006-03-25 00:00:00+00:00,97.7,A,08092000,73.2,A,84.5,A
2006-03-26 00:00:00+00:00,73.2,A,08092000,49.4,A,61.1,A
2006-03-27 00:00:00+00:00,49.4,A,08092000,40.5,A,45.5,A
2006-03-28 00:00:00+00:00,45.7,A,08092000,32.2,A,40.2,A
2006-03-29 00:00:00+00:00,32.2,A,08092000,27.5,A,31.2,A
2006-03-30 00:00:00+00:00,29.0,A,08092000,26.0,A,27.9,A
2006-03-31 00:00:00+00:00,26.0,A,08092000,23.1,A,25.2,A
2006-04-01 00:00:00+00:00,24.6,A,08092000,19.0,A,22.5,A
2006-04-02 00:00:00+00:00,19.0,A,08092000,17.7,A,18.3,A
2006-04-03 00:00:00+00:00,17.7,A,08092000,15.2,A,16.7,A
2006-04-04 00:00:00+00:00,16.4,A,08092000,12.8,A,14.6,A
2006-04-05 00:00:00+00:00,12.8,A,08092000,9.52,A,10.9,A
2006-04-06 00:00:00+00:00,11.7,A,08092000,8.5,A,10.1,A
2006-04-07 00:00:00+00:00,11.7,A,08092000,8.5,A,9.64,A
2006-04-08 00:00:00+00:00,26.0,A,08092000,7.52,A,15.7,A
2006-04-09 00:00:00+00:00,15.2,A,08092000,8.5,A,10.8,A
2006-04-10 00:00:00+00:00,8.5,A,08092000,4.84,A,7.46,A
2006-04-11 00:00:00+00:00,9.52,A,08092000,6.58,A,8.23,A
2006-04-12 00:00:00+00:00,9.52,A,08092000,6.58,A,8.51,A
2006-04-13 00:00:00+00:00,8.5,A,08092000,6.58,A,7.89,A
2006-04-14 00:00:00+00:00,7.52,A,08092000,5.68,A,6.96,A
2006-04-15 00:00:00+00:00,7.52,A,08092000,4.84,A,6.67,A
2006-04-16 00:00:00+00:00,7.52,A,08092000,5.68,A,6.44,A
2006-04-17 00:00:00+00:00,6.58,A,08092000,5.68,A,6.19,A
2006-04-18 00:00:00+00:00,6.58,A,08092000,4.84,A,5.62,A
2006-04-19 00:00:00+00:00,6.58,A,08092000,4.84,A,5.37,A
2006-04-20 00:00:00+00:00,81.8,A,08092000,5.68,A,30.7,A
2006-04-21 00:00:00+00:00,45.7,A,08092000,23.1,A,30.8,A
2006-04-22 00:00:00+00:00,32.2,A,08092000,15.2,A,24.5,A
2006-04-23 00:00:00+00:00,15.2,A,08092000,8.5,A,10.5,A
2006-04-24 00:00:00+00:00,8.5,A,08092000,2.6,A,4.11,A
2006-04-25 00:00:00+00:00,4.04,A,08092000,1.97,A,3.25,A
2006-04-26 00:00:00+00:00,38.7,A,08092000,4.04,A,15.7,A
2006-04-27 00:00:00+00:00,37.1,A,08092000,35.4,A,36.3,A
2006-04-28 00:00:00+00:00,37.1,A,08092000,35.4,A,36.6,A
2006-04-29 00:00:00+00:00,86.2,A,08092000,37.1,A,53.3,A
2006-04-30 00:00:00+00:00,45.7,A,08092000,19.0,A,28.6,A
2006-05-01 00:00:00+00:00,19.0,A,08092000,15.2,A,17.1,A
2006-05-02 00:00:00+00:00,15.2,A,08092000,8.5,A,10.5,A
2006-05-03 00:00:00+00:00,10.6,A,08092000,4.84,A,7.13,A
2006-05-04 00:00:00+00:00,,,08092000,,,11.0,"A, e"
2006-05-05 00:00:00+00:00,,,08092000,,,118.0,"A, e"
2006-05-06 00:00:00+00:00,,,08092000,,,77.0,"A, e"
2006-05-07 00:00:00+00:00,,,08092000,,,62.0,"A, e"
2006-05-08 00:00:00+00:00,,,08092000,,,30.0,"A, e"
2006-05-09 00:00:00+00:00,,,08092000,,,18.0,"A, e"
2006-05-10 00:00:00+00:00,,,08092000,,,17.0,"A, e"
2006-05-11 00:00:00+00:00,23.1,A,08092000,10.6,A,15.7,A
2006-05-12 00:00:00+00:00,12.8,A,08092000,8.5,A,10.6,A
2006-05-13 00:00:00+00:00,10.6,A,08092000,6.58,A,8.73,A
2006-05-14 00:00:00+00:00,9.52,A,08092000,6.58,A,8.2,A
2006-05-15 00:00:00+00:00,8.5,A,08092000,5.68,A,7.39,A
2006-05-16 00:00:00+00:00,8.5,A,08092000,4.84,A,6.55,A
2006-05-17 00:00:00+00:00,8.5,A,08092000,5.68,A,7.15,A
2006-05-18 00:00:00+00:00,7.52,A,08092000,5.68,A,6.46,A
2006-05-19 00:00:00+00:00,7.52,A,08092000,5.68,A,7.0,A
2006-05-20 00:00:00+00:00,7.52,A,08092000,5.68,A,6.42,A
2006-05-21 00:00:00+00:00,9.52,A,08092000,6.58,A,7.73,A
2006-05-22 00:00:00+00:00,9.52,A,08092000,5.68,A,7.08,A
2006-05-23 00:00:00+00:00,7.52,A,08092000,4.84,A,6.41,A
2006-05-24 00:00:00+00:00,7.52,A,08092000,5.68,A,6.43,A
2006-05-25 00:00:00+00:00,6.58,A,08092000,4.84,A,6.14,A
2006-05-26 00:00:00+00:00,6.58,A,08092000,4.84,A,5.58,A
2006-05-27 00:00:00+00:00,6.58,A,08092000,4.84,A,5.38,A
2006-05-28 00:00:00+00:00,5.68,A,08092000,4.84,A,5.44,A
2006-05-29 00:00:00+00:00,7.52,A,08092000,4.84,A,5.85,A
2006-05-30 00:00:00+00:00,5.68,A,08092000,4.04,A,4.68,A
2006-05-31 00:00:00+00:00,8.5,A,08092000,4.04,A,6.02,A
2006-06-01 00:00:00+00:00,5.68,A,08092000,4.04,A,5.11,A
2006-06-02 00:00:00+00:00,33.8,A,08092000,4.84,A,28.3,A
2006-06-03 00:00:00+00:00,32.2,A,08092000,26.0,A,29.9,A
2006-06-04 00:00:00+00:00,26.0,A,08092000,9.52,A,15.3,A
2006-06-05 00:00:00+00:00,9.52,A,08092000,4.84,A,6.44,A
2006-06-06 00:00:00+00:00,5.68,A,08092000,4.04,A,4.95,A
2006-06-07 00:00:00+00:00,6.58,A,08092000,4.84,A,5.35,A
2006-06-08 00:00:00+00:00,7.52,A,08092000,4.84,A,5.88,A
2006-06-09 00:00:00+00:00,5.68,A,08092000,4.84,A,5.11,A
2006-06-10 00:00:00+00:00,5.68,A,08092000,4.04,A,4.87,A
2006-06-11 00:00:00+00:00,7.52,A,08092000,5.68,A,6.38,A
2006-06-12 00:00:00+00:00,7.52,A,08092000,5.68,A,6.4,A
2006-06-13 00:00:00+00:00,6.58,A,08092000,5.68,A,6.05,A
2006-06-14 00:00:00+00:00,6.58,A,08092000,4.84,A,5.77,A
2006-06-15 00:00:00+00:00,5.68,A,08092000,3.29,A,3.84,A
2006-06-16 00:00:00+00:00,7.52,A,08092000,2.6,A,4.13,A
2006-06-17 00:00:00+00:00,10.6,A,08092000,5.68,A,7.45,A
2006-06-18 00:00:00+00:00,285.0,A,08092000,10.6,A,90.0,A
2006-06-19 00:00:00+00:00,53.1,A,08092000,14.0,A,27.1,A
2006-06-20 00:00:00+00:00,14.0,A,08092000,7.52,A,9.1,A
2006-06-21 00:00:00+00:00,8.5,A,08092000,5.68,A,7.17,A
2006-06-22 00:00:00+00:00,8.5,A,08092000,4.04,A,5.98,A
2006-06-23 00:00:00+00:00,4.84,A,08092000,4.04,A,4.51,A
2006-06-24 00:00:00+00:00,5.68,A,08092000,3.29,A,4.23,A
2006-06-25 00:00:00+00:00,5.68,A,08092000,3.29,A,4.41,A
2006-06-26 00:00:00+00:00,4.04,A,08092000,2.6,A,3.12,A
2006-06-27 00:00:00+00:00,3.29,A,08092000,1.97,A,2.65,A
2006-06-28 00:00:00+00:00,4.84,A,08092000,1.4,A,2.22,A
2006-06-29 00:00:00+00:00,5.68,A,08092000,1.97,A,4.08,A
2006-06-30 00:00:00+00:00,3.29,A,08092000,1.97,A,2.64,A
2006-07-01 00:00:00+00:00,3.29,A,08092000,2.6,A,2.63,A
2006-07-02 00:00:00+00:00,3.29,A,08092000,1.4,A,2.27,A
2006-07-03 00:00:00+00:00,35.4,A,08092000,1.4,A,11.6,A
2006-07-04 00:00:00+00:00,23.1,A,08092000,9.52,A,14.5,A
2006-07-05 00:00:00+00:00,176.0,A,08092000,8.5,A,66.1,A
2006-07-06 00:00:00+00:00,105.0,A,08092000,16.4,A,47.7,A
2006-07-07 00:00:00+00:00,27.5,A,08092000,8.5,A,15.6,A
2006-07-08 00:00:00+00:00,8.5,A,08092000,4.04,A,5.63,A
2006-07-09 00:00:00+00:00,4.84,A,08092000,3.29,A,4.15,A
2006-07-10 00:00:00+00:00,4.04,A,08092000,1.97,A,2.96,A
2006-07-11 00:00:00+00:00,3.29,A,08092000,1.4,A,2.41,A
2006-07-12 00:00:00+00:00,3.29,A,08092000,1.4,A,2.44,A
2006-07-13 00:00:00+00:00,3.29,A,08092000,1.4,A,2.49,A
2006-07-14 00:00:00+00:00,3.29,A,08092000,1.97,A,2.37,A
2006-07-15 00:00:00+00:00,1.97,A,08092000,0.9,A,1.5,A
2006-07-16 00:00:00+00:00,1.97,A,08092000,0.9,A,1.39,A
2006-07-17 00:00:00+00:00,3.29,A,08092000,1.4,A,2.26,A
2006-07-18 00:00:00+00:00,2.6,A,08092000,1.4,A,1.62,A
2006-07-19 00:00:00+00:00,3.29,A,08092000,1.4,A,2.16,A
2006-07-20 00:00:00+00:00,2.6,A,08092000,0.9,A,1.72,A
2006-07-21 00:00:00+00:00,1.4,A,08092000,0.9,A,1.2,A
2006-07-22 00:00:00+00:00,1.4,A,08092000,0.48,A,0.86,A
2006-07-23 00:00:00+00:00,23.1,A,08092000,0.48,A,14.0,A
2006-07-24 00:00:00+00:00,21.7,A,08092000,19.0,A,20.4,A
2006-07-25 00:00:00+00:00,21.7,A,08092000,9.52,A,17.3,A
2006-07-26 00:00:00+00:00,9.52,A,08092000,2.6,A,4.69,A
2006-07-27 00:00:00+00:00,3.29,A,08092000,1.4,A,2.29,A
2006-07-28 00:00:00+00:00,1.97,A,08092000,0.48,A,1.24,A
2006-07-29 00:00:00+00:00,2.6,A,08092000,0.9,A,1.71,A
2006-07-30 00:00:00+00:00,1.97,A,08092000,0.9,A,1.31,A
2006-07-31 00:00:00+00:00,1.97,A,08092000,0.9,A,1.3,A
2006-08-01 00:00:00+00:00,1.4,A,08092000,0.17,A,0.85,A
2006-08-02 00:00:00+00:00,3.29,A,08092000,0.9,A,2.06,A
2006-08-03 00:00:00+00:00,4.04,A,08092000,1.97,A,2.77,A
2006-08-04 00:00:00+00:00,3.29,A,08092000,1.4,A,2.59,A
2006-08-05 00:00:00+00:00,3.29,A,08092000,1.97,A,2.85,A
2006-08-06 00:00:00+00:00,5.68,A,08092000,1.97,A,3.52,A
2006-08-07 00:00:00+00:00,6.58,A,08092000,1.4,A,3.55,A
2006-08-08 00:00:00+00:00,9.52,A,08092000,2.6,A,5.88,A
2006-08-09 00:00:00+00:00,4.84,A,08092000,1.97,A,3.54,A
2006-08-10 00:00:00+00:00,2.6,A,08092000,1.4,A,1.98,A
2006-08-11 00:00:00+00:00,2.6,A,08092000,1.4,A,1.95,A
2006-08-12 00:00:00+00:00,2.6,A,08092000,1.4,A,1.76,A
2006-08-13 00:00:00+00:00,15.2,A,08092000,2.6,A,7.5,A
2006-08-14 00:00:00+00:00,16.4,A,08092000,12.8,A,14.0,A
2006-08-15 00:00:00+00:00,14.0,A,08092000,10.6,A,12.2,A
2006-08-16 00:00:00+00:00,11.7,A,08092000,4.84,A,7.41,A
2006-08-17 00:00:00+00:00,4.84,A,08092000,3.29,A,4.38,A
2006-08-18 00:00:00+00:00,4.04,A,08092000,2.6,A,3.33,A
2006-08-19 00:00:00+00:00,5.68,A,08092000,1.4,A,3.61,A
2006-08-20 00:00:00+00:00,5.68,A,08092000,2.6,A,4.1,A
2006-08-21 00:00:00+00:00,6.58,A,08092000,3.29,A,4.98,A
2006-08-22 00:00:00+00:00,4.84,A,08092000,0.48,A,1.73,A
2006-08-23 00:00:00+00:00,1.97,A,08092000,0.9,A,1.57,A
2006-08-24 00:00:00+00:00,4.04,A,08092000,0.9,A,2.51,A
2006-08-25 00:00:00+00:00,3.29,A,08092000,1.4,A,2.33,A
2006-08-26 00:00:00+00:00,3.29,A,08092000,1.4,A,2.15,A
2006-08-27 00:00:00+00:00,4.84,A,08092000,2.6,A,3.42,A
2006-08-28 00:00:00+00:00,15.2,A,08092000,3.29,A,8.88,A
2006-08-29 00:00:00+00:00,64.9,A,08092000,10.6,A,33.7,A
2006-08-30 00:00:00+00:00,16.4,A,08092000,10.6,A,12.2,A
2006-08-31 00:00:00+00:00,10.6,A,08092000,6.58,A,7.78,A
2006-09-01 00:00:00+00:00,6.58,A,08092000,4.84,A,5.68,A
2006-09-02 00:00:00+00:00,6.58,A,08092000,3.29,A,4.64,A
2006-09-03 00:00:00+00:00,6.58,A,08092000,2.6,A,3.58,A
2006-09-04 00:00:00+00:00,6.58,A,08092000,2.6,A,3.46,A
2006-09-05 00:00:00+00:00,9.52,A,08092000,2.6,A,6.13,A
2006-09-06 00:00:00+00:00,14.0,A,08092000,8.5,A,10.5,A
2006-09-07 00:00:00+00:00,12.8,A,08092000,8.5,A,11.0,A
2006-09-08 00:00:00+00:00,15.2,A,08092000,8.5,A,11.8,A
2006-09-09 00:00:00+00:00,12.8,A,08092000,10.6,A,12.5,A
2006-09-10 00:00:00+00:00,14.0,A,08092000,7.52,A,9.85,A
2006-09-11 00:00:00+00:00,19.0,A,08092000,14.0,A,16.1,A
2006-09-12 00:00:00+00:00,15.2,A,08092000,7.52,A,10.6,A
2006-09-13 00:00:00+00:00,14.0,A,08092000,6.58,A,10.6,A
2006-09-14 00:00:00+00:00,15.2,A,08092000,6.58,A,10.6,A
2006-09-15 00:00:00+00:00,9.52,A,08092000,5.68,A,6.64,A
2006-09-16 00:00:00+00:00,11.7,A,08092000,8.5,A,10.4,A
2006-09-17 00:00:00+00:00,27.5,A,08092000,6.58,A,13.3,A
2006-09-18 00:00:00+00:00,26.0,A,08092000,16.4,A,21.6,A
2006-09-19 00:00:00+00:00,17.7,A,08092000,9.52,A,13.8,A
2006-09-20 00:00:00+00:00,21.7,A,08092000,14.0,A,18.9,A
2006-09-21 00:00:00+00:00,19.0,A,08092000,12.8,A,15.8,A
2006-09-22 00:00:00+00:00,27.5,A,08092000,17.7,A,22.9,A
2006-09-23 00:00:00+00:00,23.1,A,08092000,19.0,A,21.2,A
2006-09-24 00:00:00+00:00,21.7,A,08092000,17.7,A,19.2,A
2006-09-25 00:00:00+00:00,23.1,A,08092000,14.0,A,18.2,A
2006-09-26 00:00:00+00:00,24.6,A,08092000,19.0,A,21.3,A
2006-09-27 00:00:00+00:00,21.7,A,08092000,16.4,A,19.1,A
2006-09-28 00:00:00+00:00,16.4,A,08092000,12.8,A,14.2,A
2006-09-29 00:00:00+00:00,16.4,A,08092000,12.8,A,14.2,A
2006-09-30 00:00:00+00:00,19.0,A,08092000,16.4,A,17.8,A
2006-10-01 00:00:00+00:00,16.4,A,08092000,7.52,A,10.6,A
2006-10-02 00:00:00+00:00,10.6,A,08092000,7.52,A,8.83,A
2006-10-03 00:00:00+00:00,11.7,A,08092000,7.52,A,9.69,A
2006-10-04 00:00:00+00:00,15.2,A,08092000,8.5,A,11.5,A
2006-10-05 00:00:00+00:00,15.2,A,08092000,5.68,A,9.52,A
2006-10-06 00:00:00+00:00,7.52,A,08092000,2.6,A,4.73,A
2006-10-07 00:00:00+00:00,11.7,A,08092000,7.52,A,9.79,A
2006-10-08 00:00:00+00:00,7.52,A,08092000,2.6,A,4.67,A
2006-10-09 00:00:00+00:00,9.52,A,08092000,4.84,A,8.31,A
2006-10-10 00:00:00+00:00,268.0,A,08092000,9.52,A,85.2,A
2006-10-11 00:00:00+00:00,122.0,A,08092000,17.7,A,49.4,A
2006-10-12 00:00:00+00:00,17.7,A,08092000,6.58,A,11.3,A
2006-10-13 00:00:00+00:00,6.58,A,08092000,1.97,A,4.09,A
2006-10-14 00:00:00+00:00,88.5,A,08092000,1.97,A,7.39,A
2006-10-15 00:00:00+00:00,90.7,A,08092000,19.0,A,42.6,A
2006-10-16 00:00:00+00:00,292.0,A,08092000,16.4,A,101.0,A
2006-10-17 00:00:00+00:00,107.0,A,08092000,24.6,A,51.6,A
2006-10-18 00:00:00+00:00,24.6,A,08092000,7.52,A,13.5,A
2006-10-19 00:00:00+00:00,7.52,A,08092000,3.29,A,4.4,A
2006-10-20 00:00:00+00:00,4.04,A,08092000,1.97,A,2.75,A
2006-10-21 00:00:00+00:00,2.6,A,08092000,1.97,A,2.1,A
2006-10-22 00:00:00+00:00,1.97,A,08092000,0.9,A,1.57,A
2006-10-23 00:00:00+00:00,1.4,A,08092000,0.48,A,0.95,A
2006-10-24 00:00:00+00:00,1.97,A,08092000,0.9,A,1.31,A
2006-10-25 00:00:00+00:00,3.29,A,08092000,1.97,A,2.76,A
2006-10-26 00:00:00+00:00,6.58,A,08092000,1.97,A,3.52,A
2006-10-27 00:00:00+00:00,6.58,A,08092000,4.84,A,5.54,A
2006-10-28 00:00:00+00:00,4.84,A,08092000,3.29,A,3.88,A
2006-10-29 00:00:00+00:00,,,08092000,,,3.3,"A, e"
2006-10-30 00:00:00+00:00,3.29,A,08092000,0.9,A,2.04,A
2006-10-31 00:00:00+00:00,2.6,A,08092000,0.9,A,1.64,A
2006-11-01 00:00:00+00:00,1.4,A,08092000,0.48,A,0.71,A
2006-11-02 00:00:00+00:00,0.9,A,08092000,0.0,A,0.33,A
2006-11-03 00:00:00+00:00,1.97,A,08092000,0.0,A,0.88,A
2006-11-04 00:00:00+00:00,1.4,A,08092000,0.17,A,0.5,A
2006-11-05 00:00:00+00:00,1.97,A,08092000,0.48,A,1.15,A
2006-11-06 00:00:00+00:00,7020.0,A,08092000,1.97,A,2090.0,A
2006-11-07 00:00:00+00:00,697.0,A,08092000,132.0,A,285.0,A
2006-11-08 00:00:00+00:00,132.0,A,08092000,55.0,A,86.1,A
2006-11-09 00:00:00+00:00,55.0,A,08092000,29.0,A,37.8,A
2006-11-10 00:00:00+00:00,29.0,A,08092000,15.2,A,21.8,A
2006-11-11 00:00:00+00:00,16.4,A,08092000,11.7,A,14.9,A
2006-11-12 00:00:00+00:00,11.7,A,08092000,8.5,A,9.19,A
2006-11-13 00:00:00+00:00,8.5,A,08092000,4.84,A,6.22,A
2006-11-14 00:00:00+00:00,7.52,A,08092000,4.84,A,5.77,A
2006-11-15 00:00:00+00:00,5.68,A,08092000,1.4,A,3.63,A
2006-11-16 00:00:00+00:00,3.29,A,08092000,0.17,A,1.82,A
2006-11-17 00:00:00+00:00,4.84,A,08092000,0.0,A,1.48,A
2006-11-18 00:00:00+00:00,5.68,A,08092000,3.29,A,4.66,A
2006-11-19 00:00:00+00:00,4.04,A,08092000,3.29,A,3.33,A
2006-11-20 00:00:00+00:00,11.7,A,08092000,1.97,A,4.05,A
2006-11-21 00:00:00+00:00,10.6,A,08092000,5.68,A,7.22,A
2006-11-22 00:00:00+00:00,6.58,A,08092000,5.68,A,6.27,A
2006-11-23 00:00:00+00:00,7.52,A,08092000,5.68,A,6.28,A
2006-11-24 00:00:00+00:00,7.52,A,08092000,2.6,A,5.56,A
2006-11-25 00:00:00+00:00,3.29,A,08092000,1.4,A,2.42,A
2006-11-26 00:00:00+00:00,4.04,A,08092000,1.97,A,3.06,A
2006-11-27 00:00:00+00:00,5.68,A,08092000,3.29,A,4.73,A
2006-11-28 00:00:00+00:00,5.68,A,08092000,2.6,A,4.0,A
2006-11-29 00:00:00+00:00,11.7,A,08092000,4.84,A,9.13,A
2006-11-30 00:00:00+00:00,179.0,A,08092000,9.52,A,56.9,A
2006-12-01 00:00:00+00:00,51.2,A,08092000,12.8,A,27.1,A
2006-12-02 00:00:00+00:00,12.8,A,08092000,6.58,A,8.33,A
2006-12-03 00:00:00+00:00,6.58,A,08092000,1.97,A,3.33,A
2006-12-04 00:00:00+00:00,4.04,A,08092000,0.9,A,2.16,A
2006-12-05 00:00:00+00:00,4.04,A,08092000,1.97,A,2.95,A
2006-12-06 00:00:00+00:00,4.84,A,08092000,2.6,A,3.75,A
2006-12-07 00:00:00+00:00,4.04,A,08092000,1.97,A,2.71,A
2006-12-08 00:00:00+00:00,4.04,A,08092000,1.97,A,2.74,A
2006-12-09 00:00:00+00:00,4.04,A,08092000,1.4,A,2.79,A
2006-12-10 00:00:00+00:00,2.6,A,08092000,1.97,A,2.37,A
2006-12-11 00:00:00+00:00,2.6,A,08092000,1.97,A,2.4,A
2006-12-12 00:00:00+00:00,4.84,A,08092000,2.6,A,3.55,A
2006-12-13 00:00:00+00:00,4.84,A,08092000,2.6,A,3.6,A
2006-12-14 00:00:00+00:00,4.04,A,08092000,1.97,A,2.39,A
2006-12-15 00:00:00+00:00,4.84,A,08092000,3.29,A,4.4,A
2006-12-16 00:00:00+00:00,3.29,A,08092000,2.6,A,3.22,A
2006-12-17 00:00:00+00:00,5.68,A,08092000,2.6,A,3.51,A
2006-12-18 00:00:00+00:00,5.68,A,08092000,4.04,A,5.01,A
2006-12-19 00:00:00+00:00,4.84,A,08092000,4.04,A,4.77,A
2006-12-20 00:00:00+00:00,95.3,A,08092000,4.84,A,19.1,A
2006-12-21 00:00:00+00:00,66.9,A,08092000,10.6,A,27.9,A
2006-12-22 00:00:00+00:00,10.6,A,08092000,4.84,A,7.44,A
2006-12-23 00:00:00+00:00,4.84,A,08092000,2.6,A,4.05,A
2006-12-24 00:00:00+00:00,4.84,A,08092000,1.97,A,3.34,A
2006-12-25 00:00:00+00:00,43.9,A,08092000,3.29,A,16.2,A
2006-12-26 00:00:00+00:00,23.1,A,08092000,8.5,A,14.3,A
2006-12-27 00:00:00+00:00,8.5,A,08092000,5.68,A,6.19,A
2006-12-28 00:00:00+00:00,5.68,A,08092000,3.29,A,4.19,A
2006-12-29 00:00:00+00:00,1820.0,A,08092000,3.29,A,196.0,A
2006-12-30 00:00:00+00:00,1400.0,A,08092000,148.0,A,437.0,A
2006-12-31 00:00:00+00:00,148.0,A,08092000,53.1,A,87.6,A
2007-01-01 00:00:00+00:00,53.1,A,08092000,27.5,A,38.3,A
2007-01-02 00:00:00+00:00,27.5,A,08092000,17.7,A,21.7,A
2007-01-03 00:00:00+00:00,19.0,A,08092000,14.0,A,16.0,A
2007-01-04 00:00:00+00:00,1020.0,A,08092000,17.7,A,460.0,A
2007-01-05 00:00:00+00:00,355.0,A,08092000,165.0,A,230.0,A
2007-01-06 00:00:00+00:00,165.0,A,08092000,117.0,A,140.0,A
2007-01-07 00:00:00+00:00,117.0,A,08092000,90.7,A,99.7,A
2007-01-08 00:00:00+00:00,97.7,A,08092000,60.9,A,72.7,A
2007-01-09 00:00:00+00:00,60.9,A,08092000,49.4,A,54.9,A
2007-01-10 00:00:00+00:00,49.4,A,08092000,37.1,A,43.3,A
2007-01-11 00:00:00+00:00,37.1,A,08092000,32.2,A,35.0,A
2007-01-12 00:00:00+00:00,208.0,A,08092000,29.0,A,35.5,A
2007-01-13 00:00:00+00:00,2310.0,A,08092000,208.0,A,1280.0,A
2007-01-14 00:00:00+00:00,1170.0,A,08092000,312.0,A,544.0,A
2007-01-15 00:00:00+00:00,312.0,A,08092000,211.0,A,261.0,A
2007-01-16 00:00:00+00:00,211.0,A,08092000,132.0,A,163.0,A
2007-01-17 00:00:00+00:00,132.0,A,08092000,110.0,A,117.0,A
2007-01-18 00:00:00+00:00,117.0,A,08092000,97.7,A,105.0,A
2007-01-19 00:00:00+00:00,100.0,A,08092000,93.0,A,98.4,A
2007-01-20 00:00:00+00:00,319.0,A,08092000,97.7,A,146.0,A
2007-01-21 00:00:00+00:00,434.0,A,08092000,299.0,A,376.0,A
2007-01-22 00:00:00+00:00,299.0,A,08092000,193.0,A,243.0,A
2007-01-23 00:00:00+00:00,193.0,A,08092000,143.0,A,165.0,A
2007-01-24 00:00:00+00:00,143.0,A,08092000,110.0,A,125.0,A
2007-01-25 00:00:00+00:00,110.0,A,08092000,88.5,A,98.1,A
2007-01-26 00:00:00+00:00,88.5,A,08092000,75.3,A,80.6,A
2007-01-27 00:00:00+00:00,81.8,A,08092000,66.9,A,71.5,A
2007-01-28 00:00:00+00:00,84.0,A,08092000,51.2,A,63.2,A
2007-01-29 00:00:00+00:00,51.2,A,08092000,42.2,A,45.9,A
2007-01-30 00:00:00+00:00,42.2,A,08092000,40.5,A,40.9,A
2007-01-31 00:00:00+00:00,42.2,A,08092000,35.4,A,38.2,A
2007-02-01 00:00:00+00:00,292.0,A,08092000,37.1,A,68.3,A
2007-02-02 00:00:00+00:00,299.0,A,08092000,143.0,A,203.0,A
2007-02-03 00:00:00+00:00,143.0,A,08092000,102.0,A,117.0,A
2007-02-04 00:00:00+00:00,102.0,A,08092000,86.2,A,92.6,A
2007-02-05 00:00:00+00:00,86.2,A,08092000,73.2,A,78.6,A
2007-02-06 00:00:00+00:00,73.2,A,08092000,64.9,A,68.0,A
2007-02-07 00:00:00+00:00,64.9,A,08092000,58.9,A,61.1,A
2007-02-08 00:00:00+00:00,60.9,A,08092000,55.0,A,58.1,A
2007-02-09 00:00:00+00:00,55.0,A,08092000,47.5,A,51.2,A
2007-02-10 00:00:00+00:00,49.4,A,08092000,40.5,A,44.4,A
2007-02-11 00:00:00+00:00,40.5,A,08092000,37.1,A,39.1,A
2007-02-12 00:00:00+00:00,40.5,A,08092000,37.1,A,39.4,A
2007-02-13 00:00:00+00:00,71.1,A,08092000,40.5,A,52.6,A
2007-02-14 00:00:00+00:00,51.2,A,08092000,29.0,A,40.0,A
2007-02-15 00:00:00+00:00,,,08092000,,,30.0,"A, e"
2007-02-16 00:00:00+00:00,,,08092000,,,28.0,"A, e"
2007-02-17 00:00:00+00:00,,,08092000,,,24.0,"A, e"
2007-02-18 00:00:00+00:00,,,08092000,,,20.0,"A, e"
2007-02-19 00:00:00+00:00,,,08092000,,,19.0,"A, e"
2007-02-20 00:00:00+00:00,,,08092000,,,22.0,"A, e"
2007-02-21 00:00:00+00:00,,,08092000,,,20.0,"A, e"
2007-02-22 00:00:00+00:00,20.4,A,08092000,19.0,A,19.3,A
2007-02-23 00:00:00+00:00,21.7,A,08092000,19.0,A,20.2,A
2007-02-24 00:00:00+00:00,35.4,A,08092000,20.4,A,23.1,A
2007-02-25 00:00:00+00:00,43.9,A,08092000,23.1,A,32.2,A
2007-02-26 00:00:00+00:00,23.1,A,08092000,16.4,A,19.0,A
2007-02-27 00:00:00+00:00,17.7,A,08092000,15.2,A,16.9,A
2007-02-28 00:00:00+00:00,17.7,A,08092000,14.0,A,16.2,A
2007-03-01 00:00:00+00:00,33.8,A,08092000,16.4,A,18.7,A
2007-03-02 00:00:00+00:00,33.8,A,08092000,12.8,A,22.1,A
2007-03-03 00:00:00+00:00,15.2,A,08092000,9.52,A,13.2,A
2007-03-04 00:00:00+00:00,24.6,A,08092000,9.52,A,16.9,A
2007-03-05 00:00:00+00:00,12.8,A,08092000,6.58,A,9.39,A
2007-03-06 00:00:00+00:00,14.0,A,08092000,4.84,A,9.01,A
2007-03-07 00:00:00+00:00,17.7,A,08092000,9.52,A,12.1,A
2007-03-08 00:00:00+00:00,19.0,A,08092000,8.5,A,12.3,A
2007-03-09 00:00:00+00:00,15.2,A,08092000,8.5,A,10.8,A
2007-03-10 00:00:00+00:00,11.7,A,08092000,7.52,A,9.32,A
