datetime,00060_2_Mean,00060_2_Mean_cd,site_no,00060_Mean,00060_Mean_cd
1983-05-27 00:00:00+00:00,321.0,A,07342470,,
1983-05-28 00:00:00+00:00,70.0,A,07342470,,
1983-05-29 00:00:00+00:00,33.0,A,07342470,,
1983-05-30 00:00:00+00:00,17.0,A,07342470,,
1983-05-31 00:00:00+00:00,16.0,A,07342470,,
1983-06-01 00:00:00+00:00,9.3,A,07342470,,
1983-06-02 00:00:00+00:00,6.4,A,07342470,,
1983-06-03 00:00:00+00:00,5.5,A,07342470,,
1983-06-04 00:00:00+00:00,3.8,A,07342470,,
1983-06-05 00:00:00+00:00,2.1,A,07342470,,
1983-06-06 00:00:00+00:00,58.0,A,07342470,,
1983-06-07 00:00:00+00:00,132.0,A,07342470,,
1983-06-08 00:00:00+00:00,44.0,A,07342470,,
1983-06-09 00:00:00+00:00,21.0,A,07342470,,
1983-06-10 00:00:00+00:00,9.6,A,07342470,,
1983-06-11 00:00:00+00:00,4.8,A,07342470,,
1983-06-12 00:00:00+00:00,3.2,A,07342470,,
1983-06-13 00:00:00+00:00,2.3,A,07342470,,
1983-06-14 00:00:00+00:00,2.3,A,07342470,,
1983-06-15 00:00:00+00:00,2.1,A,07342470,,
1983-06-16 00:00:00+00:00,1.5,A,07342470,,
1983-06-17 00:00:00+00:00,1.2,A,07342470,,
1983-06-18 00:00:00+00:00,1.1,A,07342470,,
1983-06-19 00:00:00+00:00,0.98,A,07342470,,
1983-06-20 00:00:00+00:00,1.1,A,07342470,,
1983-06-21 00:00:00+00:00,1.0,A,07342470,,
1983-06-22 00:00:00+00:00,0.94,A,07342470,,
1983-06-23 00:00:00+00:00,0.89,A,07342470,,
1983-06-24 00:00:00+00:00,0.82,A,07342470,,
1983-06-25 00:00:00+00:00,1.1,A,07342470,,
1983-06-26 00:00:00+00:00,2.8,A,07342470,,
1983-06-27 00:00:00+00:00,41.0,A,07342470,,
1983-06-28 00:00:00+00:00,4.1,A,07342470,,
1983-06-29 00:00:00+00:00,159.0,A,07342470,,
1983-06-30 00:00:00+00:00,123.0,A,07342470,,
1983-07-01 00:00:00+00:00,40.0,A,07342470,,
1983-07-02 00:00:00+00:00,261.0,A,07342470,,
1983-07-03 00:00:00+00:00,146.0,A,07342470,,
1983-07-04 00:00:00+00:00,36.0,A,07342470,,
1983-07-05 00:00:00+00:00,924.0,A,07342470,,
1983-07-06 00:00:00+00:00,2640.0,A,07342470,,
1983-07-07 00:00:00+00:00,529.0,A,07342470,,
1983-07-08 00:00:00+00:00,51.0,A,07342470,,
1983-07-09 00:00:00+00:00,26.0,A,07342470,,
1983-07-10 00:00:00+00:00,13.0,A,07342470,,
1983-07-11 00:00:00+00:00,8.3,A,07342470,,
1983-07-12 00:00:00+00:00,5.8,A,07342470,,
1983-07-13 00:00:00+00:00,5.4,A,07342470,,
1983-07-14 00:00:00+00:00,4.4,A,07342470,,
1983-07-15 00:00:00+00:00,3.5,A,07342470,,
1983-07-16 00:00:00+00:00,10.0,A,07342470,,
1983-07-17 00:00:00+00:00,11.0,A,07342470,,
1983-07-18 00:00:00+00:00,9.9,A,07342470,,
1983-07-19 00:00:00+00:00,3.8,A,07342470,,
1983-07-20 00:00:00+00:00,2.3,A,07342470,,
1983-07-21 00:00:00+00:00,2.4,A,07342470,,
1983-07-22 00:00:00+00:00,2.2,A,07342470,,
1983-07-23 00:00:00+00:00,2.1,A,07342470,,
1983-07-24 00:00:00+00:00,2.2,A,07342470,,
1983-07-25 00:00:00+00:00,2.2,A,07342470,,
1983-07-26 00:00:00+00:00,2.3,A,07342470,,
1983-07-27 00:00:00+00:00,2.3,A,07342470,,
1983-07-28 00:00:00+00:00,2.3,A,07342470,,
1983-07-29 00:00:00+00:00,2.4,A,07342470,,
1983-07-30 00:00:00+00:00,4.2,A,07342470,,
1983-07-31 00:00:00+00:00,4.5,A,07342470,,
1983-08-01 00:00:00+00:00,3.8,A,07342470,,
1983-08-02 00:00:00+00:00,3.3,A,07342470,,
1983-08-03 00:00:00+00:00,3.4,A,07342470,,
1983-08-04 00:00:00+00:00,3.7,A,07342470,,
1983-08-05 00:00:00+00:00,4.2,A,07342470,,
1983-08-06 00:00:00+00:00,2.5,A,07342470,,
1983-08-07 00:00:00+00:00,2.3,A,07342470,,
1983-08-08 00:00:00+00:00,1.9,A,07342470,,
1983-08-09 00:00:00+00:00,2.1,A,07342470,,
1983-08-10 00:00:00+00:00,2.1,A,07342470,,
1983-08-11 00:00:00+00:00,1.8,A,07342470,,
1983-08-12 00:00:00+00:00,1.9,A,07342470,,
1983-08-13 00:00:00+00:00,1.8,A,07342470,,
1983-08-14 00:00:00+00:00,1.5,A,07342470,,
1983-08-15 00:00:00+00:00,1.8,A,07342470,,
1983-08-16 00:00:00+00:00,2.1,A,07342470,,
1983-08-17 00:00:00+00:00,2.1,A,07342470,,
1983-08-18 00:00:00+00:00,2.2,A,07342470,,
1983-08-19 00:00:00+00:00,2.5,A,07342470,,
1983-08-20 00:00:00+00:00,2.2,A,07342470,,
1983-08-21 00:00:00+00:00,2.2,A,07342470,,
1983-08-22 00:00:00+00:00,2.1,A,07342470,,
1983-08-23 00:00:00+00:00,2.1,A,07342470,,
1983-08-24 00:00:00+00:00,1.9,A,07342470,,
1983-08-25 00:00:00+00:00,1.9,A,07342470,,
1983-08-26 00:00:00+00:00,2.3,A,07342470,,
1983-08-27 00:00:00+00:00,1.9,A,07342470,,
1983-08-28 00:00:00+00:00,2.0,A,07342470,,
1983-08-29 00:00:00+00:00,2.7,A,07342470,,
1983-08-30 00:00:00+00:00,3.5,A,07342470,,
1983-08-31 00:00:00+00:00,3.5,A,07342470,,
1983-09-01 00:00:00+00:00,2.3,A,07342470,,
1983-09-02 00:00:00+00:00,2.0,A,07342470,,
1983-09-03 00:00:00+00:00,1.8,A,07342470,,
1983-09-04 00:00:00+00:00,1.8,A,07342470,,
1983-09-05 00:00:00+00:00,1.9,A,07342470,,
1983-09-06 00:00:00+00:00,2.7,A,07342470,,
1983-09-07 00:00:00+00:00,3.9,A,07342470,,
1983-09-08 00:00:00+00:00,4.6,A,07342470,,
1983-09-09 00:00:00+00:00,2.8,A,07342470,,
1983-09-10 00:00:00+00:00,2.8,A,07342470,,
1983-09-11 00:00:00+00:00,3.1,A,07342470,,
1983-09-12 00:00:00+00:00,2.8,A,07342470,,
1983-09-13 00:00:00+00:00,3.0,A,07342470,,
1983-09-14 00:00:00+00:00,3.1,A,07342470,,
1983-09-15 00:00:00+00:00,3.0,A,07342470,,
1983-09-16 00:00:00+00:00,6.1,A,07342470,,
1983-09-17 00:00:00+00:00,5.8,A,07342470,,
1983-09-18 00:00:00+00:00,2.4,A,07342470,,
1983-09-19 00:00:00+00:00,1.4,A,07342470,,
1983-09-20 00:00:00+00:00,1.7,A,07342470,,
1983-09-21 00:00:00+00:00,2.0,A,07342470,,
1983-09-22 00:00:00+00:00,1.4,A,07342470,,
1983-09-23 00:00:00+00:00,1.5,A,07342470,,
1983-09-24 00:00:00+00:00,1.2,A,07342470,,
1983-09-25 00:00:00+00:00,1.6,A,07342470,,
1983-09-26 00:00:00+00:00,1.3,A,07342470,,
1983-09-27 00:00:00+00:00,1.1,A,07342470,,
1983-09-28 00:00:00+00:00,1.2,A,07342470,,
1983-09-29 00:00:00+00:00,1.2,A,07342470,,
1983-09-30 00:00:00+00:00,1.1,A,07342470,,
1983-10-01 00:00:00+00:00,1.2,A,07342470,,
1983-10-02 00:00:00+00:00,1.1,A,07342470,,
1983-10-03 00:00:00+00:00,1.2,A,07342470,,
1983-10-04 00:00:00+00:00,1.3,A,07342470,,
1983-10-05 00:00:00+00:00,1.2,A,07342470,,
1983-10-06 00:00:00+00:00,1.1,A,07342470,,
1983-10-07 00:00:00+00:00,1.3,A,07342470,,
1983-10-08 00:00:00+00:00,9.6,A,07342470,,
1983-10-09 00:00:00+00:00,7.3,A,07342470,,
1983-10-10 00:00:00+00:00,2.4,A,07342470,,
1983-10-11 00:00:00+00:00,3.9,A,07342470,,
1983-10-12 00:00:00+00:00,22.0,A,07342470,,
1983-10-13 00:00:00+00:00,2.8,A,07342470,,
1983-10-14 00:00:00+00:00,1.8,A,07342470,,
1983-10-15 00:00:00+00:00,1.4,A,07342470,,
1983-10-16 00:00:00+00:00,1.3,A,07342470,,
1983-10-17 00:00:00+00:00,1.5,A,07342470,,
1983-10-18 00:00:00+00:00,2.7,A,07342470,,
1983-10-19 00:00:00+00:00,3.7,A,07342470,,
1983-10-20 00:00:00+00:00,47.0,A,07342470,,
1983-10-21 00:00:00+00:00,71.0,A,07342470,,
1983-10-22 00:00:00+00:00,109.0,A,07342470,,
1983-10-23 00:00:00+00:00,44.0,A,07342470,,
1983-10-24 00:00:00+00:00,30.0,A,07342470,,
1983-10-25 00:00:00+00:00,21.0,A,07342470,,
1983-10-26 00:00:00+00:00,10.0,A,07342470,,
1983-10-27 00:00:00+00:00,6.2,A,07342470,,
1983-10-28 00:00:00+00:00,5.4,A,07342470,,
1983-10-29 00:00:00+00:00,4.0,A,07342470,,
1983-10-30 00:00:00+00:00,3.3,A,07342470,,
1983-10-31 00:00:00+00:00,2.7,A,07342470,,
1983-11-01 00:00:00+00:00,3.1,A,07342470,,
1983-11-02 00:00:00+00:00,2.8,A,07342470,,
1983-11-03 00:00:00+00:00,2.8,A,07342470,,
1983-11-04 00:00:00+00:00,2.7,A,07342470,,
1983-11-05 00:00:00+00:00,2.4,A,07342470,,
1983-11-06 00:00:00+00:00,11.0,A,07342470,,
1983-11-07 00:00:00+00:00,8.3,A,07342470,,
1983-11-08 00:00:00+00:00,3.7,A,07342470,,
1983-11-09 00:00:00+00:00,3.8,A,07342470,,
1983-11-10 00:00:00+00:00,2.8,A,07342470,,
1983-11-11 00:00:00+00:00,2.4,A,07342470,,
1983-11-12 00:00:00+00:00,3.4,A,07342470,,
1983-11-13 00:00:00+00:00,2.3,A,07342470,,
1983-11-14 00:00:00+00:00,2.0,A,07342470,,
1983-11-15 00:00:00+00:00,2.0,A,07342470,,
1983-11-16 00:00:00+00:00,2.0,A,07342470,,
1983-11-17 00:00:00+00:00,2.7,A,07342470,,
1983-11-18 00:00:00+00:00,6.2,A,07342470,,
1983-11-19 00:00:00+00:00,20.0,A,07342470,,
1983-11-20 00:00:00+00:00,14.0,A,07342470,,
1983-11-21 00:00:00+00:00,48.0,A,07342470,,
1983-11-22 00:00:00+00:00,30.0,A,07342470,,
1983-11-23 00:00:00+00:00,36.0,A,07342470,,
1983-11-24 00:00:00+00:00,21.0,A,07342470,,
1983-11-25 00:00:00+00:00,6.8,A,07342470,,
1983-11-26 00:00:00+00:00,4.2,A,07342470,,
1983-11-27 00:00:00+00:00,16.0,A,07342470,,
1983-11-28 00:00:00+00:00,257.0,A,07342470,,
1983-11-29 00:00:00+00:00,70.0,A,07342470,,
1983-11-30 00:00:00+00:00,35.0,A,07342470,,
1983-12-01 00:00:00+00:00,25.0,A,07342470,,
1983-12-02 00:00:00+00:00,20.0,A,07342470,,
1983-12-03 00:00:00+00:00,22.0,A,07342470,,
1983-12-04 00:00:00+00:00,37.0,A,07342470,,
1983-12-05 00:00:00+00:00,50.0,A,07342470,,
1983-12-06 00:00:00+00:00,31.0,A,07342470,,
1983-12-07 00:00:00+00:00,22.0,A,07342470,,
1983-12-08 00:00:00+00:00,12.0,A,07342470,,
1983-12-09 00:00:00+00:00,8.6,A,07342470,,
1983-12-10 00:00:00+00:00,6.2,A,07342470,,
1983-12-11 00:00:00+00:00,4.5,A,07342470,,
1983-12-12 00:00:00+00:00,3.8,A,07342470,,
1983-12-13 00:00:00+00:00,3.4,A,07342470,,
1983-12-14 00:00:00+00:00,3.0,A,07342470,,
1983-12-15 00:00:00+00:00,2.5,A,07342470,,
1983-12-16 00:00:00+00:00,3.4,A,07342470,,
1983-12-17 00:00:00+00:00,4.7,A,07342470,,
1983-12-18 00:00:00+00:00,3.0,A,07342470,,
1983-12-19 00:00:00+00:00,2.1,A,07342470,,
1983-12-20 00:00:00+00:00,2.2,A,07342470,,
1983-12-21 00:00:00+00:00,2.0,A,07342470,,
1983-12-22 00:00:00+00:00,1.5,A,07342470,,
1983-12-23 00:00:00+00:00,1.0,A,07342470,,
1983-12-24 00:00:00+00:00,2.8,A,07342470,,
1983-12-25 00:00:00+00:00,2.0,A,07342470,,
1983-12-26 00:00:00+00:00,2.0,A,07342470,,
1983-12-27 00:00:00+00:00,2.0,A,07342470,,
1983-12-28 00:00:00+00:00,1.8,A,07342470,,
1983-12-29 00:00:00+00:00,2.0,A,07342470,,
1983-12-30 00:00:00+00:00,1.7,A,07342470,,
1983-12-31 00:00:00+00:00,1.8,A,07342470,,
1984-01-01 00:00:00+00:00,1.7,A,07342470,,
1984-01-02 00:00:00+00:00,1.7,A,07342470,,
1984-01-03 00:00:00+00:00,2.0,A,07342470,,
1984-01-04 00:00:00+00:00,2.0,A,07342470,,
1984-01-05 00:00:00+00:00,2.0,A,07342470,,
1984-01-06 00:00:00+00:00,1.8,A,07342470,,
1984-01-07 00:00:00+00:00,2.1,A,07342470,,
1984-01-08 00:00:00+00:00,1.7,A,07342470,,
1984-01-09 00:00:00+00:00,5.6,A,07342470,,
1984-01-10 00:00:00+00:00,29.0,A,07342470,,
1984-01-11 00:00:00+00:00,18.0,A,07342470,,
1984-01-12 00:00:00+00:00,38.0,A,07342470,,
1984-01-13 00:00:00+00:00,23.0,A,07342470,,
1984-01-14 00:00:00+00:00,12.0,A,07342470,,
1984-01-15 00:00:00+00:00,7.4,A,07342470,,
1984-01-16 00:00:00+00:00,5.0,A,07342470,,
1984-01-17 00:00:00+00:00,4.0,A,07342470,,
1984-01-18 00:00:00+00:00,3.2,A,07342470,,
1984-01-19 00:00:00+00:00,2.3,A,07342470,,
1984-01-20 00:00:00+00:00,2.0,A,07342470,,
1984-01-21 00:00:00+00:00,1.4,A,07342470,,
1984-01-22 00:00:00+00:00,2.5,A,07342470,,
1984-01-23 00:00:00+00:00,4.0,A,07342470,,
1984-01-24 00:00:00+00:00,8.0,A,07342470,,
1984-01-25 00:00:00+00:00,24.0,A,07342470,,
1984-01-26 00:00:00+00:00,7.0,A,07342470,,
1984-01-27 00:00:00+00:00,4.0,A,07342470,,
1984-01-28 00:00:00+00:00,3.0,A,07342470,,
1984-01-29 00:00:00+00:00,2.7,A,07342470,,
1984-01-30 00:00:00+00:00,7.0,A,07342470,,
1984-01-31 00:00:00+00:00,4.5,A,07342470,,
1984-02-01 00:00:00+00:00,3.8,A,07342470,,
1984-02-02 00:00:00+00:00,3.0,A,07342470,,
1984-02-03 00:00:00+00:00,2.5,A,07342470,,
1984-02-04 00:00:00+00:00,2.2,A,07342470,,
1984-02-05 00:00:00+00:00,2.0,A,07342470,,
1984-02-06 00:00:00+00:00,1.6,A,07342470,,
1984-02-07 00:00:00+00:00,1.2,A,07342470,,
1984-02-08 00:00:00+00:00,2.0,A,07342470,,
1984-02-09 00:00:00+00:00,2.5,A,07342470,,
1984-02-10 00:00:00+00:00,10.0,A,07342470,,
1984-02-11 00:00:00+00:00,500.0,A,07342470,,
1984-02-12 00:00:00+00:00,1300.0,A,07342470,,
1984-02-13 00:00:00+00:00,700.0,A,07342470,,
1984-02-14 00:00:00+00:00,140.0,A,07342470,,
1984-02-15 00:00:00+00:00,30.0,A,07342470,,
1984-02-16 00:00:00+00:00,15.0,A,07342470,,
1984-02-17 00:00:00+00:00,9.0,A,07342470,,
1984-02-18 00:00:00+00:00,4.0,A,07342470,,
1984-02-19 00:00:00+00:00,3.0,A,07342470,,
1984-02-20 00:00:00+00:00,2.5,A,07342470,,
1984-02-21 00:00:00+00:00,2.0,A,07342470,,
1984-02-22 00:00:00+00:00,1.6,A,07342470,,
1984-02-23 00:00:00+00:00,1.4,A,07342470,,
1984-02-24 00:00:00+00:00,1.2,A,07342470,,
1984-02-25 00:00:00+00:00,2.5,A,07342470,,
1984-02-26 00:00:00+00:00,10.0,A,07342470,,
1984-02-27 00:00:00+00:00,150.0,A,07342470,,
1984-02-28 00:00:00+00:00,600.0,A,07342470,,
1984-02-29 00:00:00+00:00,100.0,A,07342470,,
1984-03-01 00:00:00+00:00,20.0,A,07342470,,
1984-03-02 00:00:00+00:00,10.0,A,07342470,,
1984-03-03 00:00:00+00:00,30.0,A,07342470,,
1984-03-04 00:00:00+00:00,8.0,A,07342470,,
1984-03-05 00:00:00+00:00,4.5,A,07342470,,
1984-03-06 00:00:00+00:00,3.5,A,07342470,,
1984-03-07 00:00:00+00:00,2.5,A,07342470,,
1984-03-08 00:00:00+00:00,2.2,A,07342470,,
1984-03-09 00:00:00+00:00,2.0,A,07342470,,
1984-03-10 00:00:00+00:00,5.0,A,07342470,,
1984-03-11 00:00:00+00:00,50.0,A,07342470,,
1984-03-12 00:00:00+00:00,2870.0,A,07342470,,
1984-03-13 00:00:00+00:00,1620.0,A,07342470,,
1984-03-14 00:00:00+00:00,198.0,A,07342470,,
1984-03-15 00:00:00+00:00,108.0,A,07342470,,
1984-03-16 00:00:00+00:00,78.0,A,07342470,,
1984-03-17 00:00:00+00:00,63.0,A,07342470,,
1984-03-18 00:00:00+00:00,55.0,A,07342470,,
1984-03-19 00:00:00+00:00,1800.0,A,07342470,,
1984-03-20 00:00:00+00:00,551.0,A,07342470,,
1984-03-21 00:00:00+00:00,119.0,A,07342470,,
1984-03-22 00:00:00+00:00,71.0,A,07342470,,
1984-03-23 00:00:00+00:00,1200.0,A,07342470,,
1984-03-24 00:00:00+00:00,5120.0,A,07342470,,
1984-03-25 00:00:00+00:00,1160.0,A,07342470,,
1984-03-26 00:00:00+00:00,130.0,A,07342470,,
1984-03-27 00:00:00+00:00,295.0,A,07342470,,
1984-03-28 00:00:00+00:00,1280.0,A,07342470,,
1984-03-29 00:00:00+00:00,945.0,A,07342470,,
1984-03-30 00:00:00+00:00,124.0,A,07342470,,
1984-03-31 00:00:00+00:00,71.0,A,07342470,,
1984-04-01 00:00:00+00:00,53.0,A,07342470,,
1984-04-02 00:00:00+00:00,42.0,A,07342470,,
1984-04-03 00:00:00+00:00,420.0,A,07342470,,
1984-04-04 00:00:00+00:00,473.0,A,07342470,,
1984-04-05 00:00:00+00:00,63.0,A,07342470,,
1984-04-06 00:00:00+00:00,44.0,A,07342470,,
1984-04-07 00:00:00+00:00,33.0,A,07342470,,
1984-04-08 00:00:00+00:00,332.0,A,07342470,,
1984-04-09 00:00:00+00:00,274.0,A,07342470,,
1984-04-10 00:00:00+00:00,81.0,A,07342470,,
1984-04-11 00:00:00+00:00,489.0,A,07342470,,
1984-04-12 00:00:00+00:00,138.0,A,07342470,,
1984-04-13 00:00:00+00:00,55.0,A,07342470,,
1984-04-14 00:00:00+00:00,35.0,A,07342470,,
1984-04-15 00:00:00+00:00,25.0,A,07342470,,
1984-04-16 00:00:00+00:00,19.0,A,07342470,,
1984-04-17 00:00:00+00:00,12.0,A,07342470,,
1984-04-18 00:00:00+00:00,9.7,A,07342470,,
1984-04-19 00:00:00+00:00,7.9,A,07342470,,
1984-04-20 00:00:00+00:00,6.4,A,07342470,,
1984-04-21 00:00:00+00:00,5.0,A,07342470,,
1984-04-22 00:00:00+00:00,9.4,A,07342470,,
1984-04-23 00:00:00+00:00,9.1,A,07342470,,
1984-04-24 00:00:00+00:00,4.9,A,07342470,,
1984-04-25 00:00:00+00:00,3.1,A,07342470,,
1984-04-26 00:00:00+00:00,2.6,A,07342470,,
1984-04-27 00:00:00+00:00,2.1,A,07342470,,
1984-04-28 00:00:00+00:00,1.6,A,07342470,,
1984-04-29 00:00:00+00:00,1.7,A,07342470,,
1984-04-30 00:00:00+00:00,1.7,A,07342470,,
1984-05-01 00:00:00+00:00,3.2,A,07342470,,
1984-05-02 00:00:00+00:00,915.0,A,07342470,,
1984-05-03 00:00:00+00:00,944.0,A,07342470,,
1984-05-04 00:00:00+00:00,62.0,A,07342470,,
1984-05-05 00:00:00+00:00,28.0,A,07342470,,
1984-05-06 00:00:00+00:00,17.0,A,07342470,,
1984-05-07 00:00:00+00:00,7.5,A,07342470,,
1984-05-08 00:00:00+00:00,3.2,A,07342470,,
1984-05-09 00:00:00+00:00,2.0,A,07342470,,
1984-05-10 00:00:00+00:00,1.3,A,07342470,,
1984-05-11 00:00:00+00:00,0.94,A,07342470,,
1984-05-12 00:00:00+00:00,0.86,A,07342470,,
1984-05-13 00:00:00+00:00,0.74,A,07342470,,
1984-05-14 00:00:00+00:00,0.57,A,07342470,,
1984-05-15 00:00:00+00:00,0.53,A,07342470,,
1984-05-16 00:00:00+00:00,0.51,A,07342470,,
1984-05-17 00:00:00+00:00,0.47,A,07342470,,
1984-05-18 00:00:00+00:00,0.45,A,07342470,,
1984-05-19 00:00:00+00:00,0.51,A,07342470,,
1984-05-20 00:00:00+00:00,0.68,A,07342470,,
1984-05-21 00:00:00+00:00,8.5,A,07342470,,
1984-05-22 00:00:00+00:00,42.0,A,07342470,,
1984-05-23 00:00:00+00:00,20.0,A,07342470,,
1984-05-24 00:00:00+00:00,19.0,A,07342470,,
1984-05-25 00:00:00+00:00,3.7,A,07342470,,
1984-05-26 00:00:00+00:00,1.4,A,07342470,,
1984-05-27 00:00:00+00:00,0.88,A,07342470,,
1984-05-28 00:00:00+00:00,5.7,A,07342470,,
1984-05-29 00:00:00+00:00,14.0,A,07342470,,
1984-05-30 00:00:00+00:00,8.2,A,07342470,,
1984-05-31 00:00:00+00:00,2.7,A,07342470,,
1984-06-01 00:00:00+00:00,1.3,A,07342470,,
1984-06-02 00:00:00+00:00,3.4,A,07342470,,
1984-06-03 00:00:00+00:00,0.79,A,07342470,,
1984-06-04 00:00:00+00:00,0.66,A,07342470,,
1984-06-05 00:00:00+00:00,0.61,A,07342470,,
1984-06-06 00:00:00+00:00,8.2,A,07342470,,
1984-06-07 00:00:00+00:00,93.0,A,07342470,,
1984-06-08 00:00:00+00:00,37.0,A,07342470,,
1984-06-09 00:00:00+00:00,23.0,A,07342470,,
1984-06-10 00:00:00+00:00,15.0,A,07342470,,
1984-06-11 00:00:00+00:00,9.1,A,07342470,,
1984-06-12 00:00:00+00:00,6.7,A,07342470,,
1984-06-13 00:00:00+00:00,5.3,A,07342470,,
1984-06-14 00:00:00+00:00,4.7,A,07342470,,
1984-06-15 00:00:00+00:00,3.8,A,07342470,,
1984-06-16 00:00:00+00:00,3.3,A,07342470,,
1984-06-17 00:00:00+00:00,2.8,A,07342470,,
1984-06-18 00:00:00+00:00,2.6,A,07342470,,
1984-06-19 00:00:00+00:00,2.6,A,07342470,,
1984-06-20 00:00:00+00:00,2.5,A,07342470,,
1984-06-21 00:00:00+00:00,3.1,A,07342470,,
1984-06-22 00:00:00+00:00,2.4,A,07342470,,
1984-06-23 00:00:00+00:00,2.3,A,07342470,,
1984-06-24 00:00:00+00:00,2.4,A,07342470,,
1984-06-25 00:00:00+00:00,2.5,A,07342470,,
1984-06-26 00:00:00+00:00,2.9,A,07342470,,
1984-06-27 00:00:00+00:00,3.0,A,07342470,,
1984-06-28 00:00:00+00:00,3.4,A,07342470,,
1984-06-29 00:00:00+00:00,5.6,A,07342470,,
1984-06-30 00:00:00+00:00,9.0,A,07342470,,
1984-07-01 00:00:00+00:00,3.2,A,07342470,,
1984-07-02 00:00:00+00:00,2.9,A,07342470,,
1984-07-03 00:00:00+00:00,3.5,A,07342470,,
1984-07-04 00:00:00+00:00,3.5,A,07342470,,
1984-07-05 00:00:00+00:00,4.5,A,07342470,,
1984-07-06 00:00:00+00:00,3.8,A,07342470,,
1984-07-07 00:00:00+00:00,2.5,A,07342470,,
1984-07-08 00:00:00+00:00,2.3,A,07342470,,
1984-07-09 00:00:00+00:00,2.1,A,07342470,,
1984-07-10 00:00:00+00:00,1.8,A,07342470,,
1984-07-11 00:00:00+00:00,1.4,A,07342470,,
1984-07-12 00:00:00+00:00,1.7,A,07342470,,
1984-07-13 00:00:00+00:00,1.8,A,07342470,,
1984-07-14 00:00:00+00:00,1.6,A,07342470,,
1984-07-15 00:00:00+00:00,1.5,A,07342470,,
1984-07-16 00:00:00+00:00,1.6,A,07342470,,
1984-07-17 00:00:00+00:00,1.5,A,07342470,,
1984-07-18 00:00:00+00:00,1.6,A,07342470,,
1984-07-19 00:00:00+00:00,1.7,A,07342470,,
1984-07-20 00:00:00+00:00,1.6,A,07342470,,
1984-07-21 00:00:00+00:00,1.6,A,07342470,,
1984-07-22 00:00:00+00:00,1.5,A,07342470,,
1984-07-23 00:00:00+00:00,1.7,A,07342470,,
1984-07-24 00:00:00+00:00,1.8,A,07342470,,
1984-07-25 00:00:00+00:00,1.7,A,07342470,,
1984-07-26 00:00:00+00:00,1.6,A,07342470,,
1984-07-27 00:00:00+00:00,1.6,A,07342470,,
1984-07-28 00:00:00+00:00,1.4,A,07342470,,
1984-07-29 00:00:00+00:00,1.3,A,07342470,,
1984-07-30 00:00:00+00:00,1.4,A,07342470,,
1984-07-31 00:00:00+00:00,1.4,A,07342470,,
1984-08-01 00:00:00+00:00,1.4,A,07342470,,
1984-08-02 00:00:00+00:00,1.6,A,07342470,,
1984-08-03 00:00:00+00:00,1.7,A,07342470,,
1984-08-04 00:00:00+00:00,3.1,A,07342470,,
1984-08-05 00:00:00+00:00,5.7,A,07342470,,
1984-08-06 00:00:00+00:00,2.5,A,07342470,,
1984-08-07 00:00:00+00:00,1.7,A,07342470,,
1984-08-08 00:00:00+00:00,1.4,A,07342470,,
1984-08-09 00:00:00+00:00,2.0,A,07342470,,
1984-08-10 00:00:00+00:00,1.4,A,07342470,,
1984-08-11 00:00:00+00:00,1.3,A,07342470,,
1984-08-12 00:00:00+00:00,1.2,A,07342470,,
1984-08-13 00:00:00+00:00,1.3,A,07342470,,
1984-08-14 00:00:00+00:00,1.4,A,07342470,,
1984-08-15 00:00:00+00:00,1.9,A,07342470,,
1984-08-16 00:00:00+00:00,2.0,A,07342470,,
1984-08-17 00:00:00+00:00,1.2,A,07342470,,
1984-08-18 00:00:00+00:00,1.2,A,07342470,,
1984-08-19 00:00:00+00:00,1.2,A,07342470,,
1984-08-20 00:00:00+00:00,1.3,A,07342470,,
1984-08-21 00:00:00+00:00,1.3,A,07342470,,
1984-08-22 00:00:00+00:00,1.3,A,07342470,,
1984-08-23 00:00:00+00:00,1.4,A,07342470,,
1984-08-24 00:00:00+00:00,1.2,A,07342470,,
1984-08-25 00:00:00+00:00,1.1,A,07342470,,
1984-08-26 00:00:00+00:00,1.2,A,07342470,,
1984-08-27 00:00:00+00:00,1.3,A,07342470,,
1984-08-28 00:00:00+00:00,1.4,A,07342470,,
1984-08-29 00:00:00+00:00,1.5,A,07342470,,
1984-08-30 00:00:00+00:00,1.5,A,07342470,,
1984-08-31 00:00:00+00:00,1.6,A,07342470,,
1984-09-01 00:00:00+00:00,1.4,A,07342470,,
1984-09-02 00:00:00+00:00,1.6,A,07342470,,
1984-09-03 00:00:00+00:00,1.6,A,07342470,,
1984-09-04 00:00:00+00:00,1.6,A,07342470,,
1984-09-05 00:00:00+00:00,1.6,A,07342470,,
1984-09-06 00:00:00+00:00,1.7,A,07342470,,
1984-09-07 00:00:00+00:00,2.3,A,07342470,,
1984-09-08 00:00:00+00:00,1.7,A,07342470,,
1984-09-09 00:00:00+00:00,1.4,A,07342470,,
1984-09-10 00:00:00+00:00,1.5,A,07342470,,
1984-09-11 00:00:00+00:00,1.6,A,07342470,,
1984-09-12 00:00:00+00:00,1.7,A,07342470,,
1984-09-13 00:00:00+00:00,1.7,A,07342470,,
1984-09-14 00:00:00+00:00,1.8,A,07342470,,
1984-09-15 00:00:00+00:00,1.5,A,07342470,,
1984-09-16 00:00:00+00:00,1.5,A,07342470,,
1984-09-17 00:00:00+00:00,1.6,A,07342470,,
