datetime,00060_Maximum,00060_Maximum_cd,site_no,00060_Minimum,00060_Minimum_cd,00060_Mean,00060_Mean_cd,00060_Observation at 24:00,00060_Observation at 24:00_cd
1984-04-08 00:00:00+00:00,,,08164503,,,22.0,A,,
1984-04-09 00:00:00+00:00,,,08164503,,,30.0,A,,
1984-04-10 00:00:00+00:00,,,08164503,,,24.0,A,,
1984-04-11 00:00:00+00:00,,,08164503,,,13.0,A,,
1984-04-12 00:00:00+00:00,,,08164503,,,8.2,A,,
1984-04-13 00:00:00+00:00,,,08164503,,,19.0,A,,
1984-04-14 00:00:00+00:00,,,08164503,,,19.0,A,,
1984-04-15 00:00:00+00:00,,,08164503,,,24.0,A,,
1984-04-16 00:00:00+00:00,,,08164503,,,28.0,A,,
1984-04-17 00:00:00+00:00,,,08164503,,,28.0,A,,
1984-04-18 00:00:00+00:00,,,08164503,,,29.0,A,,
1984-04-19 00:00:00+00:00,,,08164503,,,29.0,A,,
1984-04-20 00:00:00+00:00,,,08164503,,,26.0,A,,
1984-04-21 00:00:00+00:00,,,08164503,,,21.0,A,,
1984-04-22 00:00:00+00:00,,,08164503,,,24.0,A,,
1984-04-23 00:00:00+00:00,,,08164503,,,41.0,A,,
1984-04-24 00:00:00+00:00,,,08164503,,,17.0,A,,
1984-04-25 00:00:00+00:00,,,08164503,,,25.0,A,,
1984-04-26 00:00:00+00:00,,,08164503,,,37.0,A,,
1984-04-27 00:00:00+00:00,,,08164503,,,45.0,A,,
1984-04-28 00:00:00+00:00,,,08164503,,,22.0,A,,
1984-04-29 00:00:00+00:00,,,08164503,,,22.0,A,,
1984-04-30 00:00:00+00:00,,,08164503,,,35.0,A,,
1984-05-01 00:00:00+00:00,,,08164503,,,21.0,A,,
1984-05-02 00:00:00+00:00,,,08164503,,,24.0,A,,
1984-05-03 00:00:00+00:00,,,08164503,,,20.0,A,,
1984-05-04 00:00:00+00:00,,,08164503,,,17.0,A,,
1984-05-05 00:00:00+00:00,,,08164503,,,16.0,A,,
1984-05-06 00:00:00+00:00,,,08164503,,,14.0,A,,
1984-05-07 00:00:00+00:00,,,08164503,,,18.0,A,,
1984-05-08 00:00:00+00:00,,,08164503,,,17.0,A,,
1984-05-09 00:00:00+00:00,,,08164503,,,19.0,A,,
1984-05-10 00:00:00+00:00,,,08164503,,,18.0,A,,
1984-05-11 00:00:00+00:00,,,08164503,,,21.0,A,,
1984-05-12 00:00:00+00:00,,,08164503,,,13.0,A,,
1984-05-13 00:00:00+00:00,,,08164503,,,8.0,A,,
1984-05-14 00:00:00+00:00,,,08164503,,,9.2,A,,
1984-05-15 00:00:00+00:00,,,08164503,,,9.0,A,,
1984-05-16 00:00:00+00:00,,,08164503,,,12.0,A,,
1984-05-17 00:00:00+00:00,,,08164503,,,32.0,A,,
1984-05-18 00:00:00+00:00,,,08164503,,,109.0,A,,
1984-05-19 00:00:00+00:00,,,08164503,,,834.0,A,,
1984-05-20 00:00:00+00:00,,,08164503,,,1510.0,A,,
1984-05-21 00:00:00+00:00,,,08164503,,,1190.0,A,,
1984-05-22 00:00:00+00:00,,,08164503,,,579.0,A,,
1984-05-23 00:00:00+00:00,,,08164503,,,185.0,A,,
1984-05-24 00:00:00+00:00,,,08164503,,,59.0,A,,
1984-05-25 00:00:00+00:00,,,08164503,,,30.0,A,,
1984-05-26 00:00:00+00:00,,,08164503,,,13.0,A,,
1984-05-27 00:00:00+00:00,,,08164503,,,7.3,A,,
1984-05-28 00:00:00+00:00,,,08164503,,,4.7,A,,
1984-05-29 00:00:00+00:00,,,08164503,,,4.1,A,,
1984-05-30 00:00:00+00:00,,,08164503,,,3.9,A,,
1984-05-31 00:00:00+00:00,,,08164503,,,4.2,A,,
1984-06-01 00:00:00+00:00,,,08164503,,,3.8,A,,
1984-06-02 00:00:00+00:00,,,08164503,,,3.8,A,,
1984-06-03 00:00:00+00:00,,,08164503,,,4.6,A,,
1984-06-04 00:00:00+00:00,,,08164503,,,4.9,A,,
1984-06-05 00:00:00+00:00,,,08164503,,,7.7,A,,
1984-06-06 00:00:00+00:00,,,08164503,,,5.2,A,,
1984-06-07 00:00:00+00:00,,,08164503,,,81.0,A,,
1984-06-08 00:00:00+00:00,,,08164503,,,161.0,A,,
1984-06-09 00:00:00+00:00,,,08164503,,,121.0,A,,
1984-06-10 00:00:00+00:00,,,08164503,,,78.0,A,,
1984-06-11 00:00:00+00:00,,,08164503,,,50.0,A,,
1984-06-12 00:00:00+00:00,,,08164503,,,36.0,A,,
1984-06-13 00:00:00+00:00,,,08164503,,,41.0,A,,
1984-06-14 00:00:00+00:00,,,08164503,,,38.0,A,,
1984-06-15 00:00:00+00:00,,,08164503,,,30.0,A,,
1984-06-16 00:00:00+00:00,,,08164503,,,29.0,A,,
1984-06-17 00:00:00+00:00,,,08164503,,,24.0,A,,
1984-06-18 00:00:00+00:00,,,08164503,,,24.0,A,,
1984-06-19 00:00:00+00:00,,,08164503,,,15.0,A,,
1984-06-20 00:00:00+00:00,,,08164503,,,8.8,A,,
1984-06-21 00:00:00+00:00,,,08164503,,,13.0,A,,
1984-06-22 00:00:00+00:00,,,08164503,,,17.0,A,,
1984-06-23 00:00:00+00:00,,,08164503,,,17.0,A,,
1984-06-24 00:00:00+00:00,,,08164503,,,15.0,A,,
1984-06-25 00:00:00+00:00,,,08164503,,,14.0,A,,
1984-06-26 00:00:00+00:00,,,08164503,,,12.0,A,,
1984-06-27 00:00:00+00:00,,,08164503,,,17.0,A,,
1984-06-28 00:00:00+00:00,,,08164503,,,10.0,A,,
1984-06-29 00:00:00+00:00,,,08164503,,,9.2,A,,
1984-06-30 00:00:00+00:00,,,08164503,,,14.0,A,,
1984-07-01 00:00:00+00:00,,,08164503,,,38.0,A,,
1984-07-02 00:00:00+00:00,,,08164503,,,62.0,A,,
1984-07-03 00:00:00+00:00,,,08164503,,,66.0,A,,
1984-07-04 00:00:00+00:00,,,08164503,,,72.0,A,,
1984-07-05 00:00:00+00:00,,,08164503,,,74.0,A,,
1984-07-06 00:00:00+00:00,,,08164503,,,56.0,A,,
1984-07-07 00:00:00+00:00,,,08164503,,,110.0,A,,
1984-07-08 00:00:00+00:00,,,08164503,,,119.0,A,,
1984-07-09 00:00:00+00:00,,,08164503,,,119.0,A,,
1984-07-10 00:00:00+00:00,,,08164503,,,130.0,A,,
1984-07-11 00:00:00+00:00,,,08164503,,,131.0,A,,
1984-07-12 00:00:00+00:00,,,08164503,,,124.0,A,,
1984-07-13 00:00:00+00:00,,,08164503,,,114.0,A,,
1984-07-14 00:00:00+00:00,,,08164503,,,116.0,A,,
1984-07-15 00:00:00+00:00,,,08164503,,,87.0,A,,
1984-07-16 00:00:00+00:00,,,08164503,,,87.0,A,,
1984-07-17 00:00:00+00:00,,,08164503,,,83.0,A,,
1984-07-18 00:00:00+00:00,,,08164503,,,75.0,A,,
1984-07-19 00:00:00+00:00,,,08164503,,,81.0,A,,
1984-07-20 00:00:00+00:00,,,08164503,,,94.0,A,,
1984-07-21 00:00:00+00:00,,,08164503,,,106.0,A,,
1984-07-22 00:00:00+00:00,,,08164503,,,92.0,A,,
1984-07-23 00:00:00+00:00,,,08164503,,,80.0,A,,
1984-07-24 00:00:00+00:00,,,08164503,,,94.0,A,,
1984-07-25 00:00:00+00:00,,,08164503,,,180.0,A,,
1984-07-26 00:00:00+00:00,,,08164503,,,188.0,A,,
1984-07-27 00:00:00+00:00,,,08164503,,,143.0,A,,
1984-07-28 00:00:00+00:00,,,08164503,,,122.0,A,,
1984-07-29 00:00:00+00:00,,,08164503,,,110.0,A,,
1984-07-30 00:00:00+00:00,,,08164503,,,63.0,A,,
1984-07-31 00:00:00+00:00,,,08164503,,,55.0,A,,
1984-08-01 00:00:00+00:00,,,08164503,,,36.0,A,,
1984-08-02 00:00:00+00:00,,,08164503,,,28.0,A,,
1984-08-03 00:00:00+00:00,,,08164503,,,32.0,A,,
1984-08-04 00:00:00+00:00,,,08164503,,,51.0,A,,
1984-08-05 00:00:00+00:00,,,08164503,,,86.0,A,,
1984-08-06 00:00:00+00:00,,,08164503,,,82.0,A,,
1984-08-07 00:00:00+00:00,,,08164503,,,76.0,A,,
1984-08-08 00:00:00+00:00,,,08164503,,,74.0,A,,
1984-08-09 00:00:00+00:00,,,08164503,,,55.0,A,,
1984-08-10 00:00:00+00:00,,,08164503,,,40.0,A,,
1984-08-11 00:00:00+00:00,,,08164503,,,54.0,A,,
1984-08-12 00:00:00+00:00,,,08164503,,,43.0,A,,
1984-08-13 00:00:00+00:00,,,08164503,,,39.0,A,,
1984-08-14 00:00:00+00:00,,,08164503,,,38.0,A,,
1984-08-15 00:00:00+00:00,,,08164503,,,47.0,A,,
1984-08-16 00:00:00+00:00,,,08164503,,,54.0,A,,
1984-08-17 00:00:00+00:00,,,08164503,,,47.0,A,,
1984-08-18 00:00:00+00:00,,,08164503,,,34.0,A,,
1984-08-19 00:00:00+00:00,,,08164503,,,27.0,A,,
1984-08-20 00:00:00+00:00,,,08164503,,,22.0,A,,
1984-08-21 00:00:00+00:00,,,08164503,,,14.0,A,,
1984-08-22 00:00:00+00:00,,,08164503,,,6.9,A,,
1984-08-23 00:00:00+00:00,,,08164503,,,5.8,A,,
1984-08-24 00:00:00+00:00,,,08164503,,,6.8,A,,
1984-08-25 00:00:00+00:00,,,08164503,,,5.8,A,,
1984-08-26 00:00:00+00:00,,,08164503,,,5.9,A,,
1984-08-27 00:00:00+00:00,,,08164503,,,13.0,A,,
1984-08-28 00:00:00+00:00,,,08164503,,,16.0,A,,
1984-08-29 00:00:00+00:00,,,08164503,,,14.0,A,,
1984-08-30 00:00:00+00:00,,,08164503,,,11.0,A,,
1984-08-31 00:00:00+00:00,,,08164503,,,13.0,A,,
1984-09-01 00:00:00+00:00,,,08164503,,,12.0,A,,
1984-09-02 00:00:00+00:00,,,08164503,,,20.0,A,,
1984-09-03 00:00:00+00:00,,,08164503,,,44.0,A,,
1984-09-04 00:00:00+00:00,,,08164503,,,62.0,A,,
1984-09-05 00:00:00+00:00,,,08164503,,,68.0,A,,
1984-09-06 00:00:00+00:00,,,08164503,,,51.0,A,,
1984-09-07 00:00:00+00:00,,,08164503,,,34.0,A,,
1984-09-08 00:00:00+00:00,,,08164503,,,27.0,A,,
1984-09-09 00:00:00+00:00,,,08164503,,,20.0,A,,
1984-09-10 00:00:00+00:00,,,08164503,,,14.0,A,,
1984-09-11 00:00:00+00:00,,,08164503,,,11.0,A,,
1984-09-12 00:00:00+00:00,,,08164503,,,18.0,A,,
1984-09-13 00:00:00+00:00,,,08164503,,,13.0,A,,
1984-09-14 00:00:00+00:00,,,08164503,,,7.6,A,,
1984-09-15 00:00:00+00:00,,,08164503,,,10.0,A,,
1984-09-16 00:00:00+00:00,,,08164503,,,141.0,A,,
1984-09-17 00:00:00+00:00,,,08164503,,,127.0,A,,
1984-09-18 00:00:00+00:00,,,08164503,,,105.0,A,,
1984-09-19 00:00:00+00:00,,,08164503,,,73.0,A,,
1984-09-20 00:00:00+00:00,,,08164503,,,57.0,A,,
1984-09-21 00:00:00+00:00,,,08164503,,,48.0,A,,
1984-09-22 00:00:00+00:00,,,08164503,,,51.0,A,,
1984-09-23 00:00:00+00:00,,,08164503,,,55.0,A,,
1984-09-24 00:00:00+00:00,,,08164503,,,52.0,A,,
1984-09-25 00:00:00+00:00,,,08164503,,,49.0,A,,
1984-09-26 00:00:00+00:00,,,08164503,,,33.0,A,,
1984-09-27 00:00:00+00:00,,,08164503,,,24.0,A,,
1984-09-28 00:00:00+00:00,,,08164503,,,22.0,A,,
1984-09-29 00:00:00+00:00,,,08164503,,,21.0,A,,
1984-09-30 00:00:00+00:00,,,08164503,,,27.0,A,,
1984-10-01 00:00:00+00:00,,,08164503,,,23.0,A,,
1984-10-02 00:00:00+00:00,,,08164503,,,21.0,A,,
1984-10-03 00:00:00+00:00,,,08164503,,,23.0,A,,
1984-10-04 00:00:00+00:00,,,08164503,,,23.0,A,,
1984-10-05 00:00:00+00:00,,,08164503,,,27.0,A,,
1984-10-06 00:00:00+00:00,,,08164503,,,29.0,A,,
1984-10-07 00:00:00+00:00,,,08164503,,,28.0,A,,
1984-10-08 00:00:00+00:00,,,08164503,,,32.0,A,,
1984-10-09 00:00:00+00:00,,,08164503,,,26.0,A,,
1984-10-10 00:00:00+00:00,,,08164503,,,38.0,A,,
1984-10-11 00:00:00+00:00,,,08164503,,,289.0,A,,
1984-10-12 00:00:00+00:00,,,08164503,,,211.0,A,,
1984-10-13 00:00:00+00:00,,,08164503,,,163.0,A,,
1984-10-14 00:00:00+00:00,,,08164503,,,775.0,A,,
1984-10-15 00:00:00+00:00,,,08164503,,,857.0,A,,
1984-10-16 00:00:00+00:00,,,08164503,,,547.0,A,,
1984-10-17 00:00:00+00:00,,,08164503,,,262.0,A,,
1984-10-18 00:00:00+00:00,,,08164503,,,141.0,A,,
1984-10-19 00:00:00+00:00,,,08164503,,,387.0,A,,
1984-10-20 00:00:00+00:00,,,08164503,,,1360.0,A,,
1984-10-21 00:00:00+00:00,,,08164503,,,1230.0,A,,
1984-10-22 00:00:00+00:00,,,08164503,,,1640.0,A,,
1984-10-23 00:00:00+00:00,,,08164503,,,1970.0,A,,
1984-10-24 00:00:00+00:00,,,08164503,,,1350.0,A,,
1984-10-25 00:00:00+00:00,,,08164503,,,908.0,A,,
1984-10-26 00:00:00+00:00,,,08164503,,,1210.0,A,,
1984-10-27 00:00:00+00:00,,,08164503,,,1340.0,A,,
1984-10-28 00:00:00+00:00,,,08164503,,,668.0,A,,
1984-10-29 00:00:00+00:00,,,08164503,,,273.0,A,,
1984-10-30 00:00:00+00:00,,,08164503,,,145.0,A,,
1984-10-31 00:00:00+00:00,,,08164503,,,99.0,A,,
1984-11-01 00:00:00+00:00,,,08164503,,,68.0,A,,
1984-11-02 00:00:00+00:00,,,08164503,,,339.0,A,,
1984-11-03 00:00:00+00:00,,,08164503,,,610.0,A,,
1984-11-04 00:00:00+00:00,,,08164503,,,157.0,A,,
1984-11-05 00:00:00+00:00,,,08164503,,,69.0,A,,
1984-11-06 00:00:00+00:00,,,08164503,,,35.0,A,,
1984-11-07 00:00:00+00:00,,,08164503,,,23.0,A,,
1984-11-08 00:00:00+00:00,,,08164503,,,17.0,A,,
1984-11-09 00:00:00+00:00,,,08164503,,,14.0,A,,
1984-11-10 00:00:00+00:00,,,08164503,,,9.7,A,,
1984-11-11 00:00:00+00:00,,,08164503,,,8.1,A,,
1984-11-12 00:00:00+00:00,,,08164503,,,7.5,A,,
1984-11-13 00:00:00+00:00,,,08164503,,,5.5,A,,
1984-11-14 00:00:00+00:00,,,08164503,,,4.6,A,,
1984-11-15 00:00:00+00:00,,,08164503,,,4.2,A,,
1984-11-16 00:00:00+00:00,,,08164503,,,3.6,A,,
1984-11-17 00:00:00+00:00,,,08164503,,,6.2,A,,
1984-11-18 00:00:00+00:00,,,08164503,,,16.0,A,,
1984-11-19 00:00:00+00:00,,,08164503,,,89.0,A,,
1984-11-20 00:00:00+00:00,,,08164503,,,13.0,A,,
1984-11-21 00:00:00+00:00,,,08164503,,,13.0,A,,
1984-11-22 00:00:00+00:00,,,08164503,,,7.2,A,,
1984-11-23 00:00:00+00:00,,,08164503,,,5.8,A,,
1984-11-24 00:00:00+00:00,,,08164503,,,4.6,A,,
1984-11-25 00:00:00+00:00,,,08164503,,,3.7,A,,
1984-11-26 00:00:00+00:00,,,08164503,,,3.2,A,,
1984-11-27 00:00:00+00:00,,,08164503,,,2.5,A,,
1984-11-28 00:00:00+00:00,,,08164503,,,2.9,A,,
1984-11-29 00:00:00+00:00,,,08164503,,,5.0,A,,
1984-11-30 00:00:00+00:00,,,08164503,,,2.7,A,,
1984-12-01 00:00:00+00:00,,,08164503,,,1.7,A,,
1984-12-02 00:00:00+00:00,,,08164503,,,1.4,A,,
1984-12-03 00:00:00+00:00,,,08164503,,,0.94,A,,
1984-12-04 00:00:00+00:00,,,08164503,,,0.97,A,,
1984-12-05 00:00:00+00:00,,,08164503,,,1.1,A,,
1984-12-06 00:00:00+00:00,,,08164503,,,1.6,A,,
1984-12-07 00:00:00+00:00,,,08164503,,,9.6,A,,
1984-12-08 00:00:00+00:00,,,08164503,,,6.7,A,,
1984-12-09 00:00:00+00:00,,,08164503,,,4.5,A,,
1984-12-10 00:00:00+00:00,,,08164503,,,3.7,A,,
1984-12-11 00:00:00+00:00,,,08164503,,,2.9,A,,
1984-12-12 00:00:00+00:00,,,08164503,,,2.3,A,,
1984-12-13 00:00:00+00:00,,,08164503,,,2.0,A,,
1984-12-14 00:00:00+00:00,,,08164503,,,1.7,A,,
1984-12-15 00:00:00+00:00,,,08164503,,,1.5,A,,
1984-12-16 00:00:00+00:00,,,08164503,,,4.0,A,,
1984-12-17 00:00:00+00:00,,,08164503,,,68.0,A,,
1984-12-18 00:00:00+00:00,,,08164503,,,220.0,A,,
1984-12-19 00:00:00+00:00,,,08164503,,,119.0,A,,
1984-12-20 00:00:00+00:00,,,08164503,,,58.0,A,,
1984-12-21 00:00:00+00:00,,,08164503,,,30.0,A,,
1984-12-22 00:00:00+00:00,,,08164503,,,18.0,A,,
1984-12-23 00:00:00+00:00,,,08164503,,,11.0,A,,
1984-12-24 00:00:00+00:00,,,08164503,,,7.4,A,,
1984-12-25 00:00:00+00:00,,,08164503,,,5.0,A,,
1984-12-26 00:00:00+00:00,,,08164503,,,3.8,A,,
1984-12-27 00:00:00+00:00,,,08164503,,,3.2,A,,
1984-12-28 00:00:00+00:00,,,08164503,,,2.8,A,,
1984-12-29 00:00:00+00:00,,,08164503,,,2.3,A,,
1984-12-30 00:00:00+00:00,,,08164503,,,2.1,A,,
1984-12-31 00:00:00+00:00,,,08164503,,,40.0,A,,
1985-01-01 00:00:00+00:00,,,08164503,,,505.0,A,,
1985-01-02 00:00:00+00:00,,,08164503,,,245.0,A,,
1985-01-03 00:00:00+00:00,,,08164503,,,473.0,A,,
1985-01-04 00:00:00+00:00,,,08164503,,,390.0,A,,
1985-01-05 00:00:00+00:00,,,08164503,,,153.0,A,,
1985-01-06 00:00:00+00:00,,,08164503,,,76.0,A,,
1985-01-07 00:00:00+00:00,,,08164503,,,43.0,A,,
1985-01-08 00:00:00+00:00,,,08164503,,,26.0,A,,
1985-01-09 00:00:00+00:00,,,08164503,,,17.0,A,,
1985-01-10 00:00:00+00:00,,,08164503,,,12.0,A,,
1985-01-11 00:00:00+00:00,,,08164503,,,8.2,A,,
1985-01-12 00:00:00+00:00,,,08164503,,,7.5,A,,
1985-01-13 00:00:00+00:00,,,08164503,,,37.0,A,,
1985-01-14 00:00:00+00:00,,,08164503,,,126.0,A,,
1985-01-15 00:00:00+00:00,,,08164503,,,129.0,A,,
1985-01-16 00:00:00+00:00,,,08164503,,,79.0,A,,
1985-01-17 00:00:00+00:00,,,08164503,,,597.0,A,,
1985-01-18 00:00:00+00:00,,,08164503,,,523.0,A,,
1985-01-19 00:00:00+00:00,,,08164503,,,176.0,A,,
1985-01-20 00:00:00+00:00,,,08164503,,,80.0,A,,
1985-01-21 00:00:00+00:00,,,08164503,,,44.0,A,,
1985-01-22 00:00:00+00:00,,,08164503,,,28.0,A,,
1985-01-23 00:00:00+00:00,,,08164503,,,22.0,A,,
1985-01-24 00:00:00+00:00,,,08164503,,,13.0,A,,
1985-01-25 00:00:00+00:00,,,08164503,,,9.0,A,,
1985-01-26 00:00:00+00:00,,,08164503,,,7.4,A,,
1985-01-27 00:00:00+00:00,,,08164503,,,8.6,A,,
1985-01-28 00:00:00+00:00,,,08164503,,,11.0,A,,
1985-01-29 00:00:00+00:00,,,08164503,,,13.0,A,,
1985-01-30 00:00:00+00:00,,,08164503,,,23.0,A,,
1985-01-31 00:00:00+00:00,,,08164503,,,11.0,A,,
1985-02-01 00:00:00+00:00,,,08164503,,,7.8,A,,
1985-02-02 00:00:00+00:00,,,08164503,,,6.5,A,,
1985-02-03 00:00:00+00:00,,,08164503,,,5.1,A,,
1985-02-04 00:00:00+00:00,,,08164503,,,4.0,A,,
1985-02-05 00:00:00+00:00,,,08164503,,,3.3,A,,
1985-02-06 00:00:00+00:00,,,08164503,,,2.9,A,,
1985-02-07 00:00:00+00:00,,,08164503,,,2.5,A,,
1985-02-08 00:00:00+00:00,,,08164503,,,2.1,A,,
1985-02-09 00:00:00+00:00,,,08164503,,,1.9,A,,
1985-02-10 00:00:00+00:00,,,08164503,,,2.3,A,,
1985-02-11 00:00:00+00:00,,,08164503,,,714.0,A,,
1985-02-12 00:00:00+00:00,,,08164503,,,891.0,A,,
1985-02-13 00:00:00+00:00,,,08164503,,,138.0,A,,
1985-02-14 00:00:00+00:00,,,08164503,,,53.0,A,,
1985-02-15 00:00:00+00:00,,,08164503,,,51.0,A,,
1985-02-16 00:00:00+00:00,,,08164503,,,23.0,A,,
1985-02-17 00:00:00+00:00,,,08164503,,,13.0,A,,
1985-02-18 00:00:00+00:00,,,08164503,,,8.2,A,,
1985-02-19 00:00:00+00:00,,,08164503,,,5.7,A,,
1985-02-20 00:00:00+00:00,,,08164503,,,4.2,A,,
1985-02-21 00:00:00+00:00,,,08164503,,,4.1,A,,
1985-02-22 00:00:00+00:00,,,08164503,,,3.7,A,,
1985-02-23 00:00:00+00:00,,,08164503,,,3.3,A,,
1985-02-24 00:00:00+00:00,,,08164503,,,10.0,A,,
1985-02-25 00:00:00+00:00,,,08164503,,,172.0,A,,
1985-02-26 00:00:00+00:00,,,08164503,,,137.0,A,,
1985-02-27 00:00:00+00:00,,,08164503,,,141.0,A,,
1985-02-28 00:00:00+00:00,,,08164503,,,286.0,A,,
1985-03-01 00:00:00+00:00,,,08164503,,,485.0,A,,
1985-03-02 00:00:00+00:00,,,08164503,,,462.0,A,,
1985-03-03 00:00:00+00:00,,,08164503,,,210.0,A,,
1985-03-04 00:00:00+00:00,,,08164503,,,86.0,A,,
1985-03-05 00:00:00+00:00,,,08164503,,,39.0,A,,
1985-03-06 00:00:00+00:00,,,08164503,,,25.0,A,,
1985-03-07 00:00:00+00:00,,,08164503,,,15.0,A,,
1985-03-08 00:00:00+00:00,,,08164503,,,9.5,A,,
1985-03-09 00:00:00+00:00,,,08164503,,,6.1,A,,
1985-03-10 00:00:00+00:00,,,08164503,,,4.2,A,,
1985-03-11 00:00:00+00:00,,,08164503,,,3.4,A,,
1985-03-12 00:00:00+00:00,,,08164503,,,2.8,A,,
1985-03-13 00:00:00+00:00,,,08164503,,,2.8,A,,
1985-03-14 00:00:00+00:00,,,08164503,,,637.0,A,,
1985-03-15 00:00:00+00:00,,,08164503,,,1560.0,A,,
1985-03-16 00:00:00+00:00,,,08164503,,,1110.0,A,,
1985-03-17 00:00:00+00:00,,,08164503,,,843.0,A,,
1985-03-18 00:00:00+00:00,,,08164503,,,280.0,A,,
1985-03-19 00:00:00+00:00,,,08164503,,,89.0,A,,
1985-03-20 00:00:00+00:00,,,08164503,,,1120.0,A,,
1985-03-21 00:00:00+00:00,,,08164503,,,2500.0,A,,
1985-03-22 00:00:00+00:00,,,08164503,,,1170.0,A,,
1985-03-23 00:00:00+00:00,,,08164503,,,208.0,A,,
1985-03-24 00:00:00+00:00,,,08164503,,,79.0,A,,
1985-03-25 00:00:00+00:00,,,08164503,,,37.0,A,,
1985-03-26 00:00:00+00:00,,,08164503,,,21.0,A,,
1985-03-27 00:00:00+00:00,,,08164503,,,14.0,A,,
1985-03-28 00:00:00+00:00,,,08164503,,,9.8,A,,
1985-03-29 00:00:00+00:00,,,08164503,,,7.5,A,,
1985-03-30 00:00:00+00:00,,,08164503,,,6.2,A,,
1985-03-31 00:00:00+00:00,,,08164503,,,5.5,A,,
1985-04-01 00:00:00+00:00,,,08164503,,,4.9,A,,
1985-04-02 00:00:00+00:00,,,08164503,,,4.0,A,,
1985-04-03 00:00:00+00:00,,,08164503,,,3.8,A,,
1985-04-04 00:00:00+00:00,,,08164503,,,3.4,A,,
1985-04-05 00:00:00+00:00,,,08164503,,,2.9,A,,
1985-04-06 00:00:00+00:00,,,08164503,,,2.6,A,,
1985-04-07 00:00:00+00:00,,,08164503,,,2.3,A,,
1985-04-08 00:00:00+00:00,,,08164503,,,2.0,A,,
1985-04-09 00:00:00+00:00,,,08164503,,,2.0,A,,
1985-04-10 00:00:00+00:00,,,08164503,,,1.9,A,,
1985-04-11 00:00:00+00:00,,,08164503,,,20.0,A,,
1985-04-12 00:00:00+00:00,,,08164503,,,1040.0,A,,
1985-04-13 00:00:00+00:00,,,08164503,,,1050.0,A,,
1985-04-14 00:00:00+00:00,,,08164503,,,395.0,A,,
1985-04-15 00:00:00+00:00,,,08164503,,,175.0,A,,
1985-04-16 00:00:00+00:00,,,08164503,,,54.0,A,,
1985-04-17 00:00:00+00:00,,,08164503,,,27.0,A,,
1985-04-18 00:00:00+00:00,,,08164503,,,15.0,A,,
1985-04-19 00:00:00+00:00,,,08164503,,,9.4,A,,
1985-04-20 00:00:00+00:00,,,08164503,,,431.0,A,,
1985-04-21 00:00:00+00:00,,,08164503,,,1820.0,A,,
1985-04-22 00:00:00+00:00,,,08164503,,,1780.0,A,,
1985-04-23 00:00:00+00:00,,,08164503,,,1200.0,A,,
1985-04-24 00:00:00+00:00,,,08164503,,,433.0,A,,
1985-04-25 00:00:00+00:00,,,08164503,,,145.0,A,,
1985-04-26 00:00:00+00:00,,,08164503,,,1130.0,A,,
1985-04-27 00:00:00+00:00,,,08164503,,,1860.0,A,,
1985-04-28 00:00:00+00:00,,,08164503,,,1310.0,A,,
1985-04-29 00:00:00+00:00,,,08164503,,,303.0,A,,
1985-04-30 00:00:00+00:00,,,08164503,,,129.0,A,,
1985-05-01 00:00:00+00:00,,,08164503,,,85.0,A,,
1985-05-02 00:00:00+00:00,,,08164503,,,58.0,A,,
1985-05-03 00:00:00+00:00,,,08164503,,,44.0,A,,
1985-05-04 00:00:00+00:00,,,08164503,,,34.0,A,,
1985-05-05 00:00:00+00:00,,,08164503,,,21.0,A,,
1985-05-06 00:00:00+00:00,,,08164503,,,19.0,A,,
1985-05-07 00:00:00+00:00,,,08164503,,,11.0,A,,
1985-05-08 00:00:00+00:00,,,08164503,,,10.0,A,,
1985-05-09 00:00:00+00:00,,,08164503,,,12.0,A,,
1985-05-10 00:00:00+00:00,,,08164503,,,9.5,A,,
1985-05-11 00:00:00+00:00,,,08164503,,,7.0,A,,
1985-05-12 00:00:00+00:00,,,08164503,,,11.0,A,,
1985-05-13 00:00:00+00:00,,,08164503,,,14.0,A,,
1985-05-14 00:00:00+00:00,,,08164503,,,22.0,A,,
1985-05-15 00:00:00+00:00,,,08164503,,,19.0,A,,
1985-05-16 00:00:00+00:00,,,08164503,,,112.0,A,,
1985-05-17 00:00:00+00:00,,,08164503,,,97.0,A,,
1985-05-18 00:00:00+00:00,,,08164503,,,81.0,A,,
1985-05-19 00:00:00+00:00,,,08164503,,,52.0,A,,
1985-05-20 00:00:00+00:00,,,08164503,,,31.0,A,,
1985-05-21 00:00:00+00:00,,,08164503,,,21.0,A,,
1985-05-22 00:00:00+00:00,,,08164503,,,16.0,A,,
1985-05-23 00:00:00+00:00,,,08164503,,,15.0,A,,
1985-05-24 00:00:00+00:00,,,08164503,,,8.6,A,,
1985-05-25 00:00:00+00:00,,,08164503,,,7.6,A,,
1985-05-26 00:00:00+00:00,,,08164503,,,9.1,A,,
1985-05-27 00:00:00+00:00,,,08164503,,,16.0,A,,
1985-05-28 00:00:00+00:00,,,08164503,,,18.0,A,,
1985-05-29 00:00:00+00:00,,,08164503,,,20.0,A,,
1985-05-30 00:00:00+00:00,,,08164503,,,17.0,A,,
1985-05-31 00:00:00+00:00,,,08164503,,,11.0,A,,
1985-06-01 00:00:00+00:00,,,08164503,,,10.0,A,,
